LATITUDE,LONGITUDE,ACQ_TIME,date,war_fire
46.735493,32.05859,1018,2022-07-12,1
46.7359,32.8061,0822,2022-09-05,1
46.7363,36.2315,1950,2022-08-09,1
46.7364,32.8057,1115,2022-09-07,1
46.7374,32.8097,1919,2022-09-07,1
46.737976,36.246964,2300,2022-08-09,1
46.73801,32.80887,0048,2022-09-08,1
46.73808,32.80943,2326,2022-09-06,1
46.7381,35.5785,0817,2022-07-28,1
46.7384,32.808,0007,2022-09-07,1
46.738438,36.240597,2300,2022-08-09,1
46.7385,32.8023,1020,2022-09-08,1
46.7387,32.8099,1931,2022-09-05,1
46.7387,32.8213,0810,2022-09-07,1
46.738804,35.56081,1106,2022-07-28,1
46.73897,32.81005,1051,2022-09-07,1
46.739021,32.057114,1018,2022-07-12,1
46.73907,32.81607,0911,2022-09-07,1
46.739185,34.382565,1000,2022-08-06,1
46.73938,32.80427,0048,2022-09-08,1
46.739536,36.225746,0036,2022-08-10,1
46.73967,32.81197,2346,2022-09-05,1
46.73969,32.81274,1034,2022-09-08,1
46.739819,36.221439,2300,2022-08-09,1
46.7399,35.564,0817,2022-07-28,1
46.7401,32.3879,0855,2022-07-06,1
46.740261,35.033283,1018,2022-08-13,1
46.74034,32.8063,0105,2022-09-07,1
46.74041,32.80685,2346,2022-09-05,1
46.7405,32.81057,1130,2022-09-05,1
46.7405,32.81281,0949,2022-09-05,1
46.740547,34.445972,1000,2022-08-06,1
46.74057,32.81067,2307,2022-09-07,1
46.741127,35.038376,1018,2022-08-13,1
46.74128,32.81278,0911,2022-09-07,1
46.741402,36.240395,0036,2022-08-10,1
46.74196,32.81019,2326,2022-09-06,1
46.741985,35.043472,1018,2022-08-13,1
46.742,36.2423,2349,2022-08-09,1
46.742378,34.385044,0006,2022-08-01,1
46.742893,36.241333,2300,2022-08-09,1
46.743038,36.214611,0036,2022-08-10,1
46.743725,34.75465,1048,2022-07-29,1
46.7439,36.2294,2349,2022-08-09,1
46.744274,36.222176,2300,2022-08-09,1
46.744461,32.133606,1154,2022-07-07,1
46.744736,36.21579,2300,2022-08-09,1
46.744904,36.229263,0036,2022-08-10,1
46.7453,34.7537,1036,2022-07-29,1
46.7458,32.8082,0822,2022-09-05,1
46.746075,33.109234,0942,2022-03-24,1
46.746578,33.113567,0942,2022-03-24,1
46.7466,32.8187,2354,2022-09-08,1
46.746708,32.132587,1154,2022-07-07,1
46.7472,32.8108,0007,2022-09-07,1
46.747868,34.76004,1048,2022-07-29,1
46.748188,34.760498,1048,2022-07-29,1
46.748268,36.229313,2300,2022-08-09,1
46.748394,36.218143,0036,2022-08-10,1
46.748428,34.357548,1042,2022-08-09,1
46.7486,36.2297,1950,2022-08-09,1
46.7493,32.3913,0855,2022-07-06,1
46.749832,34.617271,1100,2022-08-08,1
46.7502,32.3103,1031,2022-07-22,1
46.750843,32.011333,0924,2022-08-08,1
46.7535,32.7639,1018,2022-07-24,1
46.753845,34.251095,2306,2022-07-29,1
46.7541,32.2892,0849,2022-07-15,1
46.754177,33.388714,2254,2022-07-11,1
46.75441,34.271683,0042,2022-07-30,1
46.755722,34.273403,0042,2022-07-30,1
46.756016,32.793194,1136,2022-07-24,1
46.756123,32.206627,1100,2022-06-29,1
46.756168,32.799347,1136,2022-07-24,1
46.756977,34.271851,2306,2022-07-29,1
46.757053,32.111881,0942,2022-07-14,1
46.7573,33.3901,0026,2022-07-12,1
46.757645,34.296806,1106,2022-07-28,1
46.7582,33.4037,2022,2022-07-11,1
46.75845,32.116581,0942,2022-07-14,1
46.759014,33.386349,0030,2022-07-12,1
46.7591,32.7884,1018,2022-07-24,1
46.759354,34.325241,1030,2022-07-30,1
46.759693,34.275177,0042,2022-07-30,1
46.75972,33.389133,2254,2022-07-11,1
46.759911,33.383862,2254,2022-07-11,1
46.76009,34.330223,1030,2022-07-30,1
46.760101,33.378593,2254,2022-07-11,1
46.760132,34.310246,1024,2022-08-10,1
46.7604,32.3059,1031,2022-07-22,1
46.760952,33.85178,1012,2022-07-31,1
46.760963,33.379112,0030,2022-07-12,1
46.761898,36.094906,0942,2022-08-15,1
46.762054,36.139202,1024,2022-08-10,1
46.7621,33.857651,1012,2022-07-31,1
46.762157,33.380383,1018,2022-07-12,1
46.7632,33.3768,0026,2022-07-12,1
46.763359,34.329201,1030,2022-07-30,1
46.763538,32.053272,0954,2022-07-08,1
46.763828,33.13382,0006,2022-03-18,1
46.7641,32.324,1031,2022-07-22,1
46.764393,32.788822,0954,2022-07-24,1
46.764679,34.157486,0942,2022-08-15,1
46.765453,33.384266,2254,2022-07-11,1
46.765648,33.37899,2254,2022-07-11,1
46.765846,32.783985,1136,2022-07-24,1
46.7659,33.3962,2022,2022-07-11,1
46.765942,34.156754,0942,2022-08-15,1
46.766087,32.795486,0954,2022-07-24,1
46.766747,33.855614,2242,2022-07-30,1
46.767437,32.780704,1136,2022-07-24,1
46.767551,32.142834,1154,2022-07-07,1
46.767586,32.786552,1136,2022-07-24,1
46.7678,33.8569,1914,2022-07-30,1
46.768047,34.164436,0942,2022-08-15,1
46.768513,34.17733,2224,2022-08-24,1
46.768768,32.786579,0954,2022-07-24,1
46.769352,34.154835,0942,2022-08-15,1
46.7695,32.3586,1957,2022-07-15,1
46.76963,32.349426,0954,2022-07-24,1
46.76992,32.269653,1012,2022-07-07,1
46.770454,32.793217,0954,2022-07-24,1
46.770611,34.154118,0942,2022-08-15,1
46.770653,34.342319,1012,2022-07-31,1
46.771416,34.16254,0942,2022-08-15,1
46.771534,34.177898,0006,2022-08-25,1
46.771709,32.783798,1136,2022-07-24,1
46.7718,32.3523,1957,2022-07-15,1
46.771828,32.789589,1136,2022-07-24,1
46.771912,34.169167,2224,2022-08-24,1
46.772015,34.178799,2224,2022-08-24,1
46.772068,32.267628,1012,2022-07-07,1
46.772141,36.057957,1018,2022-08-13,1
46.772495,32.359062,2318,2022-07-15,1
46.772873,32.345589,1136,2022-07-24,1
46.773354,32.342503,1136,2022-07-24,1
46.7734,32.3718,1957,2022-07-15,1
46.773499,32.348221,1136,2022-07-24,1
46.773594,32.792122,1136,2022-07-24,1
46.774162,33.144531,0024,2022-03-17,1
46.7742,32.9504,0759,2022-07-23,1
46.7749,34.3255,1118,2022-07-30,1
46.774971,32.101814,1036,2022-07-11,1
46.775211,34.179569,0006,2022-08-25,1
46.77541,34.167622,2224,2022-08-24,1
46.775414,36.05685,1018,2022-08-13,1
46.775555,34.177288,2224,2022-08-24,1
46.776211000000004,36.061844,1018,2022-08-13,1
46.776516,34.327503,1030,2022-07-30,1
46.777,33.1477,0941,2022-03-17,1
46.777252,34.261284,0024,2022-07-31,1
46.777252,34.332493,1030,2022-07-30,1
46.777451,34.308857,2242,2022-07-30,1
46.777481,34.187832,0006,2022-08-25,1
46.777988,34.337482,1030,2022-07-30,1
46.778584,36.137074,1024,2022-08-10,1
46.778896,34.18124,0006,2022-08-25,1
46.77895,34.16906,2224,2022-08-24,1
46.778965,34.25771,2242,2022-07-30,1
46.779007,34.254543,0024,2022-07-31,1
46.779053,34.178738,2224,2022-08-24,1
46.779079,32.490932,1024,2022-08-10,1
46.779133,34.251987,2242,2022-07-30,1
46.779152,34.1884,2224,2022-08-24,1
46.779484,36.060741,1018,2022-08-13,1
46.779732,32.356255,1100,2022-07-15,1
46.7802,34.3438,0842,2022-08-09,1
46.7803,32.9586,0759,2022-07-23,1
46.780415,32.363499,1100,2022-07-15,1
46.7806,34.1775,1907,2022-08-24,1
46.781,31.9551,0848,2022-07-31,1
46.781094,32.370743,1100,2022-07-15,1
46.781136,36.10194,1042,2022-08-09,1
46.781166,34.189507,0006,2022-08-25,1
46.782421,32.489674,1024,2022-08-10,1
46.782879,36.067169,0900,2022-08-09,1
46.7841,32.3662,1914,2022-07-14,1
46.784424,36.061237,1042,2022-08-09,1
46.7847,34.2943,1110,2022-08-08,1
46.784916,32.309017,0948,2022-07-03,1
46.7852,36.0669,0841,2022-08-09,1
46.78537,36.060261,1042,2022-08-09,1
46.786446,32.328545,1030,2022-07-22,1
46.786766,34.306458,1100,2022-08-08,1
46.7868,36.0529,1015,2022-08-09,1
46.786968,32.399353,0024,2022-07-23,1
46.78751,36.052265,0036,2022-08-10,1
46.788143,36.060406,1042,2022-08-09,1
46.788971,36.062687,0900,2022-08-09,1
46.790302,36.126278,2236,2022-08-10,1
46.7918,32.4977,1938,2022-07-26,1
46.791859,36.059586,1042,2022-08-09,1
46.792171,36.050114,0900,2022-08-09,1
46.7924,32.2557,0855,2022-07-06,1
46.792809,36.058605,1042,2022-08-09,1
46.79385,36.100975,1024,2022-08-10,1
46.794109,32.266148,0000,2022-07-19,1
46.795,34.2774,1048,2022-07-27,1
46.795582,36.058765,1042,2022-08-09,1
46.796188,31.960678,1018,2022-08-05,1
46.796425,31.963253,1018,2022-08-05,1
46.797127,36.099957,1024,2022-08-10,1
46.797703,32.495197,1024,2022-08-10,1
46.797768,31.956663,0030,2022-08-05,1
46.799057,33.045574,0942,2022-07-14,1
46.799164,34.343391,1136,2022-07-24,1
46.801048,32.493923,1024,2022-08-10,1
46.8011,32.2705,1951,2022-07-08,1
46.801262,32.268753,0942,2022-07-14,1
46.8016,32.2591,0855,2022-07-06,1
46.801994,32.499214,1024,2022-08-10,1
46.802437,33.022552,0024,2022-07-23,1
46.802662,34.345219,1136,2022-07-24,1
46.802708,33.021671,1012,2022-07-23,1
46.803089,33.023849,2248,2022-07-22,1
46.8036,32.3069,1902,2022-07-16,1
46.8039,34.2748,1048,2022-07-27,1
46.804249,33.023968000000004,2248,2022-07-22,1
46.8048,31.9742,1023,2022-07-31,1
46.8049,33.3117,1103,2022-02-26,1
46.805454,34.34333,1136,2022-07-24,1
46.805672,32.352051,1142,2022-07-13,1
46.805763,32.358871,1142,2022-07-13,1
46.805855,32.365681,1142,2022-07-13,1
46.806648,33.024784,0024,2022-07-23,1
46.806973,31.969435,1012,2022-07-31,1
46.807,32.351,1039,2022-07-13,1
46.808666,31.98107,1154,2022-07-31,1
46.808781,31.972126,1154,2022-07-31,1
46.809139,32.181118,1154,2022-06-21,1
46.80925,32.171688,1154,2022-06-21,1
46.809368,31.981113,1154,2022-07-31,1
46.809372,33.314468,1106,2022-02-26,1
46.809441,31.972132,1154,2022-07-31,1
46.8097,32.366,1039,2022-07-13,1
46.810574,32.507248,1024,2022-08-10,1
46.810692,31.967716,1012,2022-07-31,1
46.8109,32.1175,0913,2022-07-11,1
46.811077,32.490101,1024,2022-08-10,1
46.811516,32.512535,1024,2022-08-10,1
46.811749,32.306889,0006,2022-07-08,1
46.811836,32.35191,1142,2022-07-13,1
46.812023,32.365562,1142,2022-07-13,1
46.812115,32.372375,1142,2022-07-13,1
46.812153,31.974564,1012,2022-07-31,1
46.812969,32.50069,1024,2022-08-10,1
46.8134,31.9852,0848,2022-07-31,1
46.814411,31.966003,1012,2022-07-31,1
46.814861,32.511265,1024,2022-08-10,1
46.8154,31.9722,0848,2022-07-31,1
46.815868,31.972839,1012,2022-07-31,1
46.815895,34.280987,2306,2022-07-29,1
46.81601,31.954624,2300,2022-08-09,1
46.8163,31.9686,1023,2022-07-31,1
46.816311,32.499416,1024,2022-08-10,1
46.816376,34.27433,2306,2022-07-29,1
46.816673,34.281521,2306,2022-07-29,1
46.816811,32.48225,1024,2022-08-10,1
46.816864,34.281445,0042,2022-07-30,1
46.817123,34.274857,2306,2022-07-29,1
46.817257,32.504704,1024,2022-08-10,1
46.817329,31.9797,1012,2022-07-31,1
46.817791,33.863995,2342,2022-07-27,1
46.8181,32.358624,1142,2022-07-13,1
46.818195,32.36544,1142,2022-07-13,1
46.818199,32.509991,1024,2022-08-10,1
46.818287,32.372265,1142,2022-07-13,1
46.81852,34.276104,0042,2022-07-30,1
46.81871,32.492844,1024,2022-08-10,1
46.818779,32.543285,1136,2022-07-24,1
46.818787,31.98653,1012,2022-07-31,1
46.819145,32.515266,1024,2022-08-10,1
46.819592,31.971128,1012,2022-07-31,1
46.819656,32.498138,1024,2022-08-10,1
46.820423,34.281685,2306,2022-07-29,1
46.820599,32.503433,1024,2022-08-10,1
46.820889,32.310467,1124,2022-07-03,1
46.820911,34.275032,2306,2022-07-29,1
46.821049,31.977989,1012,2022-07-31,1
46.821056,32.105877,0942,2022-07-14,1
46.821541,32.50872,1024,2022-08-10,1
46.822048,32.491573,1024,2022-08-10,1
46.822102,32.053917,1130,2022-07-19,1
46.8223,31.9881,0848,2022-07-31,1
46.822437,32.110592,0942,2022-07-14,1
46.822506,31.984829,1012,2022-07-31,1
46.822594,31.972572,1154,2022-07-31,1
46.822994,32.496864,1024,2022-08-10,1
46.823246,31.972652,1154,2022-07-31,1
46.823414,32.140343,0000,2022-07-27,1
46.823486,31.988548,0024,2022-07-31,1
46.82394,32.502159,1024,2022-08-10,1
46.824131,34.321606,1136,2022-07-24,1
46.824192,34.32877,1136,2022-07-24,1
46.8243,31.9751,0848,2022-07-31,1
46.824776,31.983181,0024,2022-07-31,1
46.82539,32.490295,1024,2022-08-10,1
46.826336,32.49559,1024,2022-08-10,1
46.826603,31.966688,2300,2022-08-09,1
46.827034,33.335583,2306,2022-02-27,1
46.827213,34.309376,0954,2022-07-24,1
46.827511,31.990578,0024,2022-07-31,1
46.827522,34.323555,1136,2022-07-24,1
46.828541,34.314976,0954,2022-07-24,1
46.828732,32.489017,1024,2022-08-10,1
46.828785,34.279919,1012,2022-07-31,1
46.8288,31.985191,0024,2022-07-31,1
46.829323,31.985376,2242,2022-07-30,1
46.829746,32.454666,1024,2022-08-10,1
46.8304,34.2688,1023,2022-07-31,1
46.830692,32.459965,1024,2022-08-10,1
46.831146,34.272812,1012,2022-07-31,1
46.831528,31.99263,0024,2022-07-31,1
46.831608,31.983351,2242,2022-07-30,1
46.832088,31.966375,2300,2022-08-09,1
46.832092,31.967123,2300,2022-08-09,1
46.832241,34.278515,1012,2022-07-31,1
46.832268,31.961853,2300,2022-08-09,1
46.832291,31.961191,2300,2022-08-09,1
46.83263,34.312927,0954,2022-07-24,1
46.833511,34.265697,1012,2022-07-31,1
46.83358,34.289745,0006,2022-07-24,1
46.833916,36.140835,1024,2022-08-10,1
46.834038,32.458687,1024,2022-08-10,1
46.834599,34.271408,1012,2022-07-31,1
46.835545,31.99469,0024,2022-07-31,1
46.835693,34.277107,1012,2022-07-31,1
46.837673,33.850044,0906,2022-07-29,1
46.83791,36.143028,2236,2022-08-10,1
46.838703,32.109947,1048,2022-07-21,1
46.839386,32.115482,1048,2022-07-21,1
46.840065,32.121014,1048,2022-07-21,1
46.8405,34.1471,1837,2022-07-20,1
46.84065,34.63221,2301,2022-09-02,1
46.840729,36.14146,2236,2022-08-10,1
46.84148,32.15184,1100,2022-06-29,1
46.841999,33.21513,1106,2022-02-26,1
46.84212,34.63355,0041,2022-09-03,1
46.84433,34.64642,0041,2022-09-03,1
46.845013,34.287914,0954,2022-07-24,1
46.84536,32.151047,1100,2022-06-29,1
46.8455,33.2178,1103,2022-02-26,1
46.846336,34.293526,0954,2022-07-24,1
46.847027,32.491535,1024,2022-08-10,1
46.847721,33.89838,0024,2022-07-23,1
46.849106,34.285854,0954,2022-07-24,1
46.849396,33.891819,0024,2022-07-23,1
46.8494,34.64867,2301,2022-09-02,1
46.850655,34.357365,1118,2022-08-07,1
46.8523,32.4795,1057,2022-08-10,1
46.853344,34.363075,1012,2022-07-23,1
46.853786,36.377312,1018,2022-08-13,1
46.854416,34.710831,2330,2022-08-26,1
46.857059,36.376221,1018,2022-08-13,1
46.858536,34.706375,2330,2022-08-26,1
46.859371,34.457714,1024,2022-08-10,1
46.860279,32.18734,1012,2022-07-23,1
46.860748,32.437489,0954,2022-07-24,1
46.860863,32.508858,1024,2022-08-10,1
46.860928,36.384842,0854,2022-08-12,1
46.8612,32.4769,1057,2022-08-10,1
46.861683,32.19397,1012,2022-07-23,1
46.861824,34.451607,1024,2022-08-10,1
46.862537,32.437126,0954,2022-07-24,1
46.862633,34.456596,1024,2022-08-10,1
46.863,32.49,1057,2022-08-10,1
46.8632,32.7919,1118,2022-07-30,1
46.863419,36.873383,0912,2022-08-22,1
46.863876,32.146111,1124,2022-07-27,1
46.863972,32.18568,1012,2022-07-23,1
46.864151,32.145115,1124,2022-07-27,1
46.864281,34.445499,1024,2022-08-10,1
46.864361,32.14975,1124,2022-07-27,1
46.8647,33.1726,1023,2022-07-31,1
46.866268,32.177387,1012,2022-07-23,1
46.86636,36.88762,1028,2022-09-19,1
46.866814,34.459915,1012,2022-07-31,1
46.868114,33.190643,1012,2022-07-31,1
46.868244,33.18359,1154,2022-07-31,1
46.868362,33.176456,1012,2022-07-31,1
46.868507,32.472008,1024,2022-08-10,1
46.869221,33.176853,1012,2022-07-31,1
46.869461,32.477303,1024,2022-08-10,1
46.86961,33.18256,1012,2022-07-31,1
46.869965,32.175732000000004,1012,2022-07-23,1
46.870449,33.182972,1012,2022-07-31,1
46.8706,33.194,0848,2022-07-31,1
46.8711,32.3675,0806,2022-07-14,1
46.871925,33.174911,1012,2022-07-31,1
46.8723,34.3674,1110,2022-08-08,1
46.8729,33.1804,0848,2022-07-31,1
46.873047,34.637405,1106,2022-07-28,1
46.87307,34.354244,2354,2022-08-06,1
46.8735,32.4016,1117,2022-07-07,1
46.873997,32.135941,1124,2022-07-27,1
46.874168,32.40749,1154,2022-07-07,1
46.874298,32.136135,0948,2022-07-27,1
46.874432,32.139633,1124,2022-07-27,1
46.87542,32.140148,0948,2022-07-27,1
46.87587,32.140251,0948,2022-07-27,1
46.876415,32.358891,1112,2022-07-09,1
46.877129,32.416168,1154,2022-07-07,1
46.877201,34.3783,1100,2022-08-08,1
46.877289,32.406406,1154,2022-07-07,1
46.878578,33.172386,0006,2022-08-01,1
46.8786,32.2176,1914,2022-07-30,1
46.879425,32.140144,1124,2022-07-27,1
46.8799,34.4867,1015,2022-08-09,1
46.880581,34.398483,0024,2022-07-23,1
46.8813,34.7254,1018,2022-07-24,1
46.881485,34.377598,1100,2022-08-08,1
46.882195,32.605831,1030,2022-07-30,1
46.882229,32.149006,1048,2022-07-29,1
46.882557,32.350483,1012,2022-07-23,1
46.882748,34.733295,0006,2022-07-24,1
46.882912,32.358883,1018,2022-07-12,1
46.882923,34.733833,0006,2022-07-24,1
46.8835,34.3211,0900,2022-07-29,1
46.883778,34.740437,0954,2022-07-24,1
46.884224,34.72644,0006,2022-07-24,1
46.884254,34.399345,2248,2022-07-22,1
46.884438,34.727001,0006,2022-07-24,1
46.8848,34.5092,1015,2022-08-09,1
46.885029,34.400951,0024,2022-07-23,1
46.8851,34.4884,1015,2022-08-09,1
46.885281,34.727757,0954,2022-07-24,1
46.8854,34.745,1018,2022-07-24,1
46.8856,34.7424,0842,2022-07-24,1
46.886097,34.397678,1030,2022-07-30,1
46.886536,34.733109,0954,2022-07-24,1
46.887089,34.316597,0906,2022-07-29,1
46.887173,34.342316,1136,2022-07-24,1
46.887302,34.475796,1030,2022-07-30,1
46.887531,32.160542,0042,2022-07-30,1
46.887794,34.738461,0954,2022-07-24,1
46.8879,34.7287,0842,2022-07-24,1
46.888309,32.087875,0006,2022-07-24,1
46.889057,34.743832,0954,2022-07-24,1
46.889282,32.361992,0948,2022-07-19,1
46.8899,34.5109,1015,2022-08-09,1
46.889954,34.32457,0906,2022-07-29,1
46.8901,34.7151,0842,2022-07-24,1
46.890106,34.401653,1030,2022-07-30,1
46.8903,33.0779,1040,2022-08-05,1
46.890316,34.749195,0954,2022-07-24,1
46.890556,34.73114,0954,2022-07-24,1
46.890575,34.474777,1030,2022-07-30,1
46.890739,34.731014,1136,2022-07-24,1
46.890797,34.738548,1136,2022-07-24,1
46.89085,34.74604,1136,2022-07-24,1
46.890934,32.164112,1112,2022-08-02,1
46.891022,34.732651,1136,2022-07-24,1
46.891041,34.740173,1136,2022-07-24,1
46.89106,34.747677,1136,2022-07-24,1
46.891373,32.17065,1112,2022-08-02,1
46.891438,32.369843,0948,2022-07-19,1
46.8919,34.7206,1018,2022-07-24,1
46.892643,34.395634,1030,2022-07-30,1
46.8927,33.092,1040,2022-08-05,1
46.893379,34.400635,1030,2022-07-30,1
46.893661,32.164391,1112,2022-08-02,1
46.893898,31.837944,1036,2022-07-11,1
46.894131,32.17091,1112,2022-08-02,1
46.8947,34.7456,0842,2022-07-24,1
46.894852,34.410633,1030,2022-07-30,1
46.895432,32.163467,1112,2022-08-02,1
46.895782,33.026291,0024,2022-07-23,1
46.895824,34.734524,0954,2022-07-24,1
46.896137,32.36713,0948,2022-07-19,1
46.8962,31.8348,1052,2022-07-11,1
46.896858,32.164944,0936,2022-08-02,1
46.8969,34.7319,0842,2022-07-24,1
46.897163,31.836864,1036,2022-07-11,1
46.89719,34.738506,1136,2022-07-24,1
46.897289,33.020226,0024,2022-07-23,1
46.897434,34.740101,1136,2022-07-24,1
46.898,34.4961,1023,2022-07-31,1
46.8982,31.8478,1052,2022-07-11,1
46.898281,32.374977,0948,2022-07-19,1
46.899769,34.387547,2224,2022-07-31,1
46.900402,34.500851,1012,2022-07-31,1
46.900433,31.835781,1036,2022-07-11,1
46.901321,34.441833,1018,2022-08-13,1
46.901463,34.50647,1012,2022-07-31,1
46.901478,33.022499,0024,2022-07-23,1
46.9016,33.0331,0005,2022-07-23,1
46.902927,31.829714,1036,2022-07-11,1
46.902981,33.016449,0024,2022-07-23,1
46.903107,35.816654,1142,2022-04-24,1
46.903362,34.39954,0042,2022-07-30,1
46.903393,32.353878,0948,2022-07-19,1
46.9036,33.0202,0005,2022-07-23,1
46.903706,31.834702,1036,2022-07-11,1
46.903927,35.809059,1000,2022-04-24,1
46.9043,34.4107,0010,2022-07-30,1
46.904888,34.505085,1012,2022-07-31,1
46.90525,36.88914,1130,2022-09-21,1
46.905258,31.844685,1036,2022-07-11,1
46.90554,32.361725,0948,2022-07-19,1
46.905674,34.387005,0924,2022-08-08,1
46.906033,31.849674,1036,2022-07-11,1
46.906193,31.82863,1036,2022-07-11,1
46.906662,34.441036,1048,2022-07-29,1
46.9069,34.3963,0010,2022-07-30,1
46.906944,34.380379,0918,2022-08-08,1
46.906967,34.430122,0930,2022-07-28,1
46.906975,31.83362,1036,2022-07-11,1
46.907,32.6354,0842,2022-08-09,1
46.907753,31.838614,1036,2022-07-11,1
46.908127,34.385216,1100,2022-08-08,1
46.908527,31.843601,1036,2022-07-11,1
46.9088,34.1754,0907,2022-07-20,1
46.909245,34.377361,0924,2022-08-08,1
46.909306,31.848595,1036,2022-07-11,1
46.90979,36.88897,1130,2022-09-21,1
46.9099,34.5751,1048,2022-07-27,1
46.910313,32.636021,0006,2022-08-01,1
46.910511,32.492115,1124,2022-08-31,1
46.911167,34.383282,0924,2022-08-08,1
46.911797,31.842524,1036,2022-07-11,1
46.912376,34.339283,1048,2022-07-29,1
46.91243,34.376621,0918,2022-08-08,1
46.912575,31.847515,1036,2022-07-11,1
46.912632,32.643265,0006,2022-08-01,1
46.91288,34.390408,1100,2022-08-08,1
46.91341,34.335014,1012,2022-07-31,1
46.9135,34.3718,0936,2022-08-08,1
46.9136,34.3645,0936,2022-08-08,1
46.914318,34.382572,0918,2022-08-08,1
46.914326,32.397015,1130,2022-07-19,1
46.9148,34.1837,0906,2022-07-20,1
46.914852,34.339539,1048,2022-07-29,1
46.915394,34.509769,2242,2022-07-30,1
46.915443,34.509861,0024,2022-07-31,1
46.915516,34.174053,0930,2022-07-20,1
46.915581,34.504223,2242,2022-07-30,1
46.916084,34.338459,1048,2022-07-29,1
46.916218,34.388515,0918,2022-08-08,1
46.916656,34.379551,0924,2022-08-08,1
46.917,34.3783,1110,2022-08-08,1
46.917248,34.502991,0024,2022-07-31,1
46.917698,34.324966,2224,2022-07-31,1
46.917854,34.334549,2224,2022-07-31,1
46.91811,34.39447,0918,2022-08-08,1
46.918224,34.506203,2242,2022-07-30,1
46.918385,34.50066,2242,2022-07-30,1
46.918579,34.385483,0924,2022-08-08,1
46.918777,34.174824,0930,2022-07-20,1
46.9188,34.5724,1048,2022-07-27,1
46.919804,34.378815,0918,2022-08-08,1
46.919884,34.512337,0024,2022-07-31,1
46.919983,34.40036,0918,2022-08-08,1
46.9201,34.1807,0906,2022-07-20,1
46.920113,34.329754,2224,2022-07-31,1
46.920494,32.416508,0948,2022-07-19,1
46.920502,34.391407,0924,2022-08-08,1
46.920635,34.377689,2224,2022-07-31,1
46.920757,34.170696,0930,2022-07-20,1
46.9209,34.3888,2357,2022-07-31,1
46.921043,34.510181,2242,2022-07-30,1
46.921227,34.504627,2242,2022-07-30,1
46.921417,34.499065,2242,2022-07-30,1
46.921684,34.505474,0024,2022-07-31,1
46.9218,32.3548,0818,2022-07-12,1
46.921898,34.386295,0006,2022-08-01,1
46.922348,34.175869,0930,2022-07-20,1
46.922405,34.397289,0924,2022-08-08,1
46.922749,36.939873,0024,2022-08-24,1
46.9228,34.376,2357,2022-07-31,1
46.923309,34.379723,0006,2022-08-01,1
46.923611,34.432255,2242,2022-07-30,1
46.923622,34.354778,0042,2022-07-30,1
46.923878,34.506626,2242,2022-07-30,1
46.9239,33.0898,0848,2022-07-31,1
46.924026,36.935459,0024,2022-08-24,1
46.924156,34.394569,0006,2022-08-01,1
46.925449,34.372879,2224,2022-07-31,1
46.925568,34.387981,0006,2022-08-01,1
46.925594,34.382454,2224,2022-07-31,1
46.9256,32.2445,1908,2022-07-23,1
46.926983,34.381401,0006,2022-08-01,1
46.927074,33.880669,1100,2022-08-08,1
46.927628,34.377579,2224,2022-07-31,1
46.927727,34.387138,2224,2022-07-31,1
46.929,33.8823,0841,2022-08-09,1
46.929024,32.411869,1154,2022-07-31,1
46.929237,34.554058,1030,2022-07-30,1
46.929241,34.38966,0006,2022-08-01,1
46.929585,32.1833,2318,2022-08-08,1
46.9298,34.3916,2357,2022-07-31,1
46.9298,34.4831,0848,2022-07-31,1
46.9311,33.8691,0841,2022-08-09,1
46.9317,34.3787,2357,2022-07-31,1
46.931915,34.439957,1100,2022-08-08,1
46.932,34.3569,1023,2022-07-31,1
46.9324,32.4091,0848,2022-07-31,1
46.93259,34.382397,2224,2022-07-31,1
46.933243,34.558064,1030,2022-07-30,1
46.934292,34.440777,1100,2022-08-08,1
46.9356,34.375,1023,2022-07-31,1
46.93578,34.599266,1030,2022-07-30,1
46.935852,34.374744,1012,2022-07-31,1
46.9361,32.2399,1908,2022-07-23,1
46.937344,34.305283,1030,2022-07-30,1
46.9379,32.3889,1117,2022-07-07,1
46.939434,33.08226,0006,2022-08-01,1
46.940956,32.399281,1154,2022-07-07,1
46.941078,32.440292,1124,2022-07-03,1
46.941093,32.389503,1154,2022-07-07,1
46.941734,33.089725,0006,2022-08-01,1
46.9418,32.4023,1117,2022-07-07,1
46.942249,32.376793,0948,2022-07-19,1
46.942947,33.083767,0006,2022-08-01,1
46.944187,34.585876,2242,2022-07-30,1
46.9444,34.1623,0854,2022-07-22,1
46.944439,34.185802,1136,2022-07-24,1
46.944511,34.192902,1136,2022-07-24,1
46.94458,34.199978,1136,2022-07-24,1
46.944592,32.400913,1154,2022-07-07,1
46.944763,32.391136,1154,2022-07-07,1
46.948,34.3998,0841,2022-08-09,1
46.948544,32.403599,1012,2022-07-07,1
46.951279,35.883038,1048,2022-07-29,1
46.951981,35.890465,1048,2022-07-29,1
46.9525,32.4002,1117,2022-07-07,1
46.953213,32.438873,0942,2022-07-14,1
46.9536,35.8845,1036,2022-07-29,1
46.957283,36.599552,0930,2022-08-21,1
46.957504,33.377407,0954,2022-07-08,1
46.9576,35.8676,0848,2022-07-31,1
46.95776,32.423023,0954,2022-07-08,1
46.958595,33.368004,1136,2022-07-08,1
46.958706,32.407204,0954,2022-07-08,1
46.9608,35.851,0848,2022-07-31,1
46.9612,32.3987,1909,2022-07-07,1
