country_id,latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,frp,daynight
UKR,46.63021,34.00386,0.32,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,1.8,D
UKR,46.64515,30.34936,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,5.96,D
UKR,46.64688,30.3549,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,4.07,D
UKR,46.68185,30.40492,0.46,0.63,2023-07-25,943,1,VIIRS,n,2.0NRT,6.71,D
UKR,46.68354,30.20279,0.47,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,5.26,D
UKR,46.70452,30.31038,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,1.84,D
UKR,46.70594,30.3163,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,2.43,D
UKR,46.70626,30.31592,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,1.84,D
UKR,46.70675,30.23516,0.47,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,26.07,D
UKR,46.70848,30.24063,0.47,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,26.78,D
UKR,46.71215,30.23166,0.47,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,37.31,D
UKR,46.71387,30.23715,0.47,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,45.92,D
UKR,46.75032,33.32611,0.34,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,2.35,D
UKR,46.75126,30.25302,0.46,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,7.38,D
UKR,46.75491,30.244,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,5.66,D
UKR,46.75665,30.24953,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,4.59,D
UKR,46.79039,32.37166,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,5.02,D
UKR,46.81707,32.62415,0.36,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,3.01,D
UKR,46.83612,33.05225,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,3.55,D
UKR,46.84095,33.04935,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,3.55,D
UKR,46.86889,35.48581,0.54,0.51,2023-07-25,943,1,VIIRS,n,2.0NRT,5.86,D
UKR,46.87327,35.48336,0.54,0.51,2023-07-25,943,1,VIIRS,n,2.0NRT,5.86,D
UKR,46.92307,32.63018,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,2.91,D
UKR,46.92316,32.63225,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,3.09,D
UKR,47.0553,32.34764,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,9.48,D
UKR,47.05659,32.35213,0.37,0.58,2023-07-25,943,1,VIIRS,h,2.0NRT,6.17,D
UKR,47.05788,32.35661,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,6.17,D
UKR,47.06024,32.34461,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,9.15,D
UKR,47.06152,32.3491,0.37,0.58,2023-07-25,943,1,VIIRS,h,2.0NRT,8.12,D
UKR,47.06281,32.35357,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,8.12,D
UKR,47.06677,31.65359,0.39,0.6,2023-07-25,943,1,VIIRS,n,2.0NRT,2.14,D
UKR,47.06945,32.53781,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,3,D
UKR,47.09222,33.47459,0.33,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,5.24,D
UKR,47.09359,33.45974,0.33,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,4.23,D
UKR,47.09806,33.47581,0.33,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,6.27,D
UKR,47.10488,32.25949,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,2.71,D
UKR,47.10981,32.25639,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,2.71,D
UKR,47.11223,35.6244,0.52,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,22.12,D
UKR,47.11472,32.25323,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,13.38,D
UKR,47.11962,32.25,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,13.38,D
UKR,47.12094,32.25459,0.37,0.58,2023-07-25,943,1,VIIRS,h,2.0NRT,13.38,D
UKR,47.13347,32.25765,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,8.36,D
UKR,47.13478,32.26219,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,6.83,D
UKR,47.14129,32.28477,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,4.09,D
UKR,47.14258,32.28927,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,7.92,D
UKR,47.14517,32.29825,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,8.38,D
UKR,47.14622,32.28171,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,5.56,D
UKR,47.14777,32.30725,0.37,0.58,2023-07-25,943,1,VIIRS,n,2.0NRT,7.84,D
UKR,47.19199,37.76331,0.42,0.45,2023-07-25,943,1,VIIRS,n,2.0NRT,6.84,D
UKR,47.20632,34.92553,0.56,0.51,2023-07-25,943,1,VIIRS,n,2.0NRT,9.46,D
UKR,47.20934,34.92952,0.56,0.51,2023-07-25,943,1,VIIRS,n,2.0NRT,7.78,D
UKR,47.22917,33.7951,0.63,0.54,2023-07-25,943,1,VIIRS,n,2.0NRT,3.81,D
UKR,47.2747,29.66708,0.47,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,17.96,D
UKR,47.27658,29.673,0.47,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,9.41,D
UKR,47.28204,29.66956,0.47,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,9.41,D
UKR,47.31459,32.70631,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,3.58,D
UKR,47.3182,32.69909,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,3.58,D
UKR,47.32653,35.33863,0.53,0.5,2023-07-25,943,1,VIIRS,l,2.0NRT,3.46,D
UKR,47.32761,35.34056,0.53,0.5,2023-07-25,943,1,VIIRS,l,2.0NRT,9.69,D
UKR,47.33029,35.3315,0.53,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,12.06,D
UKR,47.33089,35.33623,0.53,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,26.24,D
UKR,47.33197,35.33815,0.53,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,9.69,D
UKR,47.38824,32.70639,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,3.21,D
UKR,47.38944,32.71066,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,3.21,D
UKR,47.39306,32.64318,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,5.95,D
UKR,47.39326,32.65598,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,14.21,D
UKR,47.39427,32.64748,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,5.95,D
UKR,47.39441,32.64021,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,8.47,D
UKR,47.39449,32.66026,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,14.21,D
UKR,47.39548,32.65176,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,11.21,D
UKR,47.39563,32.64448,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,8.69,D
UKR,47.39571,32.66452,0.35,0.56,2023-07-25,943,1,VIIRS,h,2.0NRT,14.12,D
UKR,47.39668,32.65605,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,11.21,D
UKR,47.39686,32.64875,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,8.69,D
UKR,47.39789,32.66034,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,11.37,D
UKR,47.39909,32.66462,0.35,0.56,2023-07-25,943,1,VIIRS,n,2.0NRT,11.37,D
UKR,47.45909,32.32449,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,4.29,D
UKR,47.46035,32.3289,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,4.15,D
UKR,47.46164,32.33336,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,4.15,D
UKR,47.4627,32.31708,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,4.29,D
UKR,47.47011,32.32283,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,4.2,D
UKR,47.47651,32.58976,0.35,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,10.83,D
UKR,47.47892,32.59832,0.35,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,9.71,D
UKR,47.48348,32.30934,0.36,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,10.33,D
UKR,47.48474,32.31374,0.36,0.57,2023-07-25,943,1,VIIRS,n,2.0NRT,8.03,D
UKR,47.48565,32.2366,0.36,0.57,2023-07-25,943,1,VIIRS,h,2.0NRT,10.6,D
UKR,47.547,36.81119,0.45,0.47,2023-07-25,943,1,VIIRS,l,2.0NRT,7.24,D
UKR,47.58626,29.87234,0.45,0.63,2023-07-25,943,1,VIIRS,n,2.0NRT,4.59,D
UKR,47.619,30.58023,0.42,0.61,2023-07-25,943,1,VIIRS,n,2.0NRT,3.95,D
UKR,47.62069,30.58572,0.42,0.61,2023-07-25,943,1,VIIRS,n,2.0NRT,3.95,D
UKR,47.62094,30.74514,0.41,0.61,2023-07-25,943,1,VIIRS,h,2.0NRT,15.28,D
UKR,47.63451,33.85147,0.61,0.53,2023-07-25,943,1,VIIRS,n,2.0NRT,6.85,D
UKR,47.63656,33.85897,0.61,0.53,2023-07-25,943,1,VIIRS,n,2.0NRT,6.85,D
UKR,47.63834,35.41296,0.52,0.5,2023-07-25,943,1,VIIRS,l,2.0NRT,3.62,D
UKR,47.64,35.4195,0.52,0.5,2023-07-25,943,1,VIIRS,l,2.0NRT,3.62,D
UKR,47.64114,33.85627,0.61,0.53,2023-07-25,943,1,VIIRS,n,2.0NRT,6.85,D
UKR,47.64317,33.86372,0.6,0.53,2023-07-25,943,1,VIIRS,n,2.0NRT,6.48,D
UKR,47.64963,35.39925,0.52,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,6.09,D
UKR,47.65181,32.90313,0.33,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,4.46,D
UKR,47.65393,35.3968,0.52,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,12.9,D
UKR,47.74525,30.21197,0.43,0.62,2023-07-25,943,1,VIIRS,h,2.0NRT,9.47,D
UKR,47.80637,35.27312,0.52,0.5,2023-07-25,943,1,VIIRS,n,2.0NRT,4.12,D
UKR,47.85818,35.14497,0.52,0.5,2023-07-25,943,1,VIIRS,l,2.0NRT,5.07,D
UKR,47.92337,32.75473,0.33,0.55,2023-07-25,943,1,VIIRS,n,2.0NRT,2.72,D
UKR,47.9281,36.75684,0.45,0.47,2023-07-25,943,1,VIIRS,n,2.0NRT,7.33,D
UKR,48.06279,29.21333,0.46,0.64,2023-07-25,943,1,VIIRS,h,2.0NRT,10.61,D
UKR,48.06815,29.20963,0.46,0.64,2023-07-25,943,1,VIIRS,n,2.0NRT,6.78,D
UKR,48.08581,29.801,0.44,0.62,2023-07-25,943,1,VIIRS,n,2.0NRT,4.25,D
UKR,48.28624,38.08907,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,2.14,D
UKR,48.32467,37.91,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,5.91,D
UKR,48.32582,37.91508,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,5.91,D
UKR,48.42912,37.79732,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,2.32,D
UKR,48.42956,37.83714,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,4.91,D
UKR,48.4319,37.84745,0.39,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,5.6,D
UKR,48.54588,37.6424,0.4,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,18.92,D
UKR,48.54703,37.6475,0.4,0.44,2023-07-25,943,1,VIIRS,n,2.0NRT,18.92,D
UKR,48.69245,33.58411,0.58,0.52,2023-07-25,943,1,VIIRS,n,2.0NRT,7.41,D
UKR,48.69264,33.58407,0.58,0.52,2023-07-25,943,1,VIIRS,n,2.0NRT,5.87,D
UKR,48.84483,35.31261,0.49,0.48,2023-07-25,943,1,VIIRS,n,2.0NRT,15.1,D
UKR,48.84638,35.31881,0.48,0.48,2023-07-25,943,1,VIIRS,h,2.0NRT,15.1,D
UKR,49.0064,38.13396,0.56,0.43,2023-07-25,943,1,VIIRS,n,2.0NRT,5.69,D
UKR,49.00663,38.13443,0.56,0.43,2023-07-25,943,1,VIIRS,n,2.0NRT,7.99,D
UKR,49.23949,36.88903,0.41,0.45,2023-07-25,943,1,VIIRS,l,2.0NRT,3.2,D
UKR,45.5799,29.50465,0.43,0.46,2023-07-25,1123,1,VIIRS,l,2.0NRT,3.12,D
UKR,45.58063,28.79226,0.4,0.44,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.41,D
UKR,45.58413,29.50396,0.43,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.57,D
UKR,45.58459,29.50956,0.43,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.57,D
UKR,45.58471,28.79152,0.4,0.44,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.41,D
UKR,45.59367,29.41225,0.43,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.51,D
UKR,45.64969,29.31643,0.43,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.58,D
UKR,45.65014,29.32193,0.43,0.46,2023-07-25,1123,1,VIIRS,l,2.0NRT,3.58,D
UKR,45.72203,28.57242,0.39,0.44,2023-07-25,1123,1,VIIRS,l,2.0NRT,0.96,D
UKR,45.73434,28.85334,0.41,0.45,2023-07-25,1123,1,VIIRS,l,2.0NRT,0.87,D
UKR,45.79346,29.56291,0.44,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.18,D
UKR,45.90688,29.4889,0.44,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.51,D
UKR,45.90734,29.49457,0.44,0.46,2023-07-25,1123,1,VIIRS,h,2.0NRT,11.84,D
UKR,45.91113,29.48825,0.44,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,9.11,D
UKR,45.91159,29.49393,0.44,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,45.9,D
UKR,45.91205,29.49963,0.44,0.46,2023-07-25,1123,1,VIIRS,n,2.0NRT,45.9,D
UKR,46.25104,29.79866,0.45,0.47,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.14,D
UKR,46.44527,33.14855,0.33,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.81,D
UKR,46.56545,35.09051,0.41,0.61,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.38,D
UKR,46.56853,35.08738,0.41,0.61,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.82,D
UKR,46.59882,30.37011,0.49,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.9,D
UKR,46.60328,30.36945,0.49,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.9,D
UKR,46.64654,30.34375,0.49,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.43,D
UKR,46.64701,30.35015,0.49,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.43,D
UKR,46.65807,30.43996,0.49,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,35.86,D
UKR,46.66008,30.43897,0.49,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,17.89,D
UKR,46.6758,30.40388,0.49,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.89,D
UKR,46.68028,30.40324,0.49,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,13.86,D
UKR,46.7047,30.23774,0.48,0.48,2023-07-25,1123,1,VIIRS,l,2.0NRT,4.34,D
UKR,46.71803,30.2358,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,12.46,D
UKR,46.84604,33.04342,0.33,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,2.72,D
UKR,46.92303,29.89201,0.47,0.47,2023-07-25,1123,1,VIIRS,n,2.0NRT,26.46,D
UKR,46.96092,32.81661,0.32,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,1.82,D
UKR,47.05794,32.3528,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,12.03,D
UKR,47.06245,32.34413,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,12.03,D
UKR,47.06289,32.35228,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,12.03,D
UKR,47.12505,32.87084,0.32,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,0.97,D
UKR,47.13148,32.9424,0.33,0.55,2023-07-25,1123,1,VIIRS,h,2.0NRT,4.77,D
UKR,47.13362,32.93967,0.33,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.34,D
UKR,47.13383,32.94395,0.33,0.55,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.49,D
UKR,47.13817,32.25239,0.6,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.23,D
UKR,47.1386,32.26046,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,17.87,D
UKR,47.13987,32.28472,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.27,D
UKR,47.1403,32.29285,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,13.29,D
UKR,47.25742,31.95972,0.59,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,11.58,D
UKR,47.25786,31.9675,0.59,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,14.68,D
UKR,47.26228,31.95917,0.59,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,11.58,D
UKR,47.26272,31.96695,0.59,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,14.68,D
UKR,47.28122,32.30344,0.61,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.83,D
UKR,47.2874,29.66638,0.46,0.47,2023-07-25,1123,1,VIIRS,n,2.0NRT,35.22,D
UKR,47.28783,29.67226,0.46,0.47,2023-07-25,1123,1,VIIRS,n,2.0NRT,14.88,D
UKR,47.36801,38.10071,0.58,0.69,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.83,D
UKR,47.36841,38.10227,0.58,0.69,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.08,D
UKR,47.38038,32.18737,0.6,0.53,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.14,D
UKR,47.39111,33.49324,0.35,0.57,2023-07-25,1123,1,VIIRS,n,2.0NRT,2.64,D
UKR,47.39409,32.64392,0.63,0.54,2023-07-25,1123,1,VIIRS,h,2.0NRT,20.08,D
UKR,47.39452,32.65245,0.64,0.54,2023-07-25,1123,1,VIIRS,n,2.0NRT,16.11,D
UKR,47.39494,32.66098,0.64,0.54,2023-07-25,1123,1,VIIRS,h,2.0NRT,16.11,D
UKR,47.44508,35.87933,0.45,0.63,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.13,D
UKR,47.44651,35.88173,0.45,0.63,2023-07-25,1123,1,VIIRS,n,2.0NRT,2.95,D
UKR,47.47758,32.30971,0.61,0.54,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.53,D
UKR,47.4908,29.97203,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.74,D
UKR,47.49523,29.97144,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.74,D
UKR,47.57428,33.2173,0.34,0.56,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.45,D
UKR,47.57859,36.1921,0.47,0.64,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.76,D
UKR,47.62009,30.45629,0.5,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.97,D
UKR,47.62405,30.45708,0.5,0.49,2023-07-25,1123,1,VIIRS,n,2.0NRT,7.43,D
UKR,47.6552,30.03651,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,7.91,D
UKR,47.65713,36.08581,0.46,0.64,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.8,D
UKR,47.65919,30.02948,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.53,D
UKR,47.65957,36.08183,0.46,0.64,2023-07-25,1123,1,VIIRS,n,2.0NRT,4.91,D
UKR,47.6601,30.04231,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,7.91,D
UKR,47.66363,30.02877,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,16.99,D
UKR,47.66409,30.03518,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.23,D
UKR,47.66456,30.04169,0.48,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.23,D
UKR,47.89069,35.84229,0.45,0.63,2023-07-25,1123,1,VIIRS,h,2.0NRT,37.12,D
UKR,48.09943,29.62636,0.47,0.47,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.61,D
UKR,48.09945,29.62553,0.47,0.48,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.91,D
UKR,48.18208,33.1881,0.34,0.56,2023-07-25,1123,1,VIIRS,h,2.0NRT,17.29,D
UKR,48.18227,33.19265,0.34,0.56,2023-07-25,1123,1,VIIRS,h,2.0NRT,10.44,D
UKR,48.18266,33.1867,0.34,0.56,2023-07-25,1123,1,VIIRS,h,2.0NRT,14.41,D
UKR,48.18284,33.19125,0.34,0.56,2023-07-25,1123,1,VIIRS,h,2.0NRT,10.63,D
UKR,48.28275,35.9784,0.46,0.64,2023-07-25,1123,1,VIIRS,n,2.0NRT,2.81,D
UKR,48.32602,37.91521,0.57,0.69,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.7,D
UKR,48.40918,37.82237,0.56,0.69,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.77,D
UKR,48.4105,37.82401,0.56,0.69,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.41,D
UKR,48.54575,37.64835,0.55,0.68,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.58,D
UKR,48.5521,37.64819,0.55,0.68,2023-07-25,1123,1,VIIRS,n,2.0NRT,9.27,D
UKR,48.66061,33.76592,0.37,0.58,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.18,D
UKR,48.81451,33.63451,0.36,0.58,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.15,D
UKR,48.84784,35.31858,0.43,0.62,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.42,D
UKR,48.84797,35.32477,0.43,0.62,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.63,D
UKR,48.85359,35.31815,0.43,0.62,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.42,D
UKR,48.85373,35.32426,0.43,0.62,2023-07-25,1123,1,VIIRS,n,2.0NRT,8.63,D
UKR,48.95443,36.5838,0.5,0.66,2023-07-25,1123,1,VIIRS,n,2.0NRT,5.11,D
UKR,48.96051,36.58379,0.5,0.66,2023-07-25,1123,1,VIIRS,n,2.0NRT,12.32,D
UKR,48.96059,36.59068,0.5,0.66,2023-07-25,1123,1,VIIRS,n,2.0NRT,6.46,D
UKR,49.01804,38.20072,0.59,0.7,2023-07-25,1123,1,VIIRS,n,2.0NRT,3.79,D
UKR,49.03634,26.2244,0.52,0.41,2023-07-25,1125,1,VIIRS,n,2.0NRT,5.35,D
UKR,47.33963,35.95121,0.38,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.79,N
UKR,47.65636,36.07406,0.38,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.41,N
UKR,47.68434,36.13667,0.38,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.41,N
UKR,47.83165,38.47657,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.01,N
UKR,47.83494,38.47785,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.01,N
UKR,47.97866,34.19923,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,3.4,N
UKR,48.06123,37.95345,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.37,N
UKR,48.09765,37.9234,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.79,N
UKR,48.09852,37.91825,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.58,N
UKR,48.21768,38.22641,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.39,N
UKR,48.22334,38.2341,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.99,N
UKR,48.28076,36.44437,0.38,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.44,N
UKR,48.28695,38.08721,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.94,N
UKR,48.28972,36.45289,0.38,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.64,N
UKR,48.45969,38.77818,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,9.32,N
UKR,48.46063,38.77287,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,12.92,N
UKR,48.46344,38.75703,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.96,N
UKR,48.46672,38.75835,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,2.45,N
UKR,48.47565,38.7676,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.67,N
UKR,48.48129,38.77553,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.77,N
UKR,48.49633,38.80993,0.4,0.37,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.95,N
UKR,48.52027,35.97939,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,2.3,N
UKR,48.60775,35.59834,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.14,N
UKR,48.61103,35.59943,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.14,N
UKR,48.74989,26.60294,0.5,0.49,2023-07-25,2337,1,VIIRS,n,2.0NRT,2.18,N
UKR,48.97659,24.71251,0.62,0.54,2023-07-25,2337,1,VIIRS,n,2.0NRT,1.3,N
UKR,49.36649,36.22554,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.78,N
UKR,49.83508,37.79349,0.39,0.36,2023-07-25,2337,1,VIIRS,n,2.0NRT,0.35,N
UKR,44.77482,33.85983,0.39,0.36,2023-07-25,2339,1,VIIRS,n,2.0NRT,0.92,N
UKR,45.06364,34.60192,0.39,0.36,2023-07-25,2339,1,VIIRS,n,2.0NRT,4.02,N
UKR,45.12865,34.00077,0.39,0.36,2023-07-25,2339,1,VIIRS,n,2.0NRT,0.55,N
UKR,45.23933,28.70934,0.56,0.43,2023-07-25,2339,1,VIIRS,n,2.0NRT,1.3,N
UKR,45.24327,28.71012,0.56,0.43,2023-07-25,2339,1,VIIRS,n,2.0NRT,1.3,N
UKR,46.24355,34.04358,0.39,0.37,2023-07-25,2339,1,VIIRS,n,2.0NRT,1.66,N
