latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.08798,-39.82829,309.23,1.16,1.07,2025-12-31,00:07,T,65,6.1NRT,295.58,8.04,N
-24.68698,-42.51213,308.2,1.01,1.01,2025-12-31,00:07,T,59,6.1NRT,292.92,6.49,N
-24.68567,-42.50232,307.45,1.01,1.01,2025-12-31,00:07,T,54,6.1NRT,292.73,5.94,N
-25.02169,-42.67536,311.7,1.02,1.01,2025-12-31,00:07,T,76,6.1NRT,293.36,8.66,N
-25.02038,-42.66542,315.08,1.02,1.01,2025-12-31,00:07,T,87,6.1NRT,293.42,11.42,N
-25.476,-43.94479,309.9,1.13,1.06,2025-12-31,00:07,T,68,6.1NRT,292.04,8.78,N
-25.66194,-42.86381,322.4,1.04,1.02,2025-12-31,00:07,T,100,6.1NRT,293.36,18.9,N
-25.66061,-42.85364,313.96,1.04,1.02,2025-12-31,00:07,T,84,6.1NRT,293.24,10.74,N
-13.53279,-44.09065,308.82,1,1,2025-12-31,00:09,T,76,6.1NRT,290.83,7.61,N
-12.15906,-41.84726,303.56,1.21,1.09,2025-12-31,00:09,T,56,6.1NRT,290.67,6.49,N
-11.91783,-40.73064,306.38,1.43,1.18,2025-12-31,00:09,T,66,6.1NRT,294.46,8.27,N
-11.92257,-40.736,306.96,1.43,1.18,2025-12-31,00:09,T,69,6.1NRT,294.42,8.97,N
-9.86092,-37.64233,307.49,2.69,1.57,2025-12-31,00:09,T,69,6.1NRT,293.74,23.72,N
-9.85123,-37.62621,308.28,2.7,1.57,2025-12-31,00:09,T,72,6.1NRT,293.74,28.4,N
-9.85506,-37.65016,307.09,2.69,1.57,2025-12-31,00:09,T,67,6.1NRT,293.68,24.79,N
-13.53405,-44.09967,306.19,1,1,2025-12-31,00:09,T,67,6.1NRT,290.7,5.9,N
-13.47487,-44.013,304.95,1,1,2025-12-31,00:09,T,62,6.1NRT,284.43,5.63,N
-13.42561,-43.85408,317.73,1.01,1,2025-12-31,00:09,T,96,6.1NRT,276.46,15.15,N
-16.63867,-43.10707,310.24,1.01,1,2025-12-31,00:09,T,79,6.1NRT,293.41,7.81,N
-13.35212,-39.90186,306.63,1.55,1.23,2025-12-31,00:09,T,69,6.1NRT,293.13,11.81,N
-17.37375,-42.63355,325.24,1.02,1.01,2025-12-31,00:09,T,100,6.1NRT,293.72,22.53,N
-17.37241,-42.6242,316.17,1.02,1.01,2025-12-31,00:09,T,93,6.1NRT,293.65,13.25,N
-17.38264,-42.63212,350.92,1.02,1.01,2025-12-31,00:09,T,100,6.1NRT,294.12,64.83,N
-17.3813,-42.62279,372.02,1.02,1.01,2025-12-31,00:09,T,100,6.1NRT,295.4,125.19,N
-17.53021,-40.61763,308.25,1.21,1.09,2025-12-31,00:09,T,71,6.1NRT,296.49,7.51,N
-19.28386,-42.19765,308.66,1.02,1.01,2025-12-31,00:09,T,69,6.1NRT,294.61,5.74,N
-19.2825,-42.18819,314.27,1.02,1.01,2025-12-31,00:09,T,87,6.1NRT,294.56,10.24,N
-19.48176,-42.54798,316.51,1,1,2025-12-31,00:09,T,93,6.1NRT,297.55,10.15,N
-19.48043,-42.53862,312.01,1.01,1,2025-12-31,00:09,T,82,6.1NRT,297.49,6.82,N
-20.20601,-41.68647,306,1.03,1.02,2025-12-31,00:09,T,66,6.1NRT,284.96,8.03,N
-16.89812,-39.77301,305.69,1.39,1.17,2025-12-31,00:09,T,65,6.1NRT,294.59,8.75,N
