latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.41004,-155.26891,338.26,0.43,0.46,2025-12-22,00:02,N,low,2.0NRT,311.63,9.82,D
19.40336,-155.28903,345.52,0.43,0.46,2025-12-22,00:02,N,nominal,2.0NRT,315.29,9.66,D
66.71637,80.48708,322.46,0.62,0.71,2025-12-22,00:24,N,nominal,2.0NRT,234.24,2.66,N
67.54732,83.21024,349.24,0.59,0.7,2025-12-22,00:24,N,nominal,2.0NRT,246.83,29.41,N
66.66994,80.44942,333.89,0.62,0.72,2025-12-22,00:24,N,nominal,2.0NRT,238.31,11.91,N
66.65926,80.46249,349.94,0.62,0.72,2025-12-22,00:24,N,nominal,2.0NRT,235.97,6.42,N
68.41432,83.6195,367,0.52,0.67,2025-12-22,00:24,N,high,2.0NRT,240.19,8.3,N
67.54706,83.20856,355.57,0.59,0.7,2025-12-22,00:24,N,nominal,2.0NRT,249.16,33.62,N
70.99812,73.84657,323.61,0.57,0.52,2025-12-22,00:24,N,nominal,2.0NRT,241.9,3.1,N
68.52515,79.95209,367,0.47,0.64,2025-12-22,00:24,N,high,2.0NRT,246.47,11.9,N
67.28085,83.04144,332.8,0.61,0.71,2025-12-22,00:24,N,nominal,2.0NRT,234.83,5.87,N
66.66071,80.46739,341.89,0.62,0.72,2025-12-22,00:26,N,nominal,2.0NRT,237.2,3.84,N
71.2562,72.07175,335.83,0.52,0.5,2025-12-22,00:26,N,nominal,2.0NRT,242.98,6.14,N
71.25515,72.06318,336.2,0.52,0.5,2025-12-22,00:26,N,nominal,2.0NRT,243.52,4.76,N
65.8583,76.95811,322.98,0.63,0.72,2025-12-22,00:26,N,nominal,2.0NRT,233.26,3.64,N
71.18797,67.09389,334.64,0.46,0.47,2025-12-22,00:26,N,nominal,2.0NRT,245.21,9.91,N
68.58737,58.05423,320.55,0.45,0.47,2025-12-22,00:26,N,nominal,2.0NRT,244.48,1.96,N
66.65771,80.45213,324.84,0.62,0.72,2025-12-22,00:26,N,nominal,2.0NRT,232.8,3.84,N
65.76767,24.19341,328.46,0.54,0.42,2025-12-22,00:28,N,nominal,2.0NRT,270.27,4.68,N
65.76484,24.17967,317.99,0.54,0.42,2025-12-22,00:28,N,nominal,2.0NRT,269.4,3.18,N
61.44484,2.13055,336.73,0.78,0.78,2025-12-22,00:30,N,nominal,2.0NRT,274.37,3.5,N
61.44572,2.14599,303.94,0.78,0.78,2025-12-22,00:30,N,nominal,2.0NRT,273.29,3.5,N
61.45084,2.13129,336.31,0.78,0.78,2025-12-22,00:30,N,nominal,2.0NRT,275.26,2.97,N
