latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.40141,-155.27974,367,0.34,0.56,2026-08-13,00:22,N,high,2.0NRT,317.2,191.86,D
19.40104,-155.2831,367,0.34,0.56,2026-08-13,00:22,N,high,2.0NRT,368.74,191.86,D
19.40213,-155.2731,349.66,0.34,0.56,2026-08-13,00:22,N,low,2.0NRT,321.88,10.65,D
19.40177,-155.2764,352.34,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,320.81,10.65,D
19.40029,-155.28995,350.61,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,312.65,117.67,D
19.40067,-155.28648,367,0.34,0.56,2026-08-13,00:22,N,low,2.0NRT,342.42,117.67,D
19.40127,-155.28017,367,0.34,0.56,2026-08-13,00:22,N,high,2.0NRT,316.84,195.34,D
19.40092,-155.28354,367,0.34,0.56,2026-08-13,00:22,N,high,2.0NRT,362.52,195.34,D
19.40195,-155.27351,348.77,0.35,0.56,2026-08-13,00:22,N,low,2.0NRT,321.42,9.77,D
19.40161,-155.27686,352.11,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,321.3,9.77,D
19.40022,-155.29044,352.4,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,314.56,130.2,D
19.40058,-155.28694,367,0.34,0.56,2026-08-13,00:22,N,low,2.0NRT,350.72,130.2,D
19.40616,-155.28406,367,0.34,0.56,2026-08-13,00:22,N,high,2.0NRT,320.93,170.26,D
19.40753,-155.27069,350.11,0.35,0.56,2026-08-13,00:22,N,low,2.0NRT,321.37,19.29,D
19.40719,-155.27402,347.27,0.35,0.56,2026-08-13,00:22,N,low,2.0NRT,319.65,9.68,D
19.40685,-155.27736,340.8,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,314.91,9.68,D
19.40651,-155.2807,349.83,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,314.98,170.26,D
19.40508,-155.29466,346.64,0.34,0.56,2026-08-13,00:22,N,nominal,2.0NRT,311.79,35.34,D
19.40581,-155.28751,367,0.34,0.56,2026-08-13,00:22,N,low,2.0NRT,378.97,358.54,D
19.40545,-155.29106,367,0.34,0.56,2026-08-13,00:22,N,low,2.0NRT,338.83,358.54,D
