latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.63853,161.3183,337.5,0.52,0.5,2026-08-26,00:54,N21,nominal,2.0NRT,302.55,7.56,D
65.56382,22.22609,341.3,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,285.7,3.43,N
65.76453,24.18353,337.33,0.38,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,285.68,3.45,N
65.76633,24.19445,319.05,0.38,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,285.38,3.45,N
65.76764,24.18656,327.01,0.38,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,284.69,3.45,N
65.75819,24.52569,305.22,0.38,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,283.52,1.07,N
64.6619,21.28175,310.24,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,284.65,1.77,N
64.64936,24.41862,306.35,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,283.99,1.02,N
64.65425,24.43213,298.66,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,284.57,1.19,N
65.56066,22.22332,301.35,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,282.02,3.43,N
64.66507,21.28433,312.73,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,284.65,1.77,N
65.56187,22.21535,314.4,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,283.95,3.43,N
65.56308,22.20737,296.43,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,282.9,0.76,N
65.56503,22.21812,327.26,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,283.82,3.43,N
64.64493,24.42329,332.47,0.39,0.36,2026-08-26,01:07,N21,nominal,2.0NRT,285.79,6.01,N
58.68335,17.1323,296.11,0.39,0.36,2026-08-26,01:09,N21,nominal,2.0NRT,285.07,0.82,N
60.80828,5.02973,295.58,0.54,0.5,2026-08-26,01:09,N21,nominal,2.0NRT,284.57,1.55,N
60.49038,15.45126,295.86,0.41,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,281.57,0.88,N
60.61036,16.79766,313.47,0.4,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,285.5,1.37,N
60.61133,16.7906,305.01,0.4,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,283.58,1.37,N
60.28782,22.28955,296.72,0.4,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,283.47,0.87,N
52.53141,39.62807,305.69,0.79,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,282.33,4.53,N
52.55558,39.57079,367,0.78,0.78,2026-08-26,01:09,N21,high,2.0NRT,285.53,34.81,N
62.59357,25.74652,299.93,0.42,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,284,0.7,N
58.66853,17.13813,303.16,0.39,0.36,2026-08-26,01:09,N21,nominal,2.0NRT,285.45,0.65,N
52.54311,39.64196,299.13,0.79,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,282.22,4.58,N
52.55531,39.61301,319.3,0.78,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,284.29,4.08,N
63.70084,22.70982,300.9,0.38,0.36,2026-08-26,01:09,N21,nominal,2.0NRT,285.73,0.81,N
59.27532,27.8876,298.68,0.55,0.42,2026-08-26,01:09,N21,nominal,2.0NRT,280.66,1.05,N
59.27483,27.89331,297.82,0.55,0.42,2026-08-26,01:09,N21,nominal,2.0NRT,280.49,0.61,N
59.38623,28.46097,306.62,0.56,0.43,2026-08-26,01:09,N21,nominal,2.0NRT,281.55,2.45,N
60.31192,25.53173,311.21,0.45,0.39,2026-08-26,01:09,N21,nominal,2.0NRT,284.95,2,N
59.74476,30.52059,320.26,0.42,0.45,2026-08-26,01:09,N21,nominal,2.0NRT,285,3.03,N
63.31784,9.14457,310.23,0.42,0.45,2026-08-26,01:09,N21,nominal,2.0NRT,283.21,1.84,N
61.53513,23.99405,298.54,0.41,0.37,2026-08-26,01:09,N21,nominal,2.0NRT,281.81,0.58,N
58.26518,8.31687,303.18,0.39,0.44,2026-08-26,01:09,N21,nominal,2.0NRT,284.12,1.09,N
51.54277,38.20942,299.52,0.77,0.77,2026-08-26,01:09,N21,nominal,2.0NRT,265.3,1.49,N
56.31219,22.91864,297.88,0.47,0.4,2026-08-26,01:09,N21,nominal,2.0NRT,282.52,0.46,N
58.34594,11.42157,301.83,0.47,0.4,2026-08-26,01:09,N21,nominal,2.0NRT,289.32,1.07,N
53.4432,34.41847,315.08,0.48,0.64,2026-08-26,01:09,N21,nominal,2.0NRT,281.02,2.77,N
58.35667,12.37752,303.81,0.45,0.39,2026-08-26,01:09,N21,nominal,2.0NRT,284.97,1.37,N
57.70815,18.80233,312.84,0.39,0.36,2026-08-26,01:09,N21,nominal,2.0NRT,285.54,1.94,N
59.58853,1.05208,316.8,0.36,0.57,2026-08-26,01:09,N21,nominal,2.0NRT,284.12,1.13,N
59.64716,6.3589,296.27,0.47,0.48,2026-08-26,01:09,N21,nominal,2.0NRT,283.14,1.06,N
52.5333,39.6306,307.12,0.79,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,282.6,4.09,N
52.5573,39.5729,367,0.78,0.78,2026-08-26,01:09,N21,high,2.0NRT,285.4,33.78,N
52.54719,39.63226,322.66,0.79,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,283.26,10.5,N
58.67273,17.13343,328.83,0.39,0.36,2026-08-26,01:09,N21,nominal,2.0NRT,286.28,4.06,N
52.56117,39.61987,297.24,0.78,0.78,2026-08-26,01:09,N21,nominal,2.0NRT,282.53,4.08,N
57.8136,-0.98281,321.46,0.42,0.61,2026-08-26,01:11,N21,nominal,2.0NRT,283.79,3.12,N
52.80427,32.22454,301.61,0.42,0.61,2026-08-26,01:11,N21,nominal,2.0NRT,281.38,1.07,N
51.13596,37.93587,301.63,0.78,0.78,2026-08-26,01:11,N21,nominal,2.0NRT,279.38,2.98,N
57.4663,0.504,297.42,0.37,0.58,2026-08-26,01:11,N21,nominal,2.0NRT,284.69,0.48,N
57.061,9.97831,334.52,0.5,0.41,2026-08-26,01:11,N21,nominal,2.0NRT,290,4.65,N
46.34211,32.58075,301.68,0.74,0.76,2026-08-26,01:11,N21,nominal,2.0NRT,283.41,10.85,N
57.81355,-0.97563,308.83,0.42,0.61,2026-08-26,01:11,N21,nominal,2.0NRT,283.23,2.68,N
51.88795,29.33997,299.05,0.35,0.57,2026-08-26,01:11,N21,nominal,2.0NRT,280.17,2.47,N
