latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.67006,-48.82992,306.89,1.22,1.1,2025-09-25,00:28,T,70,6.1NRT,292.56,9.03,N
-20.66864,-48.81854,328.23,1.22,1.1,2025-09-25,00:28,T,100,6.1NRT,293.17,34.96,N
-20.67203,-48.82389,312.36,1.22,1.1,2025-09-25,00:28,T,85,6.1NRT,292.84,14,N
-21.29309,-48.67693,303.52,1.22,1.1,2025-09-25,00:28,T,56,6.1NRT,290.64,7.56,N
-21.01494,-50.02287,337.11,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,293.39,66.62,N
-21.01649,-50.03661,309.98,1.46,1.19,2025-09-25,00:28,T,79,6.1NRT,292.12,15.57,N
-21.00283,-50.01046,355.39,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,295.21,127.32,N
-21.0044,-50.02444,310.44,1.46,1.19,2025-09-25,00:28,T,62,6.1NRT,292.93,14.26,N
-20.99074,-49.99808,348.88,1.45,1.19,2025-09-25,00:28,T,100,6.1NRT,293.55,102.22,N
-20.99228,-50.01188,394.58,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,298.74,382.6,N
-20.99383,-50.0258,342.17,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,293.68,77.77,N
-20.99626,-50.003,347.14,1.45,1.19,2025-09-25,00:28,T,100,6.1NRT,295.26,96.32,N
-20.99791,-50.01693,354.42,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,296.53,123.33,N
-20.98574,-50.00459,368.58,1.45,1.19,2025-09-25,00:28,T,100,6.1NRT,294.87,192.19,N
-20.98737,-50.01838,369.16,1.46,1.19,2025-09-25,00:28,T,100,6.1NRT,294.68,196.06,N
-20.99504,-50.46374,305.46,1.56,1.23,2025-09-25,00:28,T,64,6.1NRT,293.26,10.16,N
-20.98413,-50.465,307.01,1.56,1.23,2025-09-25,00:28,T,70,6.1NRT,293.14,12.36,N
-20.67066,-48.81247,304.12,1.22,1.1,2025-09-25,00:28,T,59,6.1NRT,292.12,6.59,N
-22.64579,-46.90361,310.88,1.05,1.02,2025-09-25,00:28,T,81,6.1NRT,287.7,12.65,N
-22.00719,-49.44306,300.62,1.38,1.16,2025-09-25,00:28,T,31,6.1NRT,289.53,7.48,N
-22.18319,-51.97183,302.49,2.09,1.41,2025-09-25,00:28,T,49,6.1NRT,290.88,15.66,N
-22.18525,-51.99192,301.87,2.09,1.41,2025-09-25,00:28,T,45,6.1NRT,291.01,14.56,N
