latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
71.25868,72.06506,337.69,0.46,0.47,2026-07-23,00:03,N21,nominal,2.0NRT,282.21,10.08,D
71.12957,71.99583,335.8,0.47,0.48,2026-07-23,00:03,N21,nominal,2.0NRT,280.52,22.08,D
70.36712,68.50298,337.29,0.46,0.47,2026-07-23,00:03,N21,nominal,2.0NRT,278.91,6.13,D
71.69643,71.70231,338.75,0.44,0.46,2026-07-23,00:03,N21,nominal,2.0NRT,284.29,19.08,D
71.18133,67.15649,336.44,0.4,0.44,2026-07-23,00:03,N21,nominal,2.0NRT,281.36,11.92,D
71.71224,71.52046,348.1,0.43,0.46,2026-07-23,00:03,N21,nominal,2.0NRT,282.35,14.52,D
54.8544,56.11172,301.74,0.66,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,287.72,1.77,N
54.88283,56.08221,299.56,0.65,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,287.74,3.78,N
54.84366,56.11288,310.16,0.66,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,286.9,1.8,N
54.84731,56.10408,298.88,0.66,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,287.5,1.8,N
54.85271,56.11103,303.42,0.66,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,287.91,1.8,N
54.88132,56.08169,303.72,0.65,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,288.13,3.33,N
54.92902,56.06581,300.52,0.65,0.73,2026-07-23,00:05,N21,nominal,2.0NRT,288.29,3.36,N
57.50462,48.95087,308.04,0.6,0.53,2026-07-23,00:05,N21,nominal,2.0NRT,279.07,2.51,N
56.39996,55.55676,296.25,0.54,0.68,2026-07-23,00:05,N21,nominal,2.0NRT,286.1,0.62,N
60.50201,41.78153,297.01,0.46,0.39,2026-07-23,00:05,N21,nominal,2.0NRT,282.52,0.43,N
59.14895,37.87262,303.08,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,288.52,1.69,N
59.15078,37.84339,300.15,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.79,0.99,N
59.14826,37.85686,315.68,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,286.93,2.65,N
59.14701,37.8636,316.47,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,286.27,2.65,N
59.14574,37.87033,298.8,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,286.78,1.69,N
59.14632,37.84783,303.79,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,287.8,2.18,N
59.14505,37.85457,299.05,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.59,0.58,N
55.60848,51.94607,317.87,0.45,0.63,2026-07-23,00:05,N21,nominal,2.0NRT,288.68,2.89,N
59.14379,37.86131,300.51,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.24,0.58,N
59.14562,37.83207,297.47,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,286.59,3.09,N
59.14184,37.85227,297.73,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,286.13,0.58,N
59.13989,37.84322,299.43,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,288.35,1.43,N
59.1385,37.81179,314.05,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.84,1.4,N
59.13598,37.82523,300.93,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.47,1.03,N
59.12955,37.82068,310.1,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,287.82,1.09,N
59.15022,37.86588,327.49,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,289.12,2.65,N
59.13138,37.79147,333.19,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,289.09,2.3,N
59.13264,37.78475,300.69,0.41,0.37,2026-07-23,00:05,N21,nominal,2.0NRT,285.99,2.3,N
53.40244,55.85602,331.58,0.74,0.76,2026-07-23,00:05,N21,nominal,2.0NRT,284.62,5.16,N
53.40616,55.84718,297.28,0.74,0.76,2026-07-23,00:05,N21,nominal,2.0NRT,285.66,5.16,N
53.40315,55.85419,342.89,0.74,0.76,2026-07-23,00:05,N21,nominal,2.0NRT,285.04,11.75,N
58.36314,42.16862,322.38,0.52,0.42,2026-07-23,00:05,N21,nominal,2.0NRT,283.99,4.26,N
