latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.83281,139.61685,306.13,1.02,1.01,2026-01-14,00:11,T,52,6.1NRT,279.57,9.25,D
35.84164,139.61885,320.91,1.02,1.01,2026-01-14,00:11,T,80,6.1NRT,279.62,22.12,D
33.26243,131.64656,305.18,1.81,1.32,2026-01-14,00:13,T,0,6.1NRT,283.88,21.47,D
34.90436,43.80697,312.29,1.35,1.15,2026-01-14,00:20,A,85,6.1NRT,276.23,23.86,N
30.16804,47.41609,302.91,1.01,1.01,2026-01-14,00:20,A,52,6.1NRT,280.65,8.96,N
30.36476,47.34346,301.08,1.01,1,2026-01-14,00:20,A,37,6.1NRT,280.36,8.2,N
30.56874,47.10611,308.33,1,1,2026-01-14,00:20,A,74,6.1NRT,281.21,12.58,N
30.5253,47.61915,300.92,1.01,1.01,2026-01-14,00:20,A,35,6.1NRT,280.95,8.37,N
30.60982,47.32828,305.18,1.01,1,2026-01-14,00:20,A,63,6.1NRT,281.62,10.27,N
32.1159,47.41206,316.52,1,1,2026-01-14,00:20,A,93,6.1NRT,279.71,17.86,N
32.1246,47.41386,310.79,1,1,2026-01-14,00:20,A,81,6.1NRT,280.33,13.33,N
32.35615,47.71405,301.69,1,1,2026-01-14,00:20,A,43,6.1NRT,279.11,8.24,N
31.77067,46.0467,307.45,1.02,1.01,2026-01-14,00:20,A,71,6.1NRT,280.65,11.47,N
33.15867,44.79236,307.37,1.15,1.07,2026-01-14,00:20,A,71,6.1NRT,279.42,14.86,N
31.2417,47.97289,303.04,1.02,1.01,2026-01-14,00:20,A,53,6.1NRT,279.93,9.76,N
31.09394,47.79125,325.17,1.02,1.01,2026-01-14,00:20,A,100,6.1NRT,282.18,27.58,N
31.09232,47.8015,305.41,1.02,1.01,2026-01-14,00:20,A,64,6.1NRT,281.79,10.47,N
31.04125,47.28461,303.8,1,1,2026-01-14,00:20,A,45,6.1NRT,280.7,8.25,N
31.03254,47.28283,340.88,1,1,2026-01-14,00:20,A,100,6.1NRT,284.86,47.26,N
31.03098,47.29296,326.2,1,1,2026-01-14,00:20,A,100,6.1NRT,284.65,26.48,N
30.86774,47.91645,300.72,1.02,1.01,2026-01-14,00:20,A,33,6.1NRT,279.81,8.25,N
30.86611,47.92676,334.3,1.02,1.01,2026-01-14,00:20,A,100,6.1NRT,284.87,40.3,N
30.75503,48.2792,301.52,1.04,1.02,2026-01-14,00:20,A,42,6.1NRT,280.29,8.44,N
30.88696,47.33083,307.2,1,1,2026-01-14,00:20,A,71,6.1NRT,281.83,11.69,N
30.8854,47.34095,306.53,1,1,2026-01-14,00:20,A,68,6.1NRT,281.65,11.31,N
30.83037,47.33353,305.35,1,1,2026-01-14,00:20,A,64,6.1NRT,282.11,10.7,N
29.94005,47.91545,310.85,1.04,1.02,2026-01-14,00:20,A,81,6.1NRT,276.06,16.12,N
31.27301,48.11863,337.46,1.03,1.01,2026-01-14,00:20,A,100,6.1NRT,283.04,45,N
32.24659,51.43337,302.47,1.37,1.16,2026-01-14,00:20,A,49,6.1NRT,276.98,14.74,N
34.89428,43.80524,308.43,1.35,1.15,2026-01-14,00:20,A,74,6.1NRT,274.99,20.55,N
25.64652,49.39761,307.88,1.36,1.15,2026-01-14,00:22,A,73,6.1NRT,283.07,17.24,N
25.34973,50.19511,315.65,1.55,1.23,2026-01-14,00:22,A,92,6.1NRT,283.56,32.41,N
25.34707,50.20984,313.28,1.55,1.23,2026-01-14,00:22,A,87,6.1NRT,283.99,28.76,N
