latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
65.7566,24.52372,299.04,0.41,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,274.64,1.09,N
65.76737,24.18983,334.8,0.41,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,277.14,4.81,N
65.76408,24.18733,326.45,0.41,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,278.96,4.81,N
64.64704,30.70994,295.24,0.39,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,265.48,0.54,N
66.312,14.17174,299.25,0.46,0.47,2026-04-21,00:50,N21,nominal,2.0NRT,275.3,1.11,N
65.56417,22.21378,313.16,0.44,0.38,2026-04-21,00:50,N21,nominal,2.0NRT,276.74,2.17,N
65.56311,22.22301,319.88,0.44,0.38,2026-04-21,00:50,N21,nominal,2.0NRT,276.98,3.67,N
59.96397,45.70111,300.81,0.41,0.6,2026-04-21,00:50,N21,nominal,2.0NRT,260.9,0.58,N
64.41291,40.94938,298.1,0.4,0.44,2026-04-21,00:50,N21,nominal,2.0NRT,264.88,0.68,N
64.65411,24.43589,300.66,0.4,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,271.96,1.85,N
64.64438,24.42869,325.46,0.4,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,274.22,3.54,N
59.15345,37.83788,317.23,0.52,0.5,2026-04-21,00:50,N21,nominal,2.0NRT,272.96,2.73,N
59.14488,37.8492,295.03,0.52,0.5,2026-04-21,00:50,N21,nominal,2.0NRT,273.62,2.58,N
59.13006,37.79127,315.65,0.51,0.5,2026-04-21,00:50,N21,nominal,2.0NRT,271.38,2.91,N
61.14549,28.79877,297.11,0.41,0.37,2026-04-21,00:50,N21,nominal,2.0NRT,272.87,1.1,N
61.50264,46.18688,296.02,0.36,0.57,2026-04-21,00:50,N21,nominal,2.0NRT,267.8,0.57,N
56.97762,29.80226,300.52,0.51,0.41,2026-04-21,00:52,N21,nominal,2.0NRT,266.94,1.76,N
56.97411,29.79952,308.2,0.51,0.41,2026-04-21,00:52,N21,nominal,2.0NRT,269.47,1.76,N
59.64416,6.3618,324.56,0.35,0.57,2026-04-21,00:52,N21,nominal,2.0NRT,275.44,2.29,N
56.48886,30.2692,298.59,0.55,0.42,2026-04-21,00:52,N21,nominal,2.0NRT,268.91,1.45,N
56.48333,30.27464,297.12,0.55,0.42,2026-04-21,00:52,N21,nominal,2.0NRT,268.77,1.45,N
58.68219,17.12851,319.21,0.46,0.39,2026-04-21,00:52,N21,nominal,2.0NRT,274.29,2.04,N
58.68134,17.13633,297.81,0.46,0.39,2026-04-21,00:52,N21,nominal,2.0NRT,274.94,2.04,N
58.67424,17.1335,324.41,0.46,0.39,2026-04-21,00:52,N21,nominal,2.0NRT,276.1,4.45,N
58.67068,17.13208,302.21,0.46,0.39,2026-04-21,00:52,N21,nominal,2.0NRT,274.17,4.45,N
58.66983,17.13986,319.48,0.46,0.39,2026-04-21,00:52,N21,nominal,2.0NRT,279.22,8.13,N
56.31769,30.37478,301.98,0.55,0.43,2026-04-21,00:52,N21,nominal,2.0NRT,271.3,1.61,N
59.12578,9.62102,327.99,0.53,0.5,2026-04-21,00:52,N21,nominal,2.0NRT,275.69,5.27,N
59.12783,9.62386,332.46,0.53,0.5,2026-04-21,00:52,N21,nominal,2.0NRT,275.91,5.96,N
55.29081,31.5694,302.55,0.43,0.46,2026-04-21,00:52,N21,nominal,2.0NRT,267.08,1.76,N
55.28976,31.56997,298.15,0.43,0.46,2026-04-21,00:52,N21,nominal,2.0NRT,267.26,1.82,N
58.34626,11.42233,295.53,0.45,0.47,2026-04-21,00:52,N21,nominal,2.0NRT,280.82,1.28,N
52.55775,39.59368,297.96,0.52,0.67,2026-04-21,00:52,N21,nominal,2.0NRT,271.84,2.53,N
52.55717,39.57522,367,0.52,0.67,2026-04-21,00:52,N21,high,2.0NRT,275.19,12.96,N
52.55949,39.56874,308.03,0.52,0.67,2026-04-21,00:52,N21,nominal,2.0NRT,269.7,12.96,N
52.55485,39.58175,315.56,0.52,0.67,2026-04-21,00:52,N21,nominal,2.0NRT,268.9,6.13,N
52.55247,39.58839,309.81,0.52,0.67,2026-04-21,00:52,N21,nominal,2.0NRT,269.08,6.13,N
52.55006,39.59516,300.88,0.52,0.67,2026-04-21,00:52,N21,nominal,2.0NRT,267.5,3.59,N
54.022,33.40779,300.41,0.55,0.51,2026-04-21,00:52,N21,nominal,2.0NRT,266.51,1.77,N
56.31263,22.91712,297.22,0.39,0.36,2026-04-21,00:52,N21,nominal,2.0NRT,274.75,0.99,N
57.06345,9.97565,301.09,0.5,0.49,2026-04-21,00:52,N21,nominal,2.0NRT,274.77,1.45,N
57.05896,9.97481,305.17,0.5,0.49,2026-04-21,00:52,N21,nominal,2.0NRT,277.35,1.88,N
57.01043,1.83135,355.31,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,285.53,32.58,N
57.0105,1.83983,323.42,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,276.41,12.15,N
57.01036,1.82286,297.07,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,276.11,32.58,N
57.01057,1.8483,309.66,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,275.65,12.15,N
57.01064,1.85677,296.07,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,275.95,1.78,N
57.0108,1.82902,367,0.51,0.66,2026-04-21,00:52,N21,high,2.0NRT,283.04,35.79,N
53.44288,34.41534,295.2,0.63,0.54,2026-04-21,00:52,N21,nominal,2.0NRT,269.89,1.65,N
57.01084,1.83749,342.28,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,276.82,35.79,N
57.01088,1.84595,317.87,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,275.63,2.44,N
57.01091,1.85441,299.8,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,275.59,2.44,N
51.25941,37.76445,297.43,0.5,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,271.82,1.35,N
51.1564,37.94184,295.64,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,273.53,1.43,N
51.13816,37.93386,314.17,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,269.45,3.14,N
51.13641,37.93233,314.33,0.51,0.66,2026-04-21,00:52,N21,nominal,2.0NRT,269.56,2.68,N
55.09429,21.80355,298.34,0.39,0.36,2026-04-21,00:52,N21,nominal,2.0NRT,268.56,0.61,N
54.7932,22.7753,325.33,0.39,0.36,2026-04-21,00:52,N21,nominal,2.0NRT,271.5,1.81,N
54.78997,22.77361,303.49,0.39,0.36,2026-04-21,00:52,N21,nominal,2.0NRT,271.37,1.81,N
54.7915,22.01248,310.63,0.39,0.36,2026-04-21,00:52,N21,nominal,2.0NRT,270.55,1.25,N
