latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-9.39797,13.87025,304.88,0.55,0.51,2026-03-04,00:02,N,nominal,2.0NRT,272.1,1.37,N
-16.13157,33.71384,302.36,0.73,0.76,2026-03-04,00:02,N,nominal,2.0NRT,284.37,2.92,N
-25.81634,25.84301,297.74,0.59,0.53,2026-03-04,00:05,N,nominal,2.0NRT,284.3,0.52,N
-25.81545,25.84315,298.01,0.59,0.53,2026-03-04,00:05,N,nominal,2.0NRT,284.67,0.85,N
-28.67355,32.13157,301.82,0.75,0.77,2026-03-04,00:07,N,nominal,2.0NRT,284.14,1.6,N
-27.32133,27.29913,297.6,0.38,0.59,2026-03-04,00:07,N,nominal,2.0NRT,282.53,0.13,N
-34.00524,23.14259,305.34,0.51,0.49,2026-03-04,00:07,N,nominal,2.0NRT,285.2,1.06,N
-34.00423,23.13168,300.16,0.51,0.49,2026-03-04,00:07,N,nominal,2.0NRT,282.86,1.49,N
-34.0006,23.14287,298.54,0.51,0.49,2026-03-04,00:07,N,nominal,2.0NRT,285.02,1.06,N
-34.00473,23.13709,305.57,0.51,0.49,2026-03-04,00:07,N,nominal,2.0NRT,283.58,1.49,N
-33.96852,18.57955,302.65,0.45,0.39,2026-03-04,00:07,N,nominal,2.0NRT,288.37,0.79,N
-28.36006,23.50736,315.21,0.46,0.47,2026-03-04,00:07,N,nominal,2.0NRT,286.82,1.65,N
-28.35567,23.508,305.81,0.46,0.47,2026-03-04,00:07,N,nominal,2.0NRT,288.5,1.65,N
-28.20922,23.54587,303.52,0.46,0.47,2026-03-04,00:07,N,nominal,2.0NRT,286.64,1.16,N
-28.67209,32.12881,299.38,0.75,0.77,2026-03-04,00:07,N,nominal,2.0NRT,283.95,2.07,N
-18.99058,-174.76611,367,0.38,0.59,2026-03-04,00:43,N,high,2.0NRT,296.94,14.94,D
71.25757,72.06728,331.27,0.35,0.57,2026-03-04,01:15,N,nominal,2.0NRT,239.22,1.21,N
70.31155,68.28864,344.71,0.37,0.58,2026-03-04,01:15,N,nominal,2.0NRT,238.6,2.89,N
70.99846,73.83971,367,0.38,0.58,2026-03-04,01:15,N,high,2.0NRT,256.13,36.59,N
64.64566,24.42994,306.62,0.39,0.37,2026-03-04,01:19,N,nominal,2.0NRT,264.47,1.22,N
65.76524,24.17957,295.2,0.39,0.36,2026-03-04,01:19,N,nominal,2.0NRT,267.15,3.31,N
65.76694,24.19073,344.57,0.39,0.36,2026-03-04,01:19,N,nominal,2.0NRT,269.61,3.31,N
64.6471,24.42222,310.93,0.39,0.37,2026-03-04,01:19,N,nominal,2.0NRT,265.03,1.45,N
58.35925,12.37395,310.08,0.42,0.38,2026-03-04,01:21,N,nominal,2.0NRT,272.13,1,N
58.67026,17.13157,306.51,0.38,0.36,2026-03-04,01:21,N,nominal,2.0NRT,272.49,2.15,N
58.68094,17.13094,298.9,0.38,0.36,2026-03-04,01:21,N,nominal,2.0NRT,272.16,1.06,N
60.54727,16.30068,308.31,0.39,0.36,2026-03-04,01:21,N,nominal,2.0NRT,269.93,0.82,N
61.3161,22.10999,299.4,0.4,0.37,2026-03-04,01:21,N,nominal,2.0NRT,271.9,0.64,N
58.34408,11.42286,309.04,0.44,0.38,2026-03-04,01:21,N,nominal,2.0NRT,276.07,1,N
58.34758,11.4243,310.04,0.44,0.38,2026-03-04,01:21,N,nominal,2.0NRT,276.4,1,N
59.64576,6.35647,324.84,0.42,0.45,2026-03-04,01:21,N,nominal,2.0NRT,274.17,2.47,N
59.64515,6.36457,308.8,0.42,0.45,2026-03-04,01:21,N,nominal,2.0NRT,272.22,2.47,N
57.70992,18.80047,307.52,0.4,0.37,2026-03-04,01:21,N,nominal,2.0NRT,275.06,1.17,N
58.66921,17.13801,299.92,0.38,0.36,2026-03-04,01:21,N,nominal,2.0NRT,272.52,0.62,N
52.35505,9.88857,296.8,0.42,0.37,2026-03-04,01:24,N,nominal,2.0NRT,276.06,0.52,N
52.16342,10.41511,312.55,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,278.1,1.11,N
52.1633,10.41964,305.36,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,278.73,1.68,N
52.16073,10.41255,324.51,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,278.12,1.68,N
52.15993,10.41843,314.38,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,277.38,1.68,N
52.15817,10.40547,318.45,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,277.17,5.4,N
52.15737,10.41135,302.18,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,277.3,2,N
52.1548,10.40427,345.07,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,281.98,5.4,N
52.15223,10.39719,326.99,0.41,0.37,2026-03-04,01:24,N,nominal,2.0NRT,280.23,2.69,N
52.15144,10.40307,326.91,0.4,0.37,2026-03-04,01:24,N,nominal,2.0NRT,278.38,2.69,N
50.49237,19.4582,296.28,0.54,0.42,2026-03-04,01:24,N,nominal,2.0NRT,275.41,1.73,N
51.17643,16.11105,302.99,0.42,0.38,2026-03-04,01:24,N,nominal,2.0NRT,272.98,1.03,N
52.46764,7.3151,299.98,0.49,0.4,2026-03-04,01:24,N,nominal,2.0NRT,277.18,1.29,N
50.34077,19.3352,300.29,0.54,0.42,2026-03-04,01:24,N,nominal,2.0NRT,278.86,1.68,N
50.33988,19.33595,295.82,0.54,0.42,2026-03-04,01:24,N,nominal,2.0NRT,277.13,1.94,N
50.33839,19.28662,300.21,0.53,0.42,2026-03-04,01:24,N,nominal,2.0NRT,276.16,1.78,N
50.33468,19.28461,313.78,0.53,0.42,2026-03-04,01:24,N,nominal,2.0NRT,275.57,1.78,N
52.20951,8.04479,317.83,0.46,0.39,2026-03-04,01:24,N,nominal,2.0NRT,277.62,2.91,N
52.4927,4.61323,340.41,0.4,0.45,2026-03-04,01:24,N,nominal,2.0NRT,270.16,5.53,N
52.48182,4.59234,321.76,0.4,0.45,2026-03-04,01:24,N,nominal,2.0NRT,266.67,2.43,N
52.48231,4.58626,306.31,0.4,0.45,2026-03-04,01:24,N,nominal,2.0NRT,266.37,1.96,N
50.53514,17.97534,300.86,0.48,0.4,2026-03-04,01:24,N,nominal,2.0NRT,274.91,1.28,N
50.34134,18.866,297.32,0.52,0.41,2026-03-04,01:24,N,nominal,2.0NRT,272.83,0.78,N
52.47162,4.61449,312,0.4,0.44,2026-03-04,01:24,N,nominal,2.0NRT,266.1,0.98,N
50.53325,17.97513,300.34,0.48,0.4,2026-03-04,01:24,N,nominal,2.0NRT,274.25,1.34,N
50.34285,18.86817,302.12,0.52,0.41,2026-03-04,01:24,N,nominal,2.0NRT,273.92,1.39,N
52.48069,4.59252,304.17,0.4,0.45,2026-03-04,01:24,N,nominal,2.0NRT,266.73,1.73,N
52.47451,4.61559,311.78,0.4,0.44,2026-03-04,01:24,N,nominal,2.0NRT,266.06,1.44,N
50.41549,18.14037,296.61,0.49,0.4,2026-03-04,01:24,N,nominal,2.0NRT,276.67,1.23,N
51.85878,8.02855,300.5,0.46,0.39,2026-03-04,01:24,N,nominal,2.0NRT,277.27,1.36,N
51.61953,8.50677,300.71,0.44,0.38,2026-03-04,01:24,N,nominal,2.0NRT,276.66,0.99,N
51.59637,8.33389,298.43,0.44,0.39,2026-03-04,01:24,N,nominal,2.0NRT,277.36,1.24,N
51.59283,8.33283,306.04,0.44,0.39,2026-03-04,01:24,N,nominal,2.0NRT,277.35,1.19,N
51.943,4.10536,295.32,0.42,0.45,2026-03-04,01:24,N,nominal,2.0NRT,280.93,0.92,N
57.06179,9.97959,311.54,0.46,0.39,2026-03-04,01:24,N,nominal,2.0NRT,276.93,2.07,N
57.02935,1.94991,298.49,0.57,0.52,2026-03-04,01:24,N,nominal,2.0NRT,277.66,0.72,N
53.52298,9.90351,326.73,0.42,0.38,2026-03-04,01:24,N,nominal,2.0NRT,277.97,2.38,N
53.51953,9.90229,301.8,0.42,0.38,2026-03-04,01:24,N,nominal,2.0NRT,273.51,0.86,N
53.14037,8.67532,306.61,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.06,1.17,N
53.13681,8.67416,299.85,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,274.66,1.17,N
53.13604,8.68093,303.17,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275,1.24,N
53.13527,8.68769,304.24,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.73,1.24,N
53.13449,8.69443,305.88,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,274.3,0.95,N
53.13969,8.6759,311.11,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.33,1.73,N
53.13613,8.67476,295.88,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.37,6.18,N
53.13534,8.68151,305.74,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.45,6.18,N
53.13454,8.68826,306.45,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,275.43,1.21,N
53.13375,8.69497,303.11,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,274.17,1.21,N
53.13178,8.68035,337.58,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,276.91,6.18,N
53.12387,8.68479,297.17,0.45,0.39,2026-03-04,01:24,N,nominal,2.0NRT,277.12,1.12,N
52.17376,14.62484,298.03,0.39,0.36,2026-03-04,01:24,N,nominal,2.0NRT,272.29,0.53,N
52.17279,14.63043,296.1,0.39,0.36,2026-03-04,01:24,N,nominal,2.0NRT,272.87,0.43,N
52.17237,14.62333,326.55,0.39,0.36,2026-03-04,01:24,N,nominal,2.0NRT,275.25,5.47,N
52.1714,14.62892,331.25,0.39,0.36,2026-03-04,01:24,N,nominal,2.0NRT,273.3,5.47,N
52.17429,14.61215,299.8,0.39,0.36,2026-03-04,01:24,N,nominal,2.0NRT,278.4,1.48,N
51.6893,15.98175,326.16,0.41,0.37,2026-03-04,01:24,N,nominal,2.0NRT,277.11,2.37,N
51.69038,15.97595,296.61,0.41,0.37,2026-03-04,01:24,N,nominal,2.0NRT,274.69,1.91,N
51.68598,15.98013,326.91,0.41,0.37,2026-03-04,01:24,N,nominal,2.0NRT,275.24,4.01,N
