latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
68.49474,153.25398,328.9,0.52,0.41,2026-09-22,00:50,N21,nominal,2.0NRT,280.13,6.24,D
68.64339,57.69032,338.85,0.32,0.55,2026-09-22,01:00,N21,nominal,2.0NRT,281.07,3.19,N
69.26311,57.2863,332.66,0.59,0.53,2026-09-22,01:00,N21,nominal,2.0NRT,280.3,5.05,N
68.16636,55.36122,319.87,0.63,0.54,2026-09-22,01:00,N21,nominal,2.0NRT,277.29,3.83,N
65.56693,22.19893,308.7,0.4,0.37,2026-09-22,01:02,N21,nominal,2.0NRT,276.47,0.8,N
65.56348,22.22362,334.53,0.4,0.37,2026-09-22,01:02,N21,nominal,2.0NRT,285.22,22.78,N
65.56463,22.2154,339.72,0.4,0.37,2026-09-22,01:02,N21,nominal,2.0NRT,280.77,5.71,N
65.76688,24.18946,346.43,0.39,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,281.98,7.18,N
65.77003,24.19232,301.35,0.39,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,277.24,7.18,N
65.75751,24.52757,300.61,0.39,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,278.45,0.87,N
63.69881,22.70945,295.74,0.38,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,279.59,0.67,N
64.64016,24.40258,295.25,0.38,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,281.73,0.85,N
64.64394,24.42335,308.99,0.38,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,281.13,1.93,N
65.55244,22.25129,320.04,0.4,0.37,2026-09-22,01:02,N21,nominal,2.0NRT,276.24,2.09,N
64.64706,24.42611,295.5,0.38,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,279.96,1.42,N
64.65633,24.43251,299.75,0.38,0.36,2026-09-22,01:02,N21,nominal,2.0NRT,279.77,0.94,N
58.41959,46.45281,299.78,0.63,0.72,2026-09-22,01:02,N21,nominal,2.0NRT,279.61,0.78,N
57.81261,-0.98069,322.47,0.48,0.65,2026-09-22,01:05,N21,nominal,2.0NRT,283.71,4.91,N
56.31398,22.91806,295.58,0.43,0.38,2026-09-22,01:05,N21,nominal,2.0NRT,280.06,0.72,N
58.35742,12.38326,297.64,0.49,0.4,2026-09-22,01:05,N21,nominal,2.0NRT,278.05,0.52,N
57.71018,18.80194,314.82,0.38,0.36,2026-09-22,01:05,N21,nominal,2.0NRT,284.43,1.32,N
59.12432,9.6234,318.42,0.41,0.45,2026-09-22,01:05,N21,nominal,2.0NRT,277.84,3.08,N
59.12486,9.61634,323.26,0.41,0.45,2026-09-22,01:05,N21,nominal,2.0NRT,268.45,3.08,N
58.6728,17.13432,300.48,0.4,0.37,2026-09-22,01:05,N21,nominal,2.0NRT,277.05,0.54,N
54.16933,37.71468,306.29,0.51,0.66,2026-09-22,01:05,N21,nominal,2.0NRT,282.01,1.44,N
54.16588,37.71019,300.24,0.51,0.66,2026-09-22,01:05,N21,nominal,2.0NRT,281.87,1.99,N
60.28722,22.29049,300.15,0.39,0.36,2026-09-22,01:05,N21,nominal,2.0NRT,281.58,0.74,N
59.38378,28.45646,319.36,0.51,0.41,2026-09-22,01:05,N21,nominal,2.0NRT,281.53,3.22,N
60.29826,25.52565,329.44,0.42,0.38,2026-09-22,01:05,N21,nominal,2.0NRT,284.09,5.28,N
