latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.20513,41.14103,308.9,1.09,1.04,2025-12-29,00:07,A,63,6.1NRT,288.34,6.82,N
-11.21428,41.13957,346.02,1.09,1.04,2025-12-29,00:07,A,100,6.1NRT,288.88,58.73,N
-19.32868,-40.88847,320.71,2.35,1.48,2025-12-29,00:26,T,100,6.1NRT,292.47,59.48,N
-19.33231,-40.90921,313.06,2.34,1.48,2025-12-29,00:26,T,85,6.1NRT,293.2,34.71,N
-20.23915,-40.24403,308.01,2.51,1.52,2025-12-29,00:26,T,73,6.1NRT,293.99,22.9,N
-20.92428,-43.30632,308.47,1.46,1.2,2025-12-29,00:26,T,43,6.1NRT,293.72,10.97,N
-20.93111,-43.31275,307.38,1.46,1.19,2025-12-29,00:26,T,71,6.1NRT,293.91,10.05,N
-20.92881,-43.29907,307.79,1.46,1.2,2025-12-29,00:26,T,73,6.1NRT,293.6,10.66,N
-22.52249,-44.31605,315.7,1.21,1.09,2025-12-29,00:26,T,92,6.1NRT,288.38,17.1,N
-22.52067,-44.30451,301.24,1.21,1.09,2025-12-29,00:26,T,39,6.1NRT,288.57,4.17,N
-22.90262,-43.73654,310.46,1.28,1.12,2025-12-29,00:26,T,79,6.1NRT,291.47,11.91,N
-22.91251,-43.73463,303.14,1.28,1.12,2025-12-29,00:26,T,37,6.1NRT,290.5,5.29,N
-25.4743,-43.94444,306.49,1.15,1.07,2025-12-29,00:26,T,46,6.1NRT,295.28,5.42,N
-19.33871,-40.88023,319.75,2.35,1.48,2025-12-29,00:26,T,99,6.1NRT,293.02,56.08,N
-19.34229,-40.9,329.05,2.34,1.48,2025-12-29,00:26,T,100,6.1NRT,293.99,90.15,N
-13.71049,-45.51145,324.04,1.37,1.16,2025-12-29,00:28,T,100,6.1NRT,295.22,31.24,N
-13.46779,-44.00683,314.05,1.77,1.3,2025-12-29,00:28,T,88,6.1NRT,293.44,23.79,N
-13.48191,-44.02106,305.67,1.77,1.3,2025-12-29,00:28,T,65,6.1NRT,293.62,11.27,N
-13.52673,-43.5125,307.5,1.93,1.36,2025-12-29,00:28,T,72,6.1NRT,293.53,15.97,N
-14.03641,-46.64812,305.94,1.17,1.07,2025-12-29,00:28,T,66,6.1NRT,293.35,6.49,N
-14.03486,-46.63766,303.71,1.17,1.08,2025-12-29,00:28,T,57,6.1NRT,293.04,4.82,N
-13.65416,-43.72773,307.91,1.85,1.33,2025-12-29,00:28,T,73,6.1NRT,295.17,14.76,N
-15.13425,-45.29501,312.4,1.35,1.15,2025-12-29,00:28,T,85,6.1NRT,291.93,16.37,N
-15.13237,-45.28277,305.47,1.35,1.15,2025-12-29,00:28,T,64,6.1NRT,293.14,8.84,N
-17.60799,-46.6614,309.6,1.07,1.03,2025-12-29,00:28,T,78,6.1NRT,293.43,8.55,N
-17.6171,-46.65991,305.23,1.07,1.03,2025-12-29,00:28,T,63,6.1NRT,293.59,5.15,N
-17.28993,-41.82792,334.27,2.19,1.44,2025-12-29,00:28,T,100,6.1NRT,293.04,109.38,N
-18.73545,-48.03499,301.25,1,1,2025-12-29,00:28,T,39,6.1NRT,290.56,4.16,N
-18.73417,-48.02573,311.61,1,1,2025-12-29,00:28,T,83,6.1NRT,290.68,10.83,N
-19.77645,-46.22577,300.01,1.07,1.03,2025-12-29,00:28,T,8,6.1NRT,289.36,3.9,N
-19.48237,-42.54348,308.17,1.76,1.3,2025-12-29,00:28,T,74,6.1NRT,295.88,12.13,N
-13.7131,-45.51722,312.61,1.37,1.16,2025-12-29,00:28,T,85,6.1NRT,294.36,14.89,N
-13.71124,-45.50485,307.58,1.37,1.16,2025-12-29,00:28,T,54,6.1NRT,294.49,9.25,N
-13.47043,-44.02279,318.65,1.77,1.3,2025-12-29,00:28,T,97,6.1NRT,293.51,33.09,N
-13.7029,-45.51892,309.03,1.37,1.16,2025-12-29,00:28,T,76,6.1NRT,294.44,11.32,N
-13.47308,-44.02888,306.65,1.77,1.3,2025-12-29,00:28,T,69,6.1NRT,293.38,12.49,N
-13.47056,-44.0129,328.72,1.77,1.3,2025-12-29,00:28,T,100,6.1NRT,293.99,58.57,N
-11.75247,-44.5952,328.97,1.72,1.29,2025-12-29,00:30,T,100,6.1NRT,294.83,57.82,N
-12.67128,-46.77245,309.76,1.19,1.09,2025-12-29,00:30,T,75,6.1NRT,279.61,10.58,N
-12.66969,-46.76172,308.04,1.19,1.09,2025-12-29,00:30,T,59,6.1NRT,280.79,9.05,N
-6.57306,-51.10838,328.52,1,1,2025-12-29,00:32,T,100,6.1NRT,292.05,25.45,N
-5.28452,-45.8228,300.9,1.79,1.31,2025-12-29,00:32,T,29,6.1NRT,285.32,7.47,N
-5.28693,-45.83871,301.51,1.79,1.31,2025-12-29,00:32,T,35,6.1NRT,285.12,8.61,N
-5.28766,-45.82905,305.32,1.79,1.31,2025-12-29,00:32,T,55,6.1NRT,285.34,12.83,N
-5.23177,-49.09035,302.25,1.1,1.05,2025-12-29,00:32,T,38,6.1NRT,291.87,3.65,N
-4.1337,-49.28224,302.63,1.11,1.05,2025-12-29,00:32,T,50,6.1NRT,292.56,3.65,N
-2.82705,-52.88398,305.91,1.06,1.03,2025-12-29,00:32,T,66,6.1NRT,293.89,4.88,N
-3.27082,-52.96316,304.15,1.07,1.03,2025-12-29,00:32,T,52,6.1NRT,293.39,4.11,N
-3.59416,-53.23997,305.21,1.11,1.05,2025-12-29,00:32,T,58,6.1NRT,293.97,5.34,N
-2.87098,-45.51334,302.61,2.09,1.41,2025-12-29,00:32,T,50,6.1NRT,286.09,11.53,N
-3.74255,-49.7099,308.87,1.07,1.03,2025-12-29,00:32,T,76,6.1NRT,292.57,8.15,N
-3.94915,-50.73404,308.27,1.01,1,2025-12-29,00:32,T,73,6.1NRT,293.84,6.45,N
-3.94872,-50.4563,304.13,1.02,1.01,2025-12-29,00:32,T,55,6.1NRT,293.4,3.67,N
-3.94748,-50.44738,306.94,1.02,1.01,2025-12-29,00:32,T,68,6.1NRT,293.52,5.44,N
-7.70322,-55.20901,309.25,1.67,1.27,2025-12-29,00:32,T,77,6.1NRT,290.62,16.41,N
-5.9896,-44.60029,304.91,2.18,1.43,2025-12-29,00:32,T,62,6.1NRT,292.88,13.74,N
-5.97412,-44.58302,302.78,2.19,1.43,2025-12-29,00:32,T,36,6.1NRT,292.62,9.88,N
-5.97705,-44.60239,305.44,2.18,1.43,2025-12-29,00:32,T,64,6.1NRT,292.75,14.72,N
-6.57185,-51.09956,331.55,1,1,2025-12-29,00:32,T,100,6.1NRT,292.5,29.4,N
-1.61814,-54.21354,302.57,1.18,1.08,2025-12-29,00:34,T,48,6.1NRT,287.53,4.24,N
-1.9385,-52.1133,302.52,1.01,1,2025-12-29,00:34,T,50,6.1NRT,288.73,3.59,N
-1.61956,-54.2239,303.72,1.18,1.08,2025-12-29,00:34,T,57,6.1NRT,288.34,4.75,N
-1.94533,-50.57138,305.48,1.03,1.02,2025-12-29,00:34,T,49,6.1NRT,286.76,5.6,N
-1.83872,-54.77296,305.58,1.28,1.12,2025-12-29,00:34,T,65,6.1NRT,293.7,6.09,N
-1.12027,-47.74026,301.86,1.5,1.21,2025-12-29,00:34,T,45,6.1NRT,277.05,8.96,N
-10.54988,-138.66162,311.95,2.06,1.4,2025-12-29,00:49,A,21,6.1NRT,299.18,20.43,D
29.32107,121.02859,307.18,1.03,1.01,2025-12-29,01:13,T,65,6.1NRT,282.89,10.92,D
27.04842,119.75961,302.51,1.07,1.03,2025-12-29,01:15,T,52,6.1NRT,281.2,8.57,D
27.89745,117.96545,305.42,1.33,1.14,2025-12-29,01:15,T,61,6.1NRT,281.49,13.59,D
27.41728,118.41487,320.08,1.24,1.11,2025-12-29,01:15,T,80,6.1NRT,282.41,28.72,D
26.82619,119.84335,302.75,1.06,1.03,2025-12-29,01:15,T,46,6.1NRT,284.81,8.02,D
18.33049,120.85517,311.15,1.05,1.02,2025-12-29,01:17,T,62,6.1NRT,297.9,8.11,D
25.7219,117.49657,309.35,1.34,1.15,2025-12-29,01:17,T,68,6.1NRT,282.13,18.46,D
15.43135,119.97025,302.32,1.03,1.02,2025-12-29,01:19,T,41,6.1NRT,280.09,2.81,D
10.93407,122.53333,311.03,1.62,1.25,2025-12-29,01:19,T,64,6.1NRT,294.46,10.81,D
0.68097,117.56292,312.22,1.1,1.04,2025-12-29,01:21,T,69,6.1NRT,290.52,6.97,D
-2.58038,121.39091,309.44,2.23,1.45,2025-12-29,01:24,T,69,6.1NRT,276.09,26.08,D
-8.1168,112.9287,322.89,1.03,1.01,2025-12-29,01:24,T,77,6.1NRT,289.1,18.84,D
-1.89783,115.86272,306.55,1.01,1.01,2025-12-29,01:24,T,64,6.1NRT,278.14,5.1,D
-1.88896,115.86395,307.63,1.01,1.01,2025-12-29,01:24,T,66,6.1NRT,277.93,5.53,D
-2.57752,121.37043,301.33,2.23,1.45,2025-12-29,01:24,T,40,6.1NRT,276.54,11.01,D
-2.01011,121.43079,301.71,2.2,1.44,2025-12-29,01:24,T,49,6.1NRT,275.6,9.7,D
-32.07246,115.90688,315.12,2.23,1.45,2025-12-29,01:32,T,44,6.1NRT,298.01,15.85,D
-31.86463,115.89466,315.31,2.21,1.44,2025-12-29,01:32,T,62,6.1NRT,298.15,15.93,D
-31.86564,115.90023,314.16,2.21,1.44,2025-12-29,01:32,T,26,6.1NRT,298.23,11.54,D
28.90861,19.79151,311.44,2.41,1.5,2025-12-29,01:34,A,83,6.1NRT,279.93,55.21,N
28.91078,19.76796,311.79,2.42,1.5,2025-12-29,01:34,A,83,6.1NRT,279.29,56.46,N
12.59022,23.01319,300.81,1.01,1,2025-12-29,01:38,A,27,6.1NRT,290.51,5.12,N
13.11923,24.89828,310.96,1.05,1.02,2025-12-29,01:38,A,81,6.1NRT,288.81,12.82,N
6.3615,28.69666,302.01,2.34,1.48,2025-12-29,01:38,A,33,6.1NRT,283.21,20.54,N
7.18851,26.13658,306.9,1.43,1.18,2025-12-29,01:38,A,70,6.1NRT,282.16,17.5,N
7.47718,25.15485,305.02,1.23,1.1,2025-12-29,01:38,A,63,6.1NRT,284.07,11.19,N
7.53845,26.39943,301.66,1.48,1.2,2025-12-29,01:38,A,43,6.1NRT,277.38,12.5,N
9.21878,25.13931,305.4,1.16,1.07,2025-12-29,01:38,A,64,6.1NRT,281.78,11.3,N
9.2204,25.12914,313.68,1.16,1.07,2025-12-29,01:38,A,88,6.1NRT,281.42,18.59,N
9.64649,31.1488,313.09,3.19,1.69,2025-12-29,01:38,A,86,6.1NRT,285.5,75.48,N
9.66116,31.15139,301.17,3.19,1.69,2025-12-29,01:38,A,38,6.1NRT,284.88,34.68,N
13.11778,24.90759,309.1,1.05,1.02,2025-12-29,01:38,A,76,6.1NRT,287.53,11.3,N
-6.85129,12.40021,321.66,2.46,1.51,2025-12-29,01:43,A,100,6.1NRT,285.31,73.92,N
-6.85385,12.40505,312.91,2.46,1.51,2025-12-29,01:43,A,80,6.1NRT,284.41,43.7,N
-32.45385,19.06912,311.99,1.74,1.29,2025-12-29,01:51,A,68,6.1NRT,295.35,21.11,N
-32.4519,19.04993,314.97,1.74,1.29,2025-12-29,01:51,A,90,6.1NRT,295.16,26.17,N
-32.55563,19.17132,327.39,1.78,1.31,2025-12-29,01:51,A,100,6.1NRT,292.49,59.71,N
-32.55405,19.15554,340.5,1.77,1.3,2025-12-29,01:51,A,100,6.1NRT,296.09,101.19,N
-32.54405,19.17297,310.73,1.78,1.31,2025-12-29,01:51,A,65,6.1NRT,289.6,23.1,N
-32.54235,19.15584,320.92,1.77,1.3,2025-12-29,01:51,A,100,6.1NRT,294.71,42.35,N
-32.54079,19.14028,331.5,1.77,1.3,2025-12-29,01:51,A,100,6.1NRT,298.14,69.52,N
-32.53926,19.12494,321.52,1.76,1.3,2025-12-29,01:51,A,100,6.1NRT,295.96,41.98,N
-32.52749,19.12424,330.25,1.76,1.3,2025-12-29,01:51,A,100,6.1NRT,297.1,65.24,N
