latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.07723,123.63906,316.07,2.47,1.51,2026-03-22,00:01,T,62,6.1NRT,301.54,23.03,D
-21.08156,123.66206,313.85,2.46,1.51,2026-03-22,00:01,T,53,6.1NRT,300.75,16.73,D
-33.5352,121.79959,307.8,1.77,1.3,2026-03-22,00:03,T,58,6.1NRT,295.04,10.78,D
53.45943,59.04028,315.88,1.18,1.08,2026-03-22,00:22,A,92,6.1NRT,270.54,26.18,N
51.60503,52.92642,317.61,1.01,1,2026-03-22,00:24,A,95,6.1NRT,268.89,21.84,N
51.60303,52.9404,318.13,1.01,1,2026-03-22,00:24,A,96,6.1NRT,269.21,22.31,N
30.75882,48.28592,321.17,1.05,1.02,2026-03-22,00:28,A,100,6.1NRT,277.5,23.17,N
30.76055,48.27535,304.05,1.05,1.02,2026-03-22,00:28,A,22,6.1NRT,279.76,8.67,N
30.39696,50.61061,300.57,1.35,1.15,2026-03-22,00:28,A,30,6.1NRT,285.03,9.65,N
30.86216,47.92942,307.04,1.03,1.01,2026-03-22,00:28,A,70,6.1NRT,283.45,10.49,N
30.86381,47.91907,306.55,1.03,1.01,2026-03-22,00:28,A,68,6.1NRT,282.47,10.22,N
30.72212,49.82779,313.79,1.21,1.09,2026-03-22,00:28,A,88,6.1NRT,288.33,18.7,N
31.08685,47.79742,306.87,1.02,1.01,2026-03-22,00:28,A,70,6.1NRT,279.84,10.75,N
31.08848,47.78713,310.11,1.02,1.01,2026-03-22,00:28,A,79,6.1NRT,279.22,12.9,N
31.09783,47.79564,302.29,1.02,1.01,2026-03-22,00:28,A,48,6.1NRT,279.96,6.93,N
30.7754,49.77193,303.9,1.2,1.09,2026-03-22,00:28,A,57,6.1NRT,286.96,9.4,N
30.90416,49.68336,301.24,1.18,1.08,2026-03-22,00:28,A,39,6.1NRT,284.62,8.42,N
31.23611,47.96971,304.06,1.03,1.01,2026-03-22,00:28,A,58,6.1NRT,275.81,9.54,N
31.27631,48.12489,326.64,1.03,1.02,2026-03-22,00:28,A,100,6.1NRT,282.12,28.66,N
