latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
54.16995,37.71736,343,0.39,0.36,2026-09-22,00:01,N,nominal,2.0NRT,284.88,22.4,N
55.59535,51.90186,312.92,0.59,0.53,2026-09-22,00:01,N,nominal,2.0NRT,282.96,1.34,N
55.59972,51.90591,305.68,0.59,0.53,2026-09-22,00:01,N,nominal,2.0NRT,283.25,1.34,N
55.58872,51.96141,298.15,0.6,0.53,2026-09-22,00:01,N,nominal,2.0NRT,282.93,1.02,N
55.60411,51.90992,308.69,0.59,0.53,2026-09-22,00:01,N,nominal,2.0NRT,283.15,1.47,N
55.60955,51.94788,302.36,0.6,0.53,2026-09-22,00:01,N,nominal,2.0NRT,284.53,1.95,N
55.60805,51.94186,302.99,0.59,0.53,2026-09-22,00:01,N,nominal,2.0NRT,284.6,2.23,N
60.28632,22.28902,300.51,0.35,0.57,2026-09-22,00:01,N,nominal,2.0NRT,280.47,0.65,N
53.42304,59.05512,303.29,0.62,0.72,2026-09-22,00:01,N,nominal,2.0NRT,283.23,2.09,N
53.42627,59.04707,295.6,0.62,0.72,2026-09-22,00:01,N,nominal,2.0NRT,281.56,2.09,N
53.43508,59.04529,295.61,0.62,0.72,2026-09-22,00:01,N,nominal,2.0NRT,280.06,1.99,N
53.45604,59.03339,321.44,0.62,0.71,2026-09-22,00:01,N,nominal,2.0NRT,281.79,4.67,N
60.29687,25.52399,338.27,0.54,0.51,2026-09-22,00:01,N,nominal,2.0NRT,281.84,6.26,N
60.3016,25.52489,299.89,0.54,0.51,2026-09-22,00:01,N,nominal,2.0NRT,280.34,6.26,N
54.84739,56.10599,301,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,282.38,2.48,N
54.84518,56.11229,323.06,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,281.34,1.69,N
54.85236,56.11134,302.94,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,283.5,1.55,N
54.87738,56.07884,298.43,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,282.19,1.11,N
54.88242,56.08396,296.34,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,283.26,1.11,N
54.88453,56.0779,299.27,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,283.62,1.8,N
54.8537,56.11095,304.06,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,283.89,0.89,N
54.87892,56.07859,300.46,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,282.51,1.13,N
54.8861,56.07763,296.24,0.44,0.62,2026-09-22,00:01,N,nominal,2.0NRT,282.97,1.13,N
58.41784,46.45396,327.54,0.5,0.41,2026-09-22,00:01,N,nominal,2.0NRT,280.72,4.27,N
52.53088,39.62661,297.64,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,279.28,19.18,N
52.53304,39.63453,326.49,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.69,19.18,N
52.53425,39.62841,335.94,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,292.23,19.18,N
52.53762,39.6302,301.79,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,281.3,1.4,N
52.54004,39.61795,308.65,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.07,1.1,N
52.54125,39.61185,302.37,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,279.55,0.91,N
52.54341,39.61973,296.59,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.84,1.1,N
52.54435,39.63375,304.07,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,284.56,1.84,N
52.55403,39.58477,295.21,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,279.81,1,N
52.55643,39.5726,336.92,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,285.9,1.93,N
52.54772,39.63553,313.24,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.03,1.84,N
52.55619,39.59266,307.17,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,282.33,1,N
52.55859,39.58047,300.13,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,279.49,1.93,N
52.55979,39.57439,299.59,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.84,1.93,N
52.54651,39.64167,324.17,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,278.08,1.84,N
52.55714,39.60668,295.23,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,279.59,0.45,N
52.55956,39.59445,296.52,0.43,0.38,2026-09-22,00:01,N,nominal,2.0NRT,280.78,1.07,N
