latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.03169,136.87177,309.05,1.08,1.04,2026-04-09,00:01,T,0,6.1NRT,292.5,5.18,D
35.02259,136.87013,314.03,1.08,1.04,2026-04-09,00:01,T,0,6.1NRT,292.01,9.19,D
35.0721,137.13129,303.99,1.06,1.03,2026-04-09,00:01,T,43,6.1NRT,289.6,2.77,D
35.971,138.62444,305.21,1.01,1,2026-04-09,00:01,T,61,6.1NRT,285.67,7.58,D
35.03023,136.88329,310.69,1.08,1.04,2026-04-09,00:01,T,55,6.1NRT,292.68,6.83,D
36.17319,139.67744,310.91,1,1,2026-04-09,00:01,T,67,6.1NRT,290.74,8.17,D
1.70236,127.88244,323.77,1.35,1.15,2026-04-09,00:11,T,77,6.1NRT,292.42,27.35,D
1.49104,127.63479,311.85,1.39,1.17,2026-04-09,00:11,T,66,6.1NRT,294.4,10.77,D
-17.40476,131.63422,317.27,1.52,1.22,2026-04-09,00:18,T,66,6.1NRT,296.71,13.77,D
-15.70831,131.29887,330.97,1.37,1.16,2026-04-09,00:18,T,75,6.1NRT,292.04,35.75,D
-16.25824,128.5349,323.56,1.03,1.01,2026-04-09,00:18,T,76,6.1NRT,298.73,14.18,D
-17.41554,131.63286,314.24,1.52,1.22,2026-04-09,00:18,T,34,6.1NRT,296.3,9.3,D
-16.25696,128.52567,316.13,1.03,1.01,2026-04-09,00:18,T,56,6.1NRT,298.98,7.11,D
-17.5924,131.70436,314.88,1.55,1.23,2026-04-09,00:18,T,65,6.1NRT,294.42,11.86,D
-16.10233,128.53511,312.97,1.03,1.01,2026-04-09,00:18,T,53,6.1NRT,299.65,5.24,D
-15.92603,128.59225,315.04,1.03,1.01,2026-04-09,00:18,T,62,6.1NRT,298.57,7.3,D
-17.59535,128.95532,321.13,1.08,1.04,2026-04-09,00:18,T,73,6.1NRT,302.77,11.13,D
-15.70444,131.35022,314.14,1.38,1.16,2026-04-09,00:18,T,65,6.1NRT,288.56,14.45,D
-17.59669,128.96524,328.23,1.08,1.04,2026-04-09,00:18,T,81,6.1NRT,301.42,19.93,D
-17.11865,125.13686,311.45,1.12,1.06,2026-04-09,00:18,T,51,6.1NRT,299.16,5.76,D
-17.14839,125.26893,315.25,1.11,1.05,2026-04-09,00:18,T,64,6.1NRT,300.11,8.78,D
-17.14333,125.04768,320.87,1.13,1.06,2026-04-09,00:18,T,74,6.1NRT,299.4,14.42,D
-17.14811,125.04023,312.32,1.13,1.06,2026-04-09,00:18,T,55,6.1NRT,299,6.37,D
-17.14975,125.05067,320.63,1.13,1.06,2026-04-09,00:18,T,73,6.1NRT,300.08,15.14,D
-18.45043,125.82307,319.91,1.04,1.02,2026-04-09,00:18,T,69,6.1NRT,302.16,10.25,D
-15.68854,131.22572,314.55,1.35,1.15,2026-04-09,00:18,T,60,6.1NRT,293.46,9.97,D
-16.36593,128.58083,313.99,1.03,1.02,2026-04-09,00:18,T,60,6.1NRT,299.13,5.85,D
-16.32477,128.54787,313.59,1.03,1.01,2026-04-09,00:18,T,43,6.1NRT,299.3,5.13,D
-16.33374,128.54666,314.92,1.03,1.01,2026-04-09,00:18,T,49,6.1NRT,299.77,6.07,D
-15.7174,131.3045,318.33,1.37,1.16,2026-04-09,00:18,T,34,6.1NRT,291.3,16.24,D
-17.4122,131.63898,326.16,1.52,1.22,2026-04-09,00:18,T,80,6.1NRT,296,30.45,D
-15.71583,131.29172,329.81,1.37,1.16,2026-04-09,00:18,T,82,6.1NRT,293.99,34.75,D
-20.1904,135.14841,313.33,3.06,1.66,2026-04-09,00:18,T,42,6.1NRT,299.67,26.45,D
-18.156,128.27435,316.92,1.04,1.02,2026-04-09,00:18,T,61,6.1NRT,304.1,6.29,D
-20.31198,135.15298,313.09,3.08,1.67,2026-04-09,00:18,T,29,6.1NRT,298.67,23.76,D
-18.50065,128.16975,320.35,1.04,1.02,2026-04-09,00:18,T,71,6.1NRT,301.64,11.5,D
-20.3116,135.15842,315.58,3.08,1.67,2026-04-09,00:18,T,53,6.1NRT,298.77,33.76,D
-30.39409,116.62628,304.37,2.25,1.45,2026-04-09,00:20,T,59,6.1NRT,288.88,17.26,D
34.90179,43.81517,327.99,1.48,1.2,2026-04-09,00:26,A,100,6.1NRT,284.18,53.26,N
35.72808,44.04221,320.52,1.48,1.2,2026-04-09,00:26,A,100,6.1NRT,282.84,36.46,N
35.7324,44.0373,309.46,1.48,1.2,2026-04-09,00:26,A,77,6.1NRT,282.35,21.58,N
35.73063,44.05306,305.92,1.47,1.2,2026-04-09,00:26,A,66,6.1NRT,282,17.29,N
35.63362,44.01383,307.12,1.48,1.2,2026-04-09,00:26,A,70,6.1NRT,282.1,19.81,N
35.49293,44.16059,302.15,1.44,1.19,2026-04-09,00:26,A,47,6.1NRT,280.15,14.85,N
35.24809,44.43021,302.89,1.38,1.16,2026-04-09,00:26,A,52,6.1NRT,282.52,13.45,N
35.12192,44.82615,304,1.31,1.14,2026-04-09,00:26,A,58,6.1NRT,280.76,13.66,N
34.90354,43.79939,318.05,1.49,1.2,2026-04-09,00:26,A,96,6.1NRT,283.42,34.71,N
33.21976,44.7669,300.93,1.25,1.11,2026-04-09,00:26,A,36,6.1NRT,283.48,10.15,N
32.35952,47.70635,300.48,1,1,2026-04-09,00:26,A,28,6.1NRT,286.53,6.08,N
32.358,47.71661,303.72,1,1,2026-04-09,00:26,A,57,6.1NRT,286.7,7.9,N
31.21948,48.96206,303.85,1.04,1.02,2026-04-09,00:28,A,57,6.1NRT,279.15,8.63,N
31.21235,48.94972,304.85,1.03,1.02,2026-04-09,00:28,A,59,6.1NRT,277.65,9.19,N
31.21067,48.96016,310.37,1.04,1.02,2026-04-09,00:28,A,80,6.1NRT,278.35,13.38,N
31.13267,49.32523,322.22,1.06,1.03,2026-04-09,00:28,A,100,6.1NRT,282.76,24.81,N
31.27701,48.12,343.93,1,1,2026-04-09,00:28,A,100,6.1NRT,287.21,52.91,N
31.23498,47.96883,308.26,1,1,2026-04-09,00:28,A,74,6.1NRT,282.61,11.25,N
30.3899,49.8651,312.15,1.13,1.06,2026-04-09,00:28,A,84,6.1NRT,288.14,15.32,N
31.09742,47.78916,302.75,1,1,2026-04-09,00:28,A,51,6.1NRT,285.86,7.19,N
30.40073,50.62243,302.64,1.22,1.1,2026-04-09,00:28,A,50,6.1NRT,284.2,10.17,N
28.49935,49.71785,311.09,1.17,1.08,2026-04-09,00:28,A,74,6.1NRT,268.82,18.48,N
31.00379,48.14919,307.64,1.01,1,2026-04-09,00:28,A,72,6.1NRT,286.57,10.24,N
27.5134,52.62272,300.26,1.83,1.33,2026-04-09,00:28,A,18,6.1NRT,289.11,9.28,N
27.51027,52.63887,311.9,1.84,1.33,2026-04-09,00:28,A,84,6.1NRT,290.32,28.31,N
30.72486,49.81886,311.35,1.11,1.05,2026-04-09,00:28,A,82,6.1NRT,286.2,14.33,N
26.79502,53.36457,347.45,2.15,1.42,2026-04-09,00:28,A,100,6.1NRT,293.64,173.85,N
26.78541,49.99908,303.25,1.29,1.13,2026-04-09,00:28,A,54,6.1NRT,288.71,8.73,N
31.00536,48.13905,323.27,1.01,1,2026-04-09,00:28,A,100,6.1NRT,288.38,23.58,N
30.86261,47.92012,311.15,1,1,2026-04-09,00:28,A,82,6.1NRT,287.45,12.8,N
30.77048,49.77166,302.54,1.11,1.05,2026-04-09,00:28,A,50,6.1NRT,285.93,8.33,N
31.09588,47.79926,305.86,1,1,2026-04-09,00:28,A,66,6.1NRT,286.61,8.98,N
30.86106,47.93021,303.57,1,1,2026-04-09,00:28,A,56,6.1NRT,286.88,7.84,N
30.72301,49.82989,317.18,1.11,1.05,2026-04-09,00:28,A,95,6.1NRT,288.35,19.82,N
31.24257,48.98866,314.55,1.04,1.02,2026-04-09,00:28,A,89,6.1NRT,283.18,16.53,N
31.24089,48.99911,309.72,1.04,1.02,2026-04-09,00:28,A,78,6.1NRT,282.47,12.61,N
29.04724,48.14062,300.77,1.02,1.01,2026-04-09,00:28,A,13,6.1NRT,289.49,4.25,N
25.25763,48.09824,364.23,1.09,1.04,2026-04-09,00:30,A,100,6.1NRT,291.95,112.15,N
25.24858,48.09645,321.5,1.09,1.04,2026-04-09,00:30,A,100,6.1NRT,289.35,21.97,N
25.24687,48.10688,371.07,1.09,1.04,2026-04-09,00:30,A,100,6.1NRT,291.94,136.99,N
23.8392,53.61462,313.36,2.62,1.55,2026-04-09,00:30,A,87,6.1NRT,285.42,54.37,N
23.83424,53.6389,337.12,2.63,1.56,2026-04-09,00:30,A,100,6.1NRT,287.7,165.12,N
24.40717,48.35798,303.18,1.15,1.07,2026-04-09,00:30,A,54,6.1NRT,287.44,9.23,N
23.28277,54.2666,323.94,3.02,1.65,2026-04-09,00:30,A,100,6.1NRT,284.21,124.79,N
22.54905,53.92485,308.84,2.96,1.64,2026-04-09,00:30,A,76,6.1NRT,283.84,54.4,N
22.54645,53.91734,306.95,2.96,1.64,2026-04-09,00:30,A,70,6.1NRT,285.99,47.95,N
25.25933,48.08782,301.43,1.09,1.04,2026-04-09,00:30,A,21,6.1NRT,288.64,5.48,N
25.25592,48.10867,379.42,1.09,1.04,2026-04-09,00:30,A,100,6.1NRT,296.28,172.36,N
18.32329,55.10618,300.1,4.54,1.96,2026-04-09,00:33,A,17,6.1NRT,287.98,40.89,N
-21.20408,-61.80779,304.1,1.64,1.26,2026-04-09,00:54,T,58,6.1NRT,288.95,11.76,N
-21.20409,-61.81401,305.88,1.64,1.26,2026-04-09,00:54,T,66,6.1NRT,288.96,15.46,N
-21.98105,-58.46706,301.37,1.08,1.04,2026-04-09,00:54,T,40,6.1NRT,290.64,3.89,N
-29.79842,-56.9588,309.83,1.1,1.05,2026-04-09,00:54,T,78,6.1NRT,281.91,14.2,N
-29.67933,-61.39758,304.79,1.98,1.37,2026-04-09,00:54,T,62,6.1NRT,286.09,22.9,N
-22.09414,-58.42772,304.69,1.08,1.04,2026-04-09,00:54,T,61,6.1NRT,290.44,6.12,N
-14.9242,-55.97784,301.07,1.14,1.06,2026-04-09,00:56,T,37,6.1NRT,273.52,5.96,N
-18.50461,-55.50163,304.82,1.1,1.05,2026-04-09,00:56,T,48,6.1NRT,293.62,4.2,N
-16.48521,-59.30848,305.02,1.05,1.02,2026-04-09,00:56,T,63,6.1NRT,290.52,5.11,N
-18.50613,-55.5118,326.34,1.1,1.05,2026-04-09,00:56,T,100,6.1NRT,294.54,25.04,N
-18.71403,-57.54593,310.19,1,1,2026-04-09,00:56,T,79,6.1NRT,292.39,8.46,N
-18.49386,-55.49299,321.05,1.1,1.05,2026-04-09,00:56,T,100,6.1NRT,293.96,18.63,N
-16.48648,-59.3181,305.05,1.05,1.02,2026-04-09,00:56,T,63,6.1NRT,290.39,5.16,N
-18.49538,-55.50318,326.18,1.1,1.05,2026-04-09,00:56,T,100,6.1NRT,294.26,24.84,N
-18.50764,-55.52197,335.26,1.1,1.04,2026-04-09,00:56,T,100,6.1NRT,294.78,38.59,N
-20.09729,-57.22281,306.82,1,1,2026-04-09,00:56,T,69,6.1NRT,292.47,6.25,N
-11.93443,-58.07312,306.56,1.02,1.01,2026-04-09,00:58,T,68,6.1NRT,287.71,6.42,N
-12.30044,-57.40942,320.4,1.05,1.03,2026-04-09,00:58,T,100,6.1NRT,290.14,17.66,N
-11.93572,-58.08224,300.82,1.02,1.01,2026-04-09,00:58,T,34,6.1NRT,287.84,2.96,N
