latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
46.78191,48.12325,303.93,1.2,1.09,2026-02-01,00:20,A,58,6.1NRT,271.76,14.93,N
46.78015,48.13847,319.34,1.2,1.09,2026-02-01,00:20,A,98,6.1NRT,273.64,30.05,N
27.76592,52.17886,303.3,1.88,1.34,2026-02-01,00:22,A,54,6.1NRT,284.43,19.63,N
28.30008,49.57879,323.5,1.26,1.11,2026-02-01,00:22,A,100,6.1NRT,291.15,29.86,N
28.37088,49.63303,319.73,1.26,1.12,2026-02-01,00:22,A,99,6.1NRT,291.42,24.5,N
28.50274,49.71363,311.01,1.27,1.12,2026-02-01,00:22,A,73,6.1NRT,291.21,14.81,N
28.49305,49.71145,315.38,1.27,1.12,2026-02-01,00:22,A,88,6.1NRT,291.23,19.23,N
30.21586,47.39181,300.72,1.01,1,2026-02-01,00:22,A,33,6.1NRT,282.46,7.16,N
28.50056,49.72607,305.24,1.27,1.12,2026-02-01,00:22,A,25,6.1NRT,291.24,9.35,N
28.37182,49.63986,307.92,1.26,1.12,2026-02-01,00:22,A,57,6.1NRT,291.12,11.5,N
28.37402,49.62752,315.81,1.26,1.12,2026-02-01,00:22,A,89,6.1NRT,291.25,19.86,N
28.49086,49.72388,312.46,1.27,1.12,2026-02-01,00:22,A,79,6.1NRT,291.2,15.96,N
34.90192,43.79752,300.35,1.36,1.15,2026-02-01,00:22,A,26,6.1NRT,280.22,11.67,N
34.90027,43.81193,325.45,1.35,1.15,2026-02-01,00:22,A,100,6.1NRT,282.13,42.69,N
32.24403,51.42744,304.62,1.36,1.16,2026-02-01,00:22,A,60,6.1NRT,275.4,16.87,N
32.24244,51.43603,302.61,1.37,1.16,2026-02-01,00:22,A,44,6.1NRT,274.32,15.01,N
33.22248,44.76787,318.14,1.16,1.07,2026-02-01,00:22,A,96,6.1NRT,281.41,24.49,N
33.15749,44.78625,302.61,1.15,1.07,2026-02-01,00:22,A,50,6.1NRT,281.3,10.45,N
32.16605,49.07261,303.75,1.07,1.03,2026-02-01,00:22,A,57,6.1NRT,279.52,10.42,N
32.35568,47.71112,326.39,1,1,2026-02-01,00:22,A,100,6.1NRT,282.46,28.4,N
32.25768,47.2551,305.4,1,1,2026-02-01,00:22,A,64,6.1NRT,280.32,10.52,N
32.1809,47.52433,315.69,1,1,2026-02-01,00:22,A,92,6.1NRT,280.76,17.84,N
32.10973,47.55656,303.87,1,1,2026-02-01,00:22,A,57,6.1NRT,281.73,9.44,N
32.12289,47.41152,335.03,1,1,2026-02-01,00:22,A,100,6.1NRT,283.94,39.2,N
32.12133,47.42175,302.69,1,1,2026-02-01,00:22,A,51,6.1NRT,281.35,8.3,N
32.06166,47.44496,313.91,1,1,2026-02-01,00:22,A,88,6.1NRT,281.4,16.49,N
31.66038,47.52653,313.23,1,1,2026-02-01,00:22,A,87,6.1NRT,281.8,15.62,N
31.76873,46.04363,303.78,1.03,1.01,2026-02-01,00:22,A,57,6.1NRT,274.47,9.97,N
31.13849,49.31897,312.8,1.12,1.05,2026-02-01,00:22,A,86,6.1NRT,282.69,17.54,N
31.13657,49.33023,321.4,1.12,1.05,2026-02-01,00:22,A,100,6.1NRT,283.26,26.59,N
31.27993,48.11817,307.33,1.03,1.01,2026-02-01,00:22,A,71,6.1NRT,281.97,11.31,N
31.27113,48.11629,328.58,1.03,1.01,2026-02-01,00:22,A,100,6.1NRT,282.27,31.41,N
31.26947,48.12667,305.52,1.03,1.01,2026-02-01,00:22,A,65,6.1NRT,280.6,10,N
30.94737,49.88235,303.03,1.19,1.08,2026-02-01,00:22,A,53,6.1NRT,282.39,10.95,N
31.08983,47.79236,327.21,1.02,1.01,2026-02-01,00:22,A,100,6.1NRT,283.07,30.06,N
30.72742,49.8247,323.54,1.19,1.09,2026-02-01,00:22,A,100,6.1NRT,283.05,31.91,N
31.03953,47.28234,317.16,1,1,2026-02-01,00:22,A,95,6.1NRT,283.33,18.82,N
31.03798,47.29247,312.28,1,1,2026-02-01,00:22,A,84,6.1NRT,283.26,14.98,N
31.03082,47.28056,340.42,1,1,2026-02-01,00:22,A,100,6.1NRT,283.76,47.86,N
31.02926,47.29069,339.79,1,1,2026-02-01,00:22,A,100,6.1NRT,284.86,47.03,N
30.86545,47.92378,344.91,1.02,1.01,2026-02-01,00:22,A,100,6.1NRT,287.21,57.74,N
30.86382,47.93409,301.88,1.02,1.01,2026-02-01,00:22,A,45,6.1NRT,281.76,8.33,N
30.75251,48.2866,301.39,1.04,1.02,2026-02-01,00:22,A,41,6.1NRT,280.75,8.28,N
30.88255,47.33174,325.2,1,1,2026-02-01,00:22,A,100,6.1NRT,283.52,27.18,N
30.88099,47.34187,303.15,1,1,2026-02-01,00:22,A,54,6.1NRT,281.52,8.86,N
30.82866,47.33117,310.09,1,1,2026-02-01,00:22,A,79,6.1NRT,284.03,13.02,N
30.39118,49.86619,311.52,1.21,1.09,2026-02-01,00:22,A,83,6.1NRT,283.91,18.1,N
30.68812,47.33191,313.53,1.01,1,2026-02-01,00:22,A,87,6.1NRT,284.42,15.35,N
30.61675,47.32779,313.71,1.01,1,2026-02-01,00:22,A,88,6.1NRT,283.61,15.73,N
30.52466,47.61624,312.82,1.01,1.01,2026-02-01,00:22,A,86,6.1NRT,283.04,15.32,N
30.5682,47.10314,314.52,1,1,2026-02-01,00:22,A,89,6.1NRT,283.22,16.61,N
30.56666,47.11321,307.44,1,1,2026-02-01,00:22,A,71,6.1NRT,282.44,11.43,N
30.36416,47.34062,307.6,1.01,1,2026-02-01,00:22,A,72,6.1NRT,282.54,11.26,N
30.35543,47.33884,300.09,1.01,1,2026-02-01,00:22,A,15,6.1NRT,281.41,6.53,N
30.27724,47.72114,317.57,1.02,1.01,2026-02-01,00:22,A,95,6.1NRT,283.26,19.45,N
27.01578,49.585,303.13,1.32,1.14,2026-02-01,00:24,A,53,6.1NRT,287,10.92,N
25.53419,53.14928,307.72,2.48,1.52,2026-02-01,00:24,A,56,6.1NRT,290.53,30.65,N
11.36867,35.71544,300.01,2.28,1.46,2026-02-01,00:26,A,5,6.1NRT,284.62,15.78,N
11.36998,35.70852,305.11,2.28,1.46,2026-02-01,00:26,A,63,6.1NRT,284.77,27.03,N
11.37116,35.69522,303.19,2.29,1.46,2026-02-01,00:26,A,50,6.1NRT,283.38,20.72,N
9.17627,34.46264,302.33,2.65,1.56,2026-02-01,00:28,A,39,6.1NRT,288.45,24.63,N
9.16276,34.45972,303.93,2.65,1.56,2026-02-01,00:28,A,49,6.1NRT,287.74,28.92,N
