latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.41191,-155.27931,330.87,0.34,0.56,2025-10-13,00:13,N,nominal,2.0NRT,295.99,10.18,D
19.40602,-155.28526,331.95,0.34,0.56,2025-10-13,00:13,N,nominal,2.0NRT,291.59,6.28,D
19.41155,-155.28271,329.86,0.34,0.56,2025-10-13,00:13,N,nominal,2.0NRT,293.94,4.79,D
19.41118,-155.28613,331.66,0.34,0.56,2025-10-13,00:13,N,nominal,2.0NRT,293.89,4.79,D
61.90799,159.27589,357.65,0.32,0.55,2025-10-13,00:26,N,nominal,2.0NRT,289.36,52.38,D
61.90975,159.28099,352.31,0.32,0.55,2025-10-13,00:26,N,nominal,2.0NRT,276.95,18.05,D
54.61313,160.29869,367,0.61,0.71,2025-10-13,00:26,N,high,2.0NRT,294.19,67.55,D
61.9061,159.27042,208,0.32,0.55,2025-10-13,00:26,N,low,2.0NRT,304.94,52.38,D
61.91204,159.26926,351.26,0.32,0.55,2025-10-13,00:26,N,nominal,2.0NRT,275.03,8.09,D
70.31338,68.50176,319.35,0.59,0.53,2025-10-13,00:35,N,nominal,2.0NRT,268.6,2.88,N
70.3958,68.28721,309.44,0.58,0.52,2025-10-13,00:35,N,nominal,2.0NRT,268.95,1.95,N
66.20042,70.98727,349.01,0.55,0.68,2025-10-13,00:35,N,nominal,2.0NRT,265.85,8.23,N
64.95734,76.63986,337.6,0.77,0.78,2025-10-13,00:35,N,nominal,2.0NRT,260.8,11.17,N
66.55108,76.68933,367,0.62,0.72,2025-10-13,00:35,N,high,2.0NRT,262.69,15.7,N
66.19918,77.24089,325.53,0.66,0.73,2025-10-13,00:35,N,nominal,2.0NRT,261.89,4.19,N
68.4135,83.6291,329.22,0.56,0.69,2025-10-13,00:35,N,nominal,2.0NRT,260.43,4.58,N
66.40575,77.47533,367,0.65,0.73,2025-10-13,00:35,N,high,2.0NRT,261.57,9.83,N
67.80473,72.52135,307.33,0.46,0.64,2025-10-13,00:35,N,nominal,2.0NRT,265.88,1.04,N
65.92911,77.3564,329.93,0.69,0.74,2025-10-13,00:35,N,nominal,2.0NRT,261.05,4.22,N
68.41835,83.62434,328.05,0.56,0.69,2025-10-13,00:35,N,nominal,2.0NRT,259.99,6.07,N
70.42509,68.36406,296.3,0.58,0.52,2025-10-13,00:35,N,nominal,2.0NRT,268.02,0.66,N
68.41933,83.62749,324.92,0.56,0.69,2025-10-13,00:35,N,nominal,2.0NRT,259.94,4.65,N
71.16727,67.0083,337.32,0.5,0.49,2025-10-13,00:35,N,nominal,2.0NRT,271.08,3.99,N
70.39854,68.27686,323.59,0.58,0.52,2025-10-13,00:35,N,nominal,2.0NRT,269.9,2.8,N
66.25037,76.82796,324.55,0.65,0.73,2025-10-13,00:35,N,nominal,2.0NRT,260.84,3.47,N
67.32099,72.27302,322.14,0.49,0.65,2025-10-13,00:35,N,nominal,2.0NRT,267.48,1.53,N
66.24741,76.81254,347.03,0.65,0.73,2025-10-13,00:35,N,nominal,2.0NRT,262.41,7.79,N
66.24809,76.81863,367,0.65,0.73,2025-10-13,00:35,N,high,2.0NRT,263.91,9.06,N
65.92898,77.3566,333.53,0.69,0.74,2025-10-13,00:35,N,nominal,2.0NRT,260.45,3.63,N
66.95839,75.54098,325.31,0.57,0.69,2025-10-13,00:35,N,nominal,2.0NRT,263.24,5.76,N
70.31545,68.5053,317.58,0.59,0.53,2025-10-13,00:35,N,nominal,2.0NRT,268.58,2.24,N
70.99522,73.83565,334.05,0.62,0.54,2025-10-13,00:37,N,nominal,2.0NRT,269.77,2.93,N
69.26408,57.28588,312.27,0.46,0.47,2025-10-13,00:37,N,nominal,2.0NRT,278.08,2.1,N
69.26718,57.29468,326.82,0.46,0.47,2025-10-13,00:37,N,nominal,2.0NRT,279.26,2.1,N
66.66896,80.45529,329.56,0.67,0.74,2025-10-13,00:37,N,nominal,2.0NRT,250.65,4.63,N
68.61748,57.967,339.34,0.5,0.49,2025-10-13,00:37,N,nominal,2.0NRT,272.35,3.67,N
65.02812,56.68793,298.29,0.36,0.57,2025-10-13,00:37,N,nominal,2.0NRT,267.38,0.58,N
65.0436,56.66842,355.78,0.36,0.57,2025-10-13,00:37,N,nominal,2.0NRT,270.76,4.55,N
68.5878,58.04589,321.32,0.51,0.49,2025-10-13,00:37,N,nominal,2.0NRT,268.64,2.14,N
65.02667,56.72802,316.02,0.36,0.57,2025-10-13,00:37,N,nominal,2.0NRT,265.74,0.77,N
68.58444,58.0548,298.36,0.51,0.49,2025-10-13,00:37,N,nominal,2.0NRT,267.73,2.14,N
65.06048,56.66371,297.65,0.36,0.57,2025-10-13,00:37,N,nominal,2.0NRT,269.09,0.69,N
66.42284,58.0437,344.35,0.32,0.55,2025-10-13,00:37,N,nominal,2.0NRT,269.03,3.3,N
68.5863,58.0512,329.86,0.51,0.49,2025-10-13,00:37,N,nominal,2.0NRT,268.64,4,N
67.83843,58.93462,309.23,0.57,0.52,2025-10-13,00:37,N,nominal,2.0NRT,266.29,1.25,N
68.61269,57.9623,299.65,0.5,0.49,2025-10-13,00:37,N,nominal,2.0NRT,268.46,1.31,N
71.17072,72.21867,337.07,0.58,0.52,2025-10-13,00:37,N,nominal,2.0NRT,266.08,9.71,N
71.26015,72.07197,298.11,0.57,0.52,2025-10-13,00:37,N,nominal,2.0NRT,263.65,1.26,N
67.59562,83.24042,331.45,0.62,0.72,2025-10-13,00:37,N,nominal,2.0NRT,258.39,4.65,N
67.59412,83.2522,324.19,0.62,0.72,2025-10-13,00:37,N,nominal,2.0NRT,259.1,3.36,N
67.55163,83.21765,351.69,0.63,0.72,2025-10-13,00:37,N,nominal,2.0NRT,262.73,11.76,N
