latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
54.61225,160.30536,367,0.48,0.65,2026-08-19,00:39,N20,high,2.0NRT,305.87,20.11,D
54.61528,160.31378,327.35,0.48,0.65,2026-08-19,00:39,N20,nominal,2.0NRT,295.71,17.5,D
54.61085,160.30145,367,0.48,0.65,2026-08-19,00:39,N20,high,2.0NRT,302.01,20.11,D
67.19844,81.99727,326.99,0.71,0.75,2026-08-19,00:50,N20,nominal,2.0NRT,283.06,3.32,D
62.12619,39.32698,316.59,0.45,0.47,2026-08-19,00:54,N20,nominal,2.0NRT,270.75,2.1,N
58.6743,17.13283,297.15,0.45,0.39,2026-08-19,00:56,N20,nominal,2.0NRT,283.81,1.19,N
59.27174,5.51747,296.34,0.37,0.58,2026-08-19,00:56,N20,nominal,2.0NRT,281.32,0.87,N
55.06227,38.83739,306.16,0.4,0.6,2026-08-19,00:56,N20,nominal,2.0NRT,287.9,0.95,N
63.70006,22.71422,297.44,0.41,0.37,2026-08-19,00:56,N20,nominal,2.0NRT,281.53,0.63,N
64.64644,24.42532,313.44,0.4,0.37,2026-08-19,00:56,N20,nominal,2.0NRT,256.35,1.2,N
60.13189,16.17752,326.86,0.5,0.41,2026-08-19,00:56,N20,nominal,2.0NRT,280.17,5.47,N
54.55275,39.7369,302.85,0.45,0.63,2026-08-19,00:56,N20,nominal,2.0NRT,286.57,0.8,N
59.64985,6.36103,300.44,0.35,0.56,2026-08-19,00:56,N20,nominal,2.0NRT,277.51,1.07,N
58.6849,17.13726,326.89,0.45,0.39,2026-08-19,00:56,N20,nominal,2.0NRT,283.88,2.86,N
58.68576,17.12951,300.21,0.45,0.39,2026-08-19,00:56,N20,nominal,2.0NRT,282.01,2.13,N
50.2705,37.68065,303.96,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,283.03,1.61,N
49.41382,38.98284,296.14,0.66,0.73,2026-08-19,00:58,N20,nominal,2.0NRT,282.43,0.5,N
53.27062,24.4404,295.11,0.44,0.38,2026-08-19,00:58,N20,nominal,2.0NRT,280.76,0.7,N
53.26132,24.44929,304.25,0.44,0.38,2026-08-19,00:58,N20,nominal,2.0NRT,281.83,1.32,N
49.27602,38.45443,295.22,0.64,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,285.08,0.6,N
51.89204,29.34044,327.86,0.46,0.47,2026-08-19,00:58,N20,nominal,2.0NRT,278.14,3.2,N
49.5813,36.97839,340.79,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,284.02,5.36,N
51.888,29.3378,300.7,0.46,0.47,2026-08-19,00:58,N20,nominal,2.0NRT,275.68,0.5,N
57.70921,18.80243,314.15,0.41,0.37,2026-08-19,00:58,N20,nominal,2.0NRT,284.11,1.6,N
49.58181,36.98015,340.74,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,284.49,5.54,N
49.0981,37.96689,297.07,0.62,0.71,2026-08-19,00:58,N20,nominal,2.0NRT,284.46,0.37,N
48.66811,39.11431,317.24,0.71,0.75,2026-08-19,00:58,N20,nominal,2.0NRT,283.73,2.42,N
49.09779,37.96692,296.54,0.62,0.71,2026-08-19,00:58,N20,nominal,2.0NRT,284.1,0.56,N
48.66652,39.1146,319.68,0.71,0.75,2026-08-19,00:58,N20,nominal,2.0NRT,283.49,2.79,N
49.00611,38.15687,295.05,0.64,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,284.93,1.29,N
50.58785,33.38451,305.73,0.36,0.58,2026-08-19,00:58,N20,nominal,2.0NRT,282.37,0.49,N
48.91765,38.3354,297.36,0.65,0.73,2026-08-19,00:58,N20,nominal,2.0NRT,285.49,1.07,N
48.91481,38.34311,303.37,0.65,0.73,2026-08-19,00:58,N20,nominal,2.0NRT,285.3,1.07,N
48.90915,38.33751,297.55,0.65,0.73,2026-08-19,00:58,N20,nominal,2.0NRT,286.48,1.07,N
51.39587,30.25288,295.54,0.51,0.5,2026-08-19,00:58,N20,nominal,2.0NRT,284.2,1.68,N
51.39597,30.24772,299.31,0.51,0.5,2026-08-19,00:58,N20,nominal,2.0NRT,283.47,1.46,N
53.70004,18.92184,300.46,0.39,0.36,2026-08-19,00:58,N20,nominal,2.0NRT,284.4,0.68,N
51.35856,30.29493,300.96,0.52,0.5,2026-08-19,00:58,N20,nominal,2.0NRT,282.43,2.19,N
51.35558,30.26859,301.48,0.51,0.5,2026-08-19,00:58,N20,nominal,2.0NRT,284.73,1.04,N
51.35011,30.28916,306.48,0.52,0.5,2026-08-19,00:58,N20,nominal,2.0NRT,286.66,2.37,N
49.12458,37.4321,297.65,0.59,0.7,2026-08-19,00:58,N20,nominal,2.0NRT,285.11,0.65,N
51.79151,28.34606,300,0.42,0.45,2026-08-19,00:58,N20,nominal,2.0NRT,278.92,0.74,N
48.46488,38.75244,298.26,0.7,0.75,2026-08-19,00:58,N20,nominal,2.0NRT,287.1,1.64,N
48.46274,38.75382,297.42,0.7,0.75,2026-08-19,00:58,N20,nominal,2.0NRT,286.97,1.54,N
48.88388,36.94851,298.21,0.58,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,284.87,1.01,N
48.92166,36.80063,322.51,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,284.31,3.04,N
48.91844,36.78924,295.95,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,283.28,0.47,N
48.92375,36.80408,323.57,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,284.66,2.16,N
48.92053,36.79257,298.75,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,283.12,2.16,N
48.60057,37.17286,299.72,0.6,0.71,2026-08-19,00:58,N20,nominal,2.0NRT,283.62,0.59,N
47.69756,39.33212,307.25,0.79,0.78,2026-08-19,00:58,N20,nominal,2.0NRT,285.56,3.52,N
47.70285,39.32848,300.62,0.79,0.78,2026-08-19,00:58,N20,nominal,2.0NRT,284.65,1.77,N
47.69928,39.33771,300.57,0.79,0.78,2026-08-19,00:58,N20,nominal,2.0NRT,284.81,1.88,N
47.68032,39.32201,323.39,0.79,0.78,2026-08-19,00:58,N20,nominal,2.0NRT,286.56,6.42,N
47.68392,39.31272,318.09,0.79,0.78,2026-08-19,00:58,N20,nominal,2.0NRT,285.7,5.58,N
48.49907,36.82409,297.92,0.59,0.7,2026-08-19,00:58,N20,nominal,2.0NRT,284.8,1.05,N
47.83352,38.47727,295.69,0.72,0.76,2026-08-19,00:58,N20,nominal,2.0NRT,285.25,1.38,N
48.52932,36.44927,310.63,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,282.99,1.62,N
53.87608,9.58546,296.56,0.47,0.48,2026-08-19,00:58,N20,nominal,2.0NRT,280,0.84,N
53.87632,9.58674,301.33,0.47,0.47,2026-08-19,00:58,N20,nominal,2.0NRT,280.26,1.09,N
48.53157,36.45234,311.44,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,283.3,1.67,N
52.58805,19.69089,328.52,0.38,0.36,2026-08-19,00:58,N20,nominal,2.0NRT,283.87,4.48,N
52.58716,19.69643,313.29,0.38,0.36,2026-08-19,00:58,N20,nominal,2.0NRT,284.7,3.86,N
47.97728,37.52575,311.18,0.66,0.73,2026-08-19,00:58,N20,nominal,2.0NRT,284.96,1.84,N
47.30643,38.63312,299.17,0.77,0.77,2026-08-19,00:58,N20,nominal,2.0NRT,286.53,0.81,N
47.18842,38.30907,296.96,0.75,0.77,2026-08-19,00:58,N20,nominal,2.0NRT,286.75,1.05,N
47.63586,36.97553,297.42,0.64,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,285.19,0.71,N
47.9702,35.73599,314.67,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,284.06,2.6,N
47.97294,35.73307,304.37,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,282.83,1.91,N
47.97068,35.7397,302.12,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,283.74,1.76,N
47.81541,35.92105,296.45,0.57,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,282.54,0.85,N
51.13762,23.55171,306.22,0.45,0.39,2026-08-19,00:58,N20,nominal,2.0NRT,284.44,1.36,N
50.54519,26.25746,307.29,0.57,0.43,2026-08-19,00:58,N20,nominal,2.0NRT,282.79,2.09,N
50.54608,26.25937,309.51,0.57,0.43,2026-08-19,00:58,N20,nominal,2.0NRT,283.83,1.76,N
52.55165,39.63882,337.07,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,278.97,3.42,N
52.54914,39.6457,335.91,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,280.25,3.42,N
52.5591,39.61839,307.18,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,275.95,2.66,N
52.54629,39.63361,303.68,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,281.15,3.42,N
52.54379,39.64048,302.45,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,280.42,3.42,N
52.56067,39.57428,367,0.53,0.67,2026-08-19,00:58,N20,high,2.0NRT,275.17,4.48,N
52.56308,39.56765,295.06,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,273.24,5.17,N
47.77225,35.51655,299.46,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,283.45,0.72,N
47.7738,35.51596,296.76,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,283.09,0.8,N
47.64481,35.66364,303.42,0.56,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,284,1.03,N
47.64145,35.66169,303.42,0.56,0.69,2026-08-19,00:58,N20,nominal,2.0NRT,284.32,1.14,N
47.28685,36.47087,320.66,0.63,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,286.37,2.72,N
47.01726,37.21922,338.86,0.69,0.74,2026-08-19,00:58,N20,nominal,2.0NRT,287.27,4.36,N
47.28417,36.47842,305.57,0.63,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,287.17,2.72,N
47.01432,37.22728,302.82,0.69,0.74,2026-08-19,00:58,N20,nominal,2.0NRT,287.08,4.36,N
47.28104,36.46614,301.74,0.63,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,286.33,1.15,N
47.37053,36.12942,295.94,0.6,0.71,2026-08-19,00:58,N20,nominal,2.0NRT,285.66,0.73,N
50.27059,26.06191,308.02,0.57,0.43,2026-08-19,00:58,N20,nominal,2.0NRT,284.65,2.21,N
50.92981,21.67812,318.36,0.41,0.37,2026-08-19,00:58,N20,nominal,2.0NRT,285.98,1.32,N
50.07059,25.74254,302.23,0.56,0.43,2026-08-19,00:58,N20,nominal,2.0NRT,281.8,1.37,N
51.68876,15.98006,315.64,0.41,0.37,2026-08-19,00:58,N20,nominal,2.0NRT,282.61,1.89,N
52.15582,10.40189,315.19,0.42,0.45,2026-08-19,00:58,N20,nominal,2.0NRT,271.54,2.35,N
52.15532,10.408,300.55,0.42,0.45,2026-08-19,00:58,N20,nominal,2.0NRT,271.7,2.16,N
52.15168,10.401,303.59,0.42,0.45,2026-08-19,00:58,N20,nominal,2.0NRT,271.44,1.27,N
51.10478,18.94179,320.88,0.38,0.36,2026-08-19,00:58,N20,nominal,2.0NRT,286.15,2.04,N
50.80683,20.53071,314.58,0.4,0.37,2026-08-19,00:58,N20,nominal,2.0NRT,285.83,1.95,N
47.21043,34.22867,302.14,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,277.59,2.09,N
47.18542,34.18098,302.82,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,284.3,2.47,N
47.17991,34.17706,298.46,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,284.28,1.52,N
47.18911,34.18395,295.97,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,284.32,1.52,N
47.18712,34.19005,297.57,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,283.52,1.8,N
47.18362,34.18,302.74,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,284.41,2.08,N
50.49098,19.46597,299.84,0.39,0.36,2026-08-19,00:58,N20,nominal,2.0NRT,278.93,0.62,N
46.9288,33.90909,303.81,0.5,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,283.23,0.99,N
46.9233,33.90527,296.94,0.5,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,282.78,0.99,N
46.93259,33.90961,296.51,0.5,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,282.69,1.57,N
46.92672,33.92774,296.11,0.51,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,280.36,1.88,N
46.92709,33.90577,302.23,0.5,0.66,2026-08-19,00:58,N20,nominal,2.0NRT,282.91,1.57,N
51.27257,11.65719,295.15,0.55,0.42,2026-08-19,00:58,N20,nominal,2.0NRT,282.06,0.41,N
51.36483,10.47821,299.01,0.4,0.45,2026-08-19,00:58,N20,nominal,2.0NRT,283.46,0.84,N
48.97569,24.70704,308.21,0.54,0.42,2026-08-19,00:58,N20,nominal,2.0NRT,283.44,3.2,N
48.97813,24.70813,301.15,0.54,0.42,2026-08-19,00:58,N20,nominal,2.0NRT,283.73,2.35,N
48.97655,24.71527,295.28,0.54,0.42,2026-08-19,00:58,N20,nominal,2.0NRT,278.07,0.92,N
46.2876,33.83928,295.7,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,285.17,0.37,N
52.55827,39.58086,301.67,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,274.26,4.48,N
52.5331,39.62991,349.59,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,281.54,4.75,N
52.55535,39.56897,297.91,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,273.69,4.48,N
52.53558,39.62312,298.2,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,279.53,4.75,N
52.53063,39.63665,298.01,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,279.34,3.64,N
52.53399,39.62794,343.16,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,280.32,7.33,N
52.55361,39.57334,296.82,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,274.82,1.51,N
52.53154,39.63472,306.16,0.53,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,279.98,5.45,N
58.27761,6.88908,319.09,0.32,0.55,2026-08-19,00:58,N20,nominal,2.0NRT,280.95,1.32,N
51.60231,39.84935,302.94,0.59,0.7,2026-08-19,00:58,N20,nominal,2.0NRT,277.47,1.28,N
51.59673,39.84404,296.92,0.59,0.7,2026-08-19,00:58,N20,nominal,2.0NRT,278.97,0.94,N
51.13956,37.93138,318.62,0.52,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,280.03,2.34,N
51.13862,37.93174,324.14,0.52,0.67,2026-08-19,00:58,N20,nominal,2.0NRT,281.25,2.3,N
50.38232,39.63669,295.86,0.64,0.72,2026-08-19,00:58,N20,nominal,2.0NRT,285.56,1.43,N
51.41386,34.93236,302.24,0.39,0.59,2026-08-19,00:58,N20,nominal,2.0NRT,282.87,0.56,N
50.27288,37.674,300.55,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,282.22,1.24,N
50.27275,37.67921,311.48,0.55,0.68,2026-08-19,00:58,N20,nominal,2.0NRT,282.92,2.23,N
43.28137,23.46499,298.69,0.43,0.46,2026-08-19,01:00,N20,nominal,2.0NRT,285.11,0.86,N
43.28488,23.46499,298.9,0.43,0.46,2026-08-19,01:00,N20,nominal,2.0NRT,284.11,0.62,N
44.13034,16.39215,296.15,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,281.9,0.54,N
44.10847,16.50459,301.35,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.77,1.02,N
44.10463,16.5057,295.51,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.66,0.98,N
44.10385,16.51048,319.37,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,282.21,0.98,N
44.1006,16.50938,296.67,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.13,0.98,N
44.09255,16.51668,314.03,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,278.49,2.31,N
44.07459,16.5009,295.52,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,273.81,0.46,N
44.06808,16.49885,299.21,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,274.85,0.87,N
44.06638,16.4884,300.02,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,275.6,0.69,N
44.0656,16.49311,318.89,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,278.01,2.15,N
44.06157,16.49679,332.23,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,278.18,2.15,N
44.06235,16.49207,304.51,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,275.87,2.15,N
44.05832,16.49574,301.51,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,275.27,1.38,N
44.06976,16.40508,297.39,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,281.05,0.45,N
44.0765,16.34279,307.63,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.48,0.66,N
44.07574,16.34749,306.08,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,280.65,1.57,N
44.0704,16.38028,301.75,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,278,0.39,N
44.07324,16.34183,298.31,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.74,0.66,N
44.0617,16.41254,317.11,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,280.23,1.73,N
44.06921,16.34557,306.66,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,281.09,1.18,N
44.05766,16.41626,297.17,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.51,0.64,N
44.05687,16.42105,295.53,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,279.76,0.49,N
44.04454,16.49629,296.89,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,280.02,0.74,N
44.06671,16.33989,302.37,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,281.19,0.95,N
44.04508,16.47205,317.78,0.39,0.36,2026-08-19,01:00,N20,nominal,2.0NRT,282.82,2.09,N
