latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.04342,-49.22409,311.52,1.5,1.21,2025-09-20,00:26,T,83,6.1NRT,289.97,21.64,N
-25.04509,-49.23905,313.76,1.5,1.21,2025-09-20,00:26,T,88,6.1NRT,290.35,24.84,N
-25.50071,-49.75462,310.09,1.65,1.26,2025-09-20,00:26,T,79,6.1NRT,285.86,25.66,N
-21.29541,-45.6064,303.54,1,1,2025-09-20,00:28,T,56,6.1NRT,289.43,5.86,N
-22.83447,-47.58055,304.43,1.14,1.06,2025-09-20,00:28,T,60,6.1NRT,291.52,6.89,N
-23.20608,-50.25544,305.95,1.67,1.27,2025-09-20,00:28,T,64,6.1NRT,289.41,16.01,N
-22.63955,-42.12456,319.19,1.24,1.11,2025-09-20,00:28,T,98,6.1NRT,288.63,23.97,N
-21.50156,-45.83132,305.01,1,1,2025-09-20,00:28,T,63,6.1NRT,289.83,6.6,N
-22.83583,-47.59143,317.74,1.14,1.06,2025-09-20,00:28,T,96,6.1NRT,291.52,18.77,N
-23.01546,-46.91058,312.29,1.07,1.03,2025-09-20,00:28,T,85,6.1NRT,287.77,14.47,N
-23.01416,-46.90049,311.35,1.07,1.03,2025-09-20,00:28,T,82,6.1NRT,288.61,12.88,N
-23.33229,-49.34927,327.2,1.45,1.19,2025-09-20,00:28,T,100,6.1NRT,291.64,45.01,N
-23.33073,-49.33577,317.71,1.45,1.19,2025-09-20,00:28,T,96,6.1NRT,290.93,28.06,N
-23.33718,-49.34305,319.04,1.45,1.19,2025-09-20,00:28,T,98,6.1NRT,291.92,29.81,N
-23.23889,-46.65058,300.9,1.06,1.03,2025-09-20,00:28,T,35,6.1NRT,288.61,5.18,N
-23.43301,-47.61749,313.01,1.16,1.07,2025-09-20,00:28,T,86,6.1NRT,292,14.04,N
-23.52059,-47.19884,303.43,1.11,1.05,2025-09-20,00:28,T,32,6.1NRT,289.54,6.48,N
-23.50998,-47.1898,303.97,1.11,1.05,2025-09-20,00:28,T,58,6.1NRT,288.29,7.09,N
-23.51131,-47.20037,306.84,1.11,1.05,2025-09-20,00:28,T,69,6.1NRT,289.07,9.2,N
-23.42355,-47.61912,304.99,1.16,1.07,2025-09-20,00:28,T,41,6.1NRT,290.55,7.58,N
-22.63764,-42.11275,316.96,1.24,1.11,2025-09-20,00:28,T,94,6.1NRT,287.97,21.31,N
-21.5942,-41.26632,305.61,1.45,1.19,2025-09-20,00:28,T,65,6.1NRT,289.94,11.62,N
-23.23759,-46.64044,303.41,1.06,1.03,2025-09-20,00:28,T,55,6.1NRT,289.1,6.68,N
-22.63662,-42.11935,325.05,1.24,1.11,2025-09-20,00:28,T,100,6.1NRT,288.7,32.53,N
-23.29059,-45.78416,311.56,1.01,1.01,2025-09-20,00:28,T,83,6.1NRT,291.2,11.02,N
-22.38069,-49.03696,302.32,1.35,1.15,2025-09-20,00:28,T,48,6.1NRT,290.59,7.55,N
-20.35625,-48.78792,336.88,1.23,1.1,2025-09-20,00:28,T,100,6.1NRT,290.02,51.17,N
-22.47279,-47.5481,327.49,1.13,1.06,2025-09-20,00:28,T,100,6.1NRT,279.3,35.25,N
-21.39944,-45.54859,305.88,1,1,2025-09-20,00:28,T,46,6.1NRT,288.26,7.67,N
-20.34648,-48.7892,313.62,1.23,1.1,2025-09-20,00:28,T,87,6.1NRT,290.66,15.09,N
-16.31875,-43.05692,337.84,1.35,1.15,2025-09-20,00:30,T,100,6.1NRT,289.91,61.48,N
-15.93362,-42.18824,312.96,1.57,1.24,2025-09-20,00:30,T,86,6.1NRT,291.91,22.35,N
-16.32072,-43.06924,330.09,1.35,1.15,2025-09-20,00:30,T,100,6.1NRT,290.11,44.32,N
-14.19328,-46.41095,307.3,1.01,1.01,2025-09-20,00:30,T,71,6.1NRT,290.93,7.84,N
-16.32091,-43.06282,334.31,1.35,1.15,2025-09-20,00:30,T,100,6.1NRT,290.52,53.53,N
-14.30136,-47.11801,306.15,1,1,2025-09-20,00:30,T,28,6.1NRT,291.08,6.37,N
-16.31903,-43.05053,318.93,1.36,1.15,2025-09-20,00:30,T,69,6.1NRT,288.88,25.5,N
-14.30011,-47.10897,306.61,1,1,2025-09-20,00:30,T,69,6.1NRT,292.09,6.01,N
-15.68012,-42.46906,309.45,1.52,1.22,2025-09-20,00:30,T,77,6.1NRT,289.43,18.44,N
-14.43928,-46.51381,329.48,1.01,1,2025-09-20,00:30,T,100,6.1NRT,293.71,26.99,N
-14.43797,-46.5046,303.17,1.01,1,2025-09-20,00:30,T,39,6.1NRT,291.52,3.89,N
-15.68239,-42.48302,323.89,1.51,1.21,2025-09-20,00:30,T,100,6.1NRT,290.41,41.43,N
-14.14231,-43.97189,306.37,1.28,1.12,2025-09-20,00:30,T,68,6.1NRT,286.2,11.44,N
-15.55011,-42.67299,300.8,1.48,1.2,2025-09-20,00:30,T,34,6.1NRT,288.42,9.09,N
-16.32491,-43.95789,307.04,1.2,1.09,2025-09-20,00:30,T,70,6.1NRT,289.28,9.81,N
-16.21829,-46.6483,315.1,1,1,2025-09-20,00:30,T,91,6.1NRT,277.01,14.31,N
-15.67667,-42.47634,323.18,1.52,1.22,2025-09-20,00:30,T,100,6.1NRT,289.96,39.34,N
-15.67881,-42.49011,303.7,1.51,1.21,2025-09-20,00:30,T,56,6.1NRT,289.62,10.33,N
-16.3108,-43.06469,306.72,1.35,1.15,2025-09-20,00:30,T,23,6.1NRT,287.97,11.51,N
-16.32661,-43.96908,308.45,1.2,1.09,2025-09-20,00:30,T,75,6.1NRT,289.34,10.93,N
-13.96752,-45.04686,311.24,1.13,1.06,2025-09-20,00:30,T,82,6.1NRT,284.19,13.92,N
-13.07483,-42.1334,306.11,1.79,1.31,2025-09-20,00:30,T,63,6.1NRT,279.41,19.1,N
-16.3127,-43.07703,306.62,1.35,1.15,2025-09-20,00:30,T,50,6.1NRT,288.1,11.87,N
-13.07722,-42.14823,311.26,1.78,1.31,2025-09-20,00:30,T,82,6.1NRT,282.08,26.55,N
-5.52074,-43.85137,306.96,1.79,1.31,2025-09-20,00:33,T,70,6.1NRT,290.33,14.43,N
-5.53694,-43.8814,310.27,1.78,1.31,2025-09-20,00:33,T,80,6.1NRT,292.28,17.97,N
-5.53463,-43.8657,311.49,1.79,1.31,2025-09-20,00:33,T,83,6.1NRT,291.03,20.38,N
-6.5741,-51.1063,318.1,1.16,1.07,2025-09-20,00:33,T,82,6.1NRT,291.03,19.06,N
-5.59102,-44.0924,303.7,1.71,1.28,2025-09-20,00:33,T,56,6.1NRT,291.86,9.57,N
-5.88715,-46.00055,307.57,1.25,1.11,2025-09-20,00:33,T,72,6.1NRT,294.41,8.15,N
-5.57823,-43.45462,305.74,1.92,1.35,2025-09-20,00:33,T,65,6.1NRT,292.83,14.05,N
-5.92805,-45.07978,325.38,1.43,1.18,2025-09-20,00:33,T,100,6.1NRT,296.13,34.66,N
-5.92624,-45.0671,315.12,1.43,1.18,2025-09-20,00:33,T,90,6.1NRT,295.41,18.02,N
-4.91588,-38.68804,303.69,4.75,1.99,2025-09-20,00:33,T,56,6.1NRT,292.29,40.96,N
-5.93612,-45.08495,323.67,1.43,1.18,2025-09-20,00:33,T,100,6.1NRT,295.92,31.6,N
-5.93427,-45.0725,350.18,1.43,1.18,2025-09-20,00:33,T,100,6.1NRT,297.46,101.44,N
-6.64229,-49.78494,302.33,1.03,1.01,2025-09-20,00:33,T,48,6.1NRT,290.61,3.98,N
-5.79024,-43.6456,307.89,1.84,1.33,2025-09-20,00:33,T,73,6.1NRT,291.74,16.08,N
-5.8019,-43.64384,305.68,1.84,1.33,2025-09-20,00:33,T,42,6.1NRT,292.16,12.3,N
-5.79763,-43.63883,310.66,1.84,1.33,2025-09-20,00:33,T,56,6.1NRT,292.32,19.68,N
-6.1827,-45.43388,309.42,1.34,1.15,2025-09-20,00:33,T,75,6.1NRT,295.26,10.74,N
-6.18095,-45.42202,315.37,1.34,1.15,2025-09-20,00:33,T,90,6.1NRT,295.45,17.73,N
-6.81021,-47.86498,306.2,1.02,1.01,2025-09-20,00:33,T,67,6.1NRT,292.46,5.21,N
-6.80895,-47.85602,303.89,1.02,1.01,2025-09-20,00:33,T,57,6.1NRT,292.53,3.72,N
-6.26583,-43.91039,308.74,1.72,1.29,2025-09-20,00:33,T,75,6.1NRT,295.37,14.6,N
-6.40257,-44.28572,306.56,1.6,1.25,2025-09-20,00:33,T,68,6.1NRT,295.96,9.67,N
-7.97038,-55.29603,300,2.44,1.51,2025-09-20,00:33,T,4,6.1NRT,281.28,11.3,N
-7.1131,-47.85794,303.38,1.02,1.01,2025-09-20,00:33,T,55,6.1NRT,279.15,5.65,N
-6.19187,-41.22643,306.62,2.83,1.61,2025-09-20,00:33,T,66,6.1NRT,293.69,24.65,N
-7.08584,-47.33556,304.17,1.05,1.02,2025-09-20,00:33,T,59,6.1NRT,286.8,5.1,N
-6.19615,-41.2202,308.88,2.83,1.61,2025-09-20,00:33,T,75,6.1NRT,293.87,33.49,N
-6.61091,-43.59608,309.04,1.8,1.31,2025-09-20,00:33,T,75,6.1NRT,295.96,15.14,N
-6.72882,-44.15332,323.07,1.62,1.25,2025-09-20,00:33,T,100,6.1NRT,295.76,38.24,N
-6.9031,-44.76964,312.66,1.45,1.19,2025-09-20,00:33,T,85,6.1NRT,293.66,14.6,N
-6.91541,-44.78043,311.31,1.45,1.19,2025-09-20,00:33,T,81,6.1NRT,295.52,12.64,N
-6.91355,-44.76799,333.77,1.45,1.19,2025-09-20,00:33,T,100,6.1NRT,296.97,53.63,N
-6.95533,-44.76107,310.04,1.45,1.19,2025-09-20,00:33,T,78,6.1NRT,295.06,11.6,N
-7.25083,-46.60938,308.22,1.12,1.05,2025-09-20,00:33,T,34,6.1NRT,288.64,8.6,N
-7.25302,-46.37815,307.28,1.15,1.07,2025-09-20,00:33,T,69,6.1NRT,291.44,7.24,N
-7.37673,-47.04564,307.38,1.07,1.03,2025-09-20,00:33,T,52,6.1NRT,287.56,6.96,N
-7.38581,-47.04428,358.04,1.07,1.03,2025-09-20,00:33,T,100,6.1NRT,288.51,88.14,N
-7.38448,-47.03485,308.15,1.07,1.03,2025-09-20,00:33,T,56,6.1NRT,287.05,7.33,N
-7.25752,-45.49996,308.75,1.28,1.12,2025-09-20,00:33,T,67,6.1NRT,289.26,11.77,N
-7.25588,-45.48855,332.44,1.29,1.13,2025-09-20,00:33,T,100,6.1NRT,290.44,45.04,N
-7.53013,-47.28405,309.33,1.05,1.02,2025-09-20,00:33,T,77,6.1NRT,287.68,8.57,N
-7.19534,-44.43863,308.12,1.52,1.22,2025-09-20,00:33,T,73,6.1NRT,294.38,10.06,N
-7.20607,-44.43734,310.11,1.52,1.22,2025-09-20,00:33,T,72,6.1NRT,294.74,12.13,N
-7.20412,-44.42397,310.66,1.52,1.22,2025-09-20,00:33,T,77,6.1NRT,295.16,12.79,N
-7.57049,-46.72623,310.7,1.1,1.04,2025-09-20,00:33,T,81,6.1NRT,292.09,8.58,N
-6.96378,-42.43736,309.86,2.19,1.43,2025-09-20,00:33,T,78,6.1NRT,295.91,21.84,N
-7.32703,-44.56141,320.38,1.48,1.2,2025-09-20,00:33,T,100,6.1NRT,291.91,29.01,N
-7.32317,-44.56899,304.89,1.48,1.2,2025-09-20,00:33,T,43,6.1NRT,290.11,6.63,N
-7.33366,-44.56701,311.54,1.48,1.2,2025-09-20,00:33,T,79,6.1NRT,291.93,13.97,N
-7.33171,-44.55416,318.08,1.48,1.2,2025-09-20,00:33,T,96,6.1NRT,291.93,24.39,N
-7.60348,-45.48172,309.27,1.27,1.12,2025-09-20,00:33,T,50,6.1NRT,291.15,11.93,N
-7.87147,-45.62651,309.66,1.24,1.11,2025-09-20,00:33,T,40,6.1NRT,283.65,15.12,N
-8.03315,-45.69619,307.79,1.22,1.1,2025-09-20,00:33,T,61,6.1NRT,282.72,11.46,N
-7.92309,-43.90529,312.99,1.62,1.25,2025-09-20,00:33,T,86,6.1NRT,291.84,18.59,N
-7.92099,-43.89133,305.61,1.62,1.25,2025-09-20,00:33,T,48,6.1NRT,291.47,7.86,N
-8.14641,-43.6286,302.25,1.68,1.27,2025-09-20,00:33,T,48,6.1NRT,285.53,6.85,N
-8.71653,-47.06269,306.34,1.04,1.02,2025-09-20,00:33,T,68,6.1NRT,293.14,5.41,N
-8.82596,-47.24672,309.57,1.03,1.01,2025-09-20,00:33,T,78,6.1NRT,294.58,7.32,N
-9.01656,-48.02471,301.2,1,1,2025-09-20,00:33,T,39,6.1NRT,286.33,3.37,N
-8.96945,-47.68628,311.06,1.01,1,2025-09-20,00:33,T,82,6.1NRT,292.26,8.65,N
-8.9682,-47.67734,309.33,1.01,1,2025-09-20,00:33,T,77,6.1NRT,292.67,7.5,N
-9.05955,-47.01306,309.57,1.04,1.02,2025-09-20,00:33,T,78,6.1NRT,293.23,8.06,N
-10.23455,-54.19417,300.41,2.15,1.43,2025-09-20,00:33,T,19,6.1NRT,284.14,11.09,N
-9.45419,-47.92204,303.13,1,1,2025-09-20,00:33,T,53,6.1NRT,291.82,3.59,N
-9.2285,-43.32415,305.87,1.7,1.28,2025-09-20,00:33,T,66,6.1NRT,291.78,11.9,N
-9.22623,-43.30923,303.74,1.7,1.28,2025-09-20,00:33,T,57,6.1NRT,291.91,8.85,N
-9.21188,-43.13835,303.08,1.76,1.3,2025-09-20,00:33,T,53,6.1NRT,291.23,9.3,N
-10.23896,-48.05257,306,1,1,2025-09-20,00:33,T,66,6.1NRT,293.5,4.89,N
-9.49934,-43.06772,306.77,1.76,1.3,2025-09-20,00:33,T,69,6.1NRT,287.97,14.3,N
-10.24037,-47.99793,304.08,1,1,2025-09-20,00:33,T,58,6.1NRT,293.09,4.22,N
-9.52216,-43.064,302.81,1.76,1.3,2025-09-20,00:33,T,38,6.1NRT,287.11,8.73,N
-9.13592,-40.106,302.25,3.06,1.66,2025-09-20,00:33,T,48,6.1NRT,291.93,15.82,N
-11.20176,-47.36259,305.37,1.01,1,2025-09-20,00:33,T,38,6.1NRT,287.14,6.68,N
-10.95011,-44.83306,318.56,1.26,1.11,2025-09-20,00:33,T,97,6.1NRT,291.85,21.49,N
-11.09301,-44.88956,310.24,1.24,1.11,2025-09-20,00:33,T,57,6.1NRT,288.3,13.39,N
-11.10274,-44.88796,313.49,1.24,1.11,2025-09-20,00:33,T,81,6.1NRT,291.74,16.18,N
-11.33772,-43.47087,303.05,1.53,1.22,2025-09-20,00:33,T,4,6.1NRT,285.06,9.24,N
-11.42871,-43.53296,306.8,1.5,1.21,2025-09-20,00:33,T,69,6.1NRT,294.3,9.13,N
-11.45205,-43.54286,309.51,1.5,1.21,2025-09-20,00:33,T,50,6.1NRT,294.7,11.48,N
-11.66589,-44.88618,335.78,1.22,1.1,2025-09-20,00:33,T,100,6.1NRT,293.68,47.49,N
-11.46884,-43.58131,306.42,1.49,1.21,2025-09-20,00:33,T,68,6.1NRT,293.84,8.72,N
-11.66426,-44.87523,313.01,1.22,1.1,2025-09-20,00:33,T,86,6.1NRT,292.29,14.14,N
-11.46679,-43.56789,349.84,1.49,1.21,2025-09-20,00:33,T,100,6.1NRT,295.76,107.48,N
-11.67556,-44.88472,341.07,1.22,1.1,2025-09-20,00:33,T,100,6.1NRT,295.34,58.86,N
-11.67393,-44.87374,314.37,1.22,1.1,2025-09-20,00:33,T,89,6.1NRT,293.39,15.69,N
-11.47943,-43.57952,310.8,1.49,1.21,2025-09-20,00:33,T,81,6.1NRT,293.55,13.6,N
-11.47738,-43.56613,363.55,1.49,1.21,2025-09-20,00:33,T,100,6.1NRT,297.47,168.66,N
-11.47534,-43.55273,312.29,1.5,1.21,2025-09-20,00:33,T,31,6.1NRT,293.86,15.4,N
-11.50856,-43.62873,305.92,1.48,1.2,2025-09-20,00:33,T,46,6.1NRT,292.28,9.37,N
-12.23469,-46.77591,301.17,1.02,1.01,2025-09-20,00:33,T,19,6.1NRT,287.17,4.3,N
-12.24485,-46.78368,313.72,1.02,1.01,2025-09-20,00:33,T,88,6.1NRT,288.08,12.43,N
-12.35867,-47.0658,309.06,1.01,1,2025-09-20,00:33,T,76,6.1NRT,289.69,7.94,N
-12.35741,-47.05678,317.21,1.01,1,2025-09-20,00:33,T,95,6.1NRT,291.39,14.07,N
-12.08174,-44.8463,316.35,1.21,1.09,2025-09-20,00:33,T,57,6.1NRT,294.23,14.05,N
-12.08011,-44.83549,322.62,1.21,1.1,2025-09-20,00:33,T,95,6.1NRT,294.98,21.57,N
-12.07848,-44.82474,332.91,1.22,1.1,2025-09-20,00:33,T,100,6.1NRT,295.61,38.86,N
-12.09295,-44.85529,309.87,1.21,1.09,2025-09-20,00:33,T,79,6.1NRT,294.21,8.67,N
-12.08812,-44.82318,309.41,1.22,1.1,2025-09-20,00:33,T,43,6.1NRT,293.89,7.93,N
-12.14421,-44.93554,313.61,1.2,1.09,2025-09-20,00:33,T,87,6.1NRT,294.62,12.39,N
-12.15542,-44.94522,309.85,1.2,1.09,2025-09-20,00:33,T,78,6.1NRT,293.89,9.15,N
-12.15386,-44.93459,314.1,1.2,1.09,2025-09-20,00:33,T,89,6.1NRT,294.07,13.35,N
-11.66738,-41.75104,303.01,2.03,1.39,2025-09-20,00:33,T,53,6.1NRT,288.72,15.25,N
-12.42362,-46.67945,302.74,1.02,1.01,2025-09-20,00:33,T,29,6.1NRT,289.49,4.74,N
-12.4331,-46.67174,307.75,1.02,1.01,2025-09-20,00:33,T,52,6.1NRT,291.3,6.87,N
-11.67102,-41.74382,304.52,2.03,1.39,2025-09-20,00:33,T,60,6.1NRT,289.13,16.49,N
-12.62374,-47.71148,311.02,1,1,2025-09-20,00:33,T,81,6.1NRT,293.39,8.5,N
-12.50177,-46.70803,306.97,1.02,1.01,2025-09-20,00:33,T,49,6.1NRT,288.1,8.36,N
-12.7256,-47.78249,331.42,1,1,2025-09-20,00:33,T,100,6.1NRT,294.3,28.74,N
-12.72575,-47.71817,319.51,1,1,2025-09-20,00:33,T,99,6.1NRT,293.7,14.8,N
-12.7245,-47.70917,312.8,1,1,2025-09-20,00:33,T,86,6.1NRT,293.2,9.37,N
-12.7358,-47.72587,314.53,1,1,2025-09-20,00:33,T,89,6.1NRT,294.36,10.78,N
