latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
40.53547,141.50424,320.25,1.02,1.01,2025-09-06,00:11,T,57,6.1NRT,299.67,10.11,D
35.02585,136.87404,320.88,1.32,1.14,2025-09-06,00:13,T,0,6.1NRT,305.17,10.51,D
68.61509,57.9744,306.63,1.04,1.02,2025-09-06,00:13,A,47,6.1NRT,281.33,11.47,N
52.54049,39.62759,305.33,2.04,1.39,2025-09-06,00:20,A,64,6.1NRT,283.08,25.92,N
52.53625,39.64877,302.28,2.03,1.39,2025-09-06,00:20,A,26,6.1NRT,282.18,19.93,N
55.58715,51.97289,306.69,1.01,1.01,2025-09-06,00:20,A,69,6.1NRT,285.77,9.42,N
50.81783,58.71223,361.86,2.2,1.44,2025-09-06,00:20,A,100,6.1NRT,288.27,294.01,N
55.58962,51.95763,304.51,1.01,1.01,2025-09-06,00:20,A,60,6.1NRT,285.7,7.94,N
50.81084,58.74096,327.42,2.21,1.44,2025-09-06,00:20,A,96,6.1NRT,283.41,86.15,N
50.83778,58.69649,338.5,2.19,1.44,2025-09-06,00:20,A,100,6.1NRT,284.08,134.5,N
50.83072,58.72503,343.35,2.2,1.44,2025-09-06,00:20,A,100,6.1NRT,283.97,160.56,N
50.82597,58.68909,308.84,2.19,1.44,2025-09-06,00:20,A,22,6.1NRT,280.42,33.65,N
50.81889,58.71764,381.13,2.2,1.44,2025-09-06,00:20,A,100,6.1NRT,289.12,508.16,N
50.81176,58.74627,309.65,2.21,1.44,2025-09-06,00:20,A,35,6.1NRT,281.43,35.44,N
44.4183,41.55632,312.46,1.28,1.12,2025-09-06,00:22,A,56,6.1NRT,285.62,18.45,N
38.50702,54.28976,305.82,3.03,1.66,2025-09-06,00:22,A,66,6.1NRT,288.76,34.99,N
44.43106,41.54847,304.35,1.28,1.12,2025-09-06,00:22,A,54,6.1NRT,284.64,11.53,N
38.50632,54.28165,304.65,3.03,1.66,2025-09-06,00:22,A,60,6.1NRT,288.69,32.24,N
38.52027,54.28719,309.26,3.03,1.66,2025-09-06,00:22,A,77,6.1NRT,289.82,47.49,N
44.41644,41.57267,318.76,1.28,1.12,2025-09-06,00:22,A,95,6.1NRT,285.55,26.21,N
44.4281,41.55865,307.78,1.28,1.12,2025-09-06,00:22,A,72,6.1NRT,285.1,14.6,N
32.50614,47.21323,308.54,1.53,1.22,2025-09-06,00:24,A,75,6.1NRT,297.13,11.26,N
32.35304,47.71506,326.08,1.66,1.27,2025-09-06,00:24,A,100,6.1NRT,299.45,47.65,N
32.25663,47.25027,311.17,1.56,1.23,2025-09-06,00:24,A,82,6.1NRT,295.73,18.4,N
32.18192,47.51756,307.29,1.62,1.25,2025-09-06,00:24,A,71,6.1NRT,295.64,13.11,N
32.17678,47.52811,309.42,1.63,1.26,2025-09-06,00:24,A,77,6.1NRT,295.93,17.19,N
32.12017,47.41041,325.83,1.6,1.25,2025-09-06,00:24,A,100,6.1NRT,297.53,45.96,N
32.11699,47.42664,310.54,1.61,1.25,2025-09-06,00:24,A,80,6.1NRT,295.94,17.91,N
32.11897,47.40316,311.63,1.6,1.25,2025-09-06,00:24,A,83,6.1NRT,295.85,19.43,N
32.11589,47.41941,323.94,1.61,1.25,2025-09-06,00:24,A,100,6.1NRT,297.06,41.81,N
31.40736,48.65696,311.32,2.01,1.38,2025-09-06,00:24,A,82,6.1NRT,296.56,24.02,N
31.29831,49.13324,304.96,2.18,1.43,2025-09-06,00:24,A,62,6.1NRT,294.66,17.18,N
31.28556,48.88234,306.58,2.09,1.41,2025-09-06,00:24,A,69,6.1NRT,295.48,18.69,N
31.14153,49.31477,304.74,2.26,1.46,2025-09-06,00:24,A,61,6.1NRT,294.37,16.31,N
31.27817,48.12003,338,1.86,1.33,2025-09-06,00:24,A,100,6.1NRT,297.1,98.27,N
30.98669,49.60416,310.49,2.39,1.49,2025-09-06,00:24,A,80,6.1NRT,298.8,24.27,N
30.35506,47.34883,310.07,1.74,1.29,2025-09-06,00:24,A,72,6.1NRT,297.61,17.17,N
28.50267,49.70666,318.34,2.79,1.6,2025-09-06,00:24,A,96,6.1NRT,300.98,50.09,N
30.35778,47.33677,309.77,1.73,1.29,2025-09-06,00:24,A,78,6.1NRT,297.27,17.84,N
31.13687,49.33716,303.57,2.27,1.46,2025-09-06,00:24,A,56,6.1NRT,293.55,14.62,N
30.16601,47.42021,314.73,1.77,1.3,2025-09-06,00:24,A,90,6.1NRT,298.22,26.44,N
30.21774,47.39697,308.5,1.76,1.3,2025-09-06,00:24,A,75,6.1NRT,297.61,15.71,N
27.75686,52.18284,309.53,4.34,1.92,2025-09-06,00:24,A,67,6.1NRT,297.07,47.19,N
28.49686,49.73362,323.9,2.8,1.6,2025-09-06,00:24,A,100,6.1NRT,301.16,75.33,N
30.28146,47.36587,320.77,1.75,1.3,2025-09-06,00:24,A,100,6.1NRT,298.19,39.14,N
31.76738,46.04699,322.99,1.35,1.15,2025-09-06,00:24,A,100,6.1NRT,297.75,30.66,N
30.49937,47.32685,307.94,1.72,1.29,2025-09-06,00:24,A,73,6.1NRT,297.83,15.36,N
30.5633,47.11441,311.34,1.66,1.27,2025-09-06,00:24,A,82,6.1NRT,297.15,20.19,N
30.52554,47.6136,305.71,1.79,1.31,2025-09-06,00:24,A,65,6.1NRT,294.63,17.08,N
30.61652,47.32706,308.18,1.71,1.28,2025-09-06,00:24,A,74,6.1NRT,296.41,16.75,N
30.68481,47.33401,308.95,1.7,1.28,2025-09-06,00:24,A,76,6.1NRT,296.51,18.02,N
30.8239,47.33995,308.53,1.69,1.28,2025-09-06,00:24,A,66,6.1NRT,296.42,17.41,N
30.82615,47.33004,309.16,1.69,1.28,2025-09-06,00:24,A,77,6.1NRT,296.75,19.2,N
30.88118,47.34442,320.01,1.69,1.28,2025-09-06,00:24,A,100,6.1NRT,296.94,37.46,N
30.88442,47.32759,320.48,1.68,1.28,2025-09-06,00:24,A,100,6.1NRT,297.76,37.17,N
30.39733,49.86563,313.05,2.57,1.54,2025-09-06,00:24,A,86,6.1NRT,297.4,39.07,N
30.39277,49.86905,314.95,2.57,1.54,2025-09-06,00:24,A,90,6.1NRT,297.46,45.49,N
30.75285,48.28657,340.73,1.96,1.37,2025-09-06,00:24,A,100,6.1NRT,297.67,117.49,N
30.85971,47.93618,331.05,1.85,1.33,2025-09-06,00:24,A,100,6.1NRT,297.03,73.51,N
30.86334,47.91779,332.57,1.85,1.33,2025-09-06,00:24,A,100,6.1NRT,295.23,78.27,N
31.03245,47.29071,370.97,1.66,1.27,2025-09-06,00:24,A,100,6.1NRT,303.13,249.54,N
31.03569,47.27414,323.66,1.66,1.27,2025-09-06,00:24,A,100,6.1NRT,296.56,42.5,N
30.38935,50.63843,304.69,2.91,1.63,2025-09-06,00:24,A,61,6.1NRT,294.66,22.19,N
30.39522,50.6117,304.6,2.9,1.62,2025-09-06,00:24,A,61,6.1NRT,294.57,21.34,N
30.39968,50.61751,309.1,2.9,1.62,2025-09-06,00:24,A,76,6.1NRT,294.87,33.44,N
31.08562,47.79869,317.15,1.79,1.31,2025-09-06,00:24,A,94,6.1NRT,296.89,34.28,N
31.0891,47.78085,305.55,1.79,1.31,2025-09-06,00:24,A,65,6.1NRT,293.43,14.4,N
31.09708,47.79045,314.9,1.79,1.31,2025-09-06,00:24,A,90,6.1NRT,295.37,29.92,N
30.7249,49.82508,317.01,2.51,1.52,2025-09-06,00:24,A,94,6.1NRT,296.88,47.9,N
30.92656,48.86847,308.73,2.13,1.42,2025-09-06,00:24,A,75,6.1NRT,294.91,24.85,N
31.16062,48.06129,314.7,1.86,1.33,2025-09-06,00:24,A,90,6.1NRT,297.14,31.04,N
31.23964,47.9666,305.7,1.82,1.32,2025-09-06,00:24,A,65,6.1NRT,295.02,15.79,N
30.90189,49.68266,314.75,2.43,1.5,2025-09-06,00:24,A,90,6.1NRT,297.23,38.36,N
30.90561,49.67651,312.7,2.43,1.5,2025-09-06,00:24,A,85,6.1NRT,296.96,32.83,N
31.30558,47.80247,305.24,1.77,1.3,2025-09-06,00:24,A,61,6.1NRT,294.8,13.69,N
31.27446,48.13866,309.1,1.87,1.34,2025-09-06,00:24,A,76,6.1NRT,295.83,20.04,N
27.05274,49.56103,310.47,2.96,1.64,2025-09-06,00:24,A,54,6.1NRT,299.14,30.51,N
27.04671,49.58921,318.99,2.97,1.64,2025-09-06,00:24,A,98,6.1NRT,300.48,63.62,N
36.77711,43.32832,309.81,1,1,2025-09-06,00:24,A,78,6.1NRT,296.7,7.95,N
35.73073,44.03956,311.46,1.02,1.01,2025-09-06,00:24,A,83,6.1NRT,297.1,9.57,N
