latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.9019,31.90999,314.1,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,265.15,2.4,N
52.89789,31.90716,308.38,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,265.25,1.96,N
54.72766,22.57325,298.02,0.38,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,271.26,0.33,N
54.67095,21.52576,317.31,0.39,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,274.59,1.69,N
54.56854,22.18342,311.75,0.38,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,273.58,0.75,N
54.47891,20.75757,297.37,0.39,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,271.77,0.64,N
54.47977,20.75167,296.78,0.39,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,271.05,0.45,N
54.47651,20.75026,301.87,0.39,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,271.09,0.72,N
54.50308,20.89972,296.51,0.39,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,269.71,1.09,N
52.84577,29.99226,302.61,0.39,0.44,2026-04-24,00:48,N20,nominal,2.0NRT,270.22,0.77,N
52.90552,31.90486,318.99,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,264.99,2.7,N
52.89987,31.90835,323.36,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,265.62,3.04,N
49.39595,32.8875,305.32,0.32,0.55,2026-04-24,00:48,N20,nominal,2.0NRT,273.42,2.62,N
49.39479,32.89156,344.57,0.32,0.55,2026-04-24,00:48,N20,nominal,2.0NRT,275.45,3.65,N
53.57624,-0.61076,295.02,0.72,0.76,2026-04-24,00:48,N20,nominal,2.0NRT,274.99,1.38,N
53.57282,-0.61708,298.58,0.72,0.76,2026-04-24,00:48,N20,nominal,2.0NRT,273.84,1.35,N
51.42345,25.93735,337.13,0.47,0.39,2026-04-24,00:48,N20,nominal,2.0NRT,271.4,4.33,N
52.25782,26.20781,299.45,0.46,0.39,2026-04-24,00:48,N20,nominal,2.0NRT,270.52,2.64,N
51.42474,25.93746,336.83,0.46,0.39,2026-04-24,00:48,N20,nominal,2.0NRT,271.23,4.35,N
52.25307,26.21235,299.87,0.46,0.39,2026-04-24,00:48,N20,nominal,2.0NRT,272.62,2.27,N
52.25438,26.20593,314.04,0.46,0.39,2026-04-24,00:48,N20,nominal,2.0NRT,271.09,2.51,N
54.85451,22.5159,297.09,0.38,0.36,2026-04-24,00:48,N20,nominal,2.0NRT,269.66,0.55,N
52.90752,31.90649,305.21,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,264.63,1.08,N
52.90352,31.90365,305.23,0.46,0.47,2026-04-24,00:48,N20,nominal,2.0NRT,264.08,1.08,N
51.88965,29.33617,295.14,0.39,0.44,2026-04-24,00:48,N20,nominal,2.0NRT,272.03,0.92,N
54.45687,19.88638,311.52,0.4,0.37,2026-04-24,00:48,N20,nominal,2.0NRT,272.19,1.3,N
51.46275,6.74187,302.66,0.35,0.57,2026-04-24,00:50,N20,nominal,2.0NRT,279.61,0.53,N
51.43268,7.33258,298.12,0.33,0.55,2026-04-24,00:50,N20,nominal,2.0NRT,276.16,0.59,N
50.41652,18.14534,307.83,0.4,0.37,2026-04-24,00:50,N20,nominal,2.0NRT,282.67,1.67,N
51.36973,6.70606,334.17,0.35,0.57,2026-04-24,00:50,N20,nominal,2.0NRT,282.65,2.92,N
51.3643,6.71067,334.95,0.35,0.57,2026-04-24,00:50,N20,nominal,2.0NRT,283.49,2.81,N
