latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
68.41463,83.62995,349.05,0.6,0.71,2025-11-13,00:54,N,nominal,2.0NRT,243.62,8.29,N
71.25674,72.07119,326.66,0.32,0.54,2025-11-13,00:54,N,nominal,2.0NRT,247.86,0.87,N
70.9947,73.84796,321.27,0.34,0.56,2025-11-13,00:54,N,nominal,2.0NRT,249.58,4.7,N
70.9976,73.84384,367,0.34,0.56,2025-11-13,00:54,N,high,2.0NRT,255.43,9.2,N
66.66908,80.45856,334.97,0.74,0.76,2025-11-13,00:54,N,nominal,2.0NRT,244.18,5.07,N
68.52194,79.94617,355.81,0.56,0.69,2025-11-13,00:54,N,nominal,2.0NRT,245.26,31.59,N
66.66398,80.45502,324.42,0.74,0.76,2025-11-13,00:54,N,nominal,2.0NRT,242.07,6.75,N
68.52386,79.96307,350.49,0.56,0.69,2025-11-13,00:54,N,nominal,2.0NRT,257.14,37.25,N
70.99741,73.84326,367,0.34,0.56,2025-11-13,00:54,N,high,2.0NRT,256.69,10.06,N
68.52274,79.94891,345.19,0.56,0.69,2025-11-13,00:54,N,nominal,2.0NRT,262.43,68.31,N
68.52766,79.94439,325.23,0.56,0.69,2025-11-13,00:54,N,nominal,2.0NRT,243.04,44.68,N
68.52469,79.96577,340.51,0.56,0.69,2025-11-13,00:54,N,nominal,2.0NRT,241.66,4.7,N
67.28102,83.02982,367,0.71,0.75,2025-11-13,00:54,N,high,2.0NRT,245.93,12.71,N
67.2809,83.02691,354.59,0.71,0.75,2025-11-13,00:54,N,nominal,2.0NRT,244.42,9.6,N
67.54786,83.21083,367,0.68,0.74,2025-11-13,00:54,N,high,2.0NRT,256.44,18.52,N
68.41298,83.61815,347.81,0.6,0.71,2025-11-13,00:54,N,nominal,2.0NRT,242.48,7.54,N
66.95172,75.54211,322.37,0.64,0.72,2025-11-13,00:56,N,nominal,2.0NRT,240.98,4.34,N
67.82083,72.51128,335.09,0.53,0.67,2025-11-13,00:56,N,nominal,2.0NRT,244.44,3.33,N
67.8192,72.49963,337.04,0.53,0.67,2025-11-13,00:56,N,nominal,2.0NRT,242.3,5.03,N
71.23627,66.91534,336.21,0.56,0.52,2025-11-13,00:56,N,nominal,2.0NRT,255.2,7.68,N
70.34771,68.43104,342.04,0.33,0.55,2025-11-13,00:56,N,nominal,2.0NRT,253.26,2.71,N
66.52096,77.09962,332.3,0.71,0.75,2025-11-13,00:56,N,nominal,2.0NRT,240.71,6.33,N
66.55274,76.68674,324.23,0.7,0.75,2025-11-13,00:56,N,nominal,2.0NRT,239.41,10.7,N
70.39601,68.27782,347.86,0.33,0.55,2025-11-13,00:56,N,nominal,2.0NRT,255.32,2.83,N
70.39541,68.27235,348.9,0.33,0.55,2025-11-13,00:56,N,nominal,2.0NRT,254.22,3.07,N
66.20004,70.99697,324.61,0.63,0.72,2025-11-13,00:56,N,nominal,2.0NRT,244.2,5.92,N
66.20152,70.98552,320.45,0.63,0.72,2025-11-13,00:56,N,nominal,2.0NRT,241.96,4.76,N
66.54662,76.69295,367,0.7,0.75,2025-11-13,00:56,N,high,2.0NRT,242.37,10.7,N
66.24552,76.8211,331.59,0.73,0.76,2025-11-13,00:56,N,nominal,2.0NRT,241.07,5.68,N
66.95734,75.53605,327.31,0.64,0.72,2025-11-13,00:56,N,nominal,2.0NRT,241.46,4.34,N
66.95098,75.53716,333.56,0.64,0.72,2025-11-13,00:56,N,nominal,2.0NRT,241.33,9.79,N
65.1085,6.78225,313.1,0.32,0.55,2025-11-13,01:00,N,nominal,2.0NRT,278.86,1.25,N
53.1268,8.67504,334.24,0.44,0.46,2025-11-13,01:02,N,nominal,2.0NRT,261.64,5.5,N
50.54369,26.25709,296.11,0.43,0.46,2025-11-13,01:02,N,nominal,2.0NRT,275.18,0.99,N
53.52033,9.90246,322.1,0.4,0.44,2025-11-13,01:02,N,nominal,2.0NRT,275.81,2.07,N
59.56415,1.99846,298.04,0.43,0.62,2025-11-13,01:02,N,nominal,2.0NRT,280.34,1.43,N
59.5631,1.99192,318.05,0.43,0.62,2025-11-13,01:02,N,nominal,2.0NRT,279.75,1.85,N
51.16408,3.81378,322.7,0.33,0.56,2025-11-13,01:04,N,nominal,2.0NRT,275.16,1.27,N
