latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-26.15879,28.80941,301.09,0.36,0.58,2026-03-31,00:01,N,nominal,2.0NRT,285.28,1.09,N
-26.36857,28.48231,297.03,0.35,0.57,2026-03-31,00:01,N,nominal,2.0NRT,284.88,0.73,N
-26.54169,29.15566,320.19,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,285.28,1.39,N
-26.54136,29.15171,302.29,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,285.06,1.39,N
-26.543,29.17149,307.17,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,284.56,2.22,N
-25.78157,29.40408,295.58,0.39,0.6,2026-03-31,00:01,N,nominal,2.0NRT,284.17,0.46,N
-25.57606,27.58418,309,0.6,0.53,2026-03-31,00:01,N,nominal,2.0NRT,288.83,1.58,N
-26.02218,29.16424,298.21,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.3,1.3,N
-26.0225,29.16806,298.45,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.64,1.05,N
-26.55438,29.17416,296.61,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.16,0.89,N
-26.55273,29.15435,297.57,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,287,1.14,N
-25.79072,29.49593,299.51,0.4,0.6,2026-03-31,00:01,N,nominal,2.0NRT,283.83,1.46,N
-26.02415,29.18741,305.82,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.67,1.93,N
-25.79474,29.49739,307.23,0.4,0.6,2026-03-31,00:01,N,nominal,2.0NRT,284.08,1.25,N
-26.54688,29.15106,297.64,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.04,1.39,N
-26.54655,29.14711,314.68,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,285.57,2.35,N
-26.54365,29.17945,303.12,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,283.42,1.26,N
-26.54332,29.17546,307.4,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,284.95,1.26,N
-26.02448,29.19138,302.22,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.43,1.41,N
-26.02868,29.17531,297.6,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.4,0.78,N
-26.029,29.17912,298.2,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.21,0.78,N
-26.03134,29.20667,302.12,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,287.6,1.4,N
-26.03168,29.21069,299.54,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,286.86,1.4,N
-26.03254,29.15557,298.92,0.38,0.59,2026-03-31,00:01,N,nominal,2.0NRT,284.56,0.61,N
-25.97828,28.307,297.99,0.34,0.56,2026-03-31,00:01,N,nominal,2.0NRT,285.61,0.6,N
-26.06645,29.29095,297.17,0.39,0.59,2026-03-31,00:01,N,nominal,2.0NRT,283.12,0.61,N
