latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
68.4694,156.81534,336.3,0.49,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,294.63,6.22,D
68.46442,156.79553,330.77,0.49,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,300.67,17.92,D
68.50148,156.87152,331.16,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,298.02,11.02,D
68.53094,156.84566,335.28,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,295.05,5.75,D
68.55918,156.85114,342.38,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,295.7,8.59,D
68.5647,156.8553,337.69,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,294.06,6.16,D
68.46881,156.8309,332.3,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,292.51,6.22,D
68.5849,156.91891,343.61,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,298.35,12.82,D
68.55954,156.85556,329.93,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,294.78,4.04,D
68.55708,156.84573,329.17,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,294.08,4.04,D
68.56261,156.84987,334.9,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,292.57,4.04,D
68.58543,156.923,334.6,0.48,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,298.13,15.77,D
68.46383,156.8111,332.15,0.49,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,295.03,17.92,D
68.46632,156.821,337.36,0.49,0.4,2026-07-15,00:43,N21,nominal,2.0NRT,294.19,6.22,D
67.27554,83.21594,334.5,0.75,0.77,2026-07-15,00:50,N21,nominal,2.0NRT,282.49,7.68,D
67.28436,83.04062,344.39,0.75,0.77,2026-07-15,00:50,N21,nominal,2.0NRT,282.56,19.67,D
67.27296,83.20145,334.09,0.75,0.77,2026-07-15,00:50,N21,nominal,2.0NRT,282.22,5.93,D
66.24812,76.81466,339.99,0.77,0.78,2026-07-15,00:52,N21,nominal,2.0NRT,282.18,13.27,D
68.60093,80.39827,332.84,0.58,0.7,2026-07-15,00:52,N21,nominal,2.0NRT,281.39,10.05,D
68.48981,80.17593,349.88,0.59,0.7,2026-07-15,00:52,N21,nominal,2.0NRT,282.85,14.05,D
66.6598,76.83575,328.4,0.73,0.76,2026-07-15,00:52,N21,nominal,2.0NRT,281.87,6.8,D
67.08807,55.61788,327.55,0.34,0.56,2026-07-15,00:54,N21,nominal,2.0NRT,283.42,3.96,D
59.58078,33.57639,336.5,0.42,0.45,2026-07-15,00:56,N21,nominal,2.0NRT,282.35,3.75,N
61.02781,28.17476,297.64,0.43,0.38,2026-07-15,00:56,N21,nominal,2.0NRT,284.53,0.82,N
61.31765,22.10902,298.15,0.39,0.36,2026-07-15,00:56,N21,nominal,2.0NRT,283.47,0.93,N
65.76981,24.18993,338.53,0.4,0.37,2026-07-15,00:56,N21,nominal,2.0NRT,284.49,4.61,D
65.76786,24.19089,334.44,0.4,0.37,2026-07-15,00:56,N21,nominal,2.0NRT,287.1,5.62,D
65.76466,24.18823,330.62,0.4,0.37,2026-07-15,00:56,N21,nominal,2.0NRT,287.29,5.62,D
61.06391,28.2403,298.87,0.43,0.38,2026-07-15,00:56,N21,nominal,2.0NRT,287.17,0.84,N
60.90648,26.66492,297.57,0.41,0.37,2026-07-15,00:56,N21,nominal,2.0NRT,287.5,0.69,N
60.52302,28.13233,311.73,0.43,0.38,2026-07-15,00:56,N21,nominal,2.0NRT,286.5,1.51,N
60.52178,28.13312,326.99,0.43,0.38,2026-07-15,00:56,N21,nominal,2.0NRT,287.01,1.74,N
60.51976,28.12958,305.85,0.43,0.38,2026-07-15,00:56,N21,nominal,2.0NRT,286.51,1.51,N
51.89338,29.34538,329.92,0.52,0.5,2026-07-15,00:58,N21,nominal,2.0NRT,287.87,3.8,N
53.26057,24.4509,307.68,0.48,0.4,2026-07-15,00:58,N21,nominal,2.0NRT,289.15,1.77,N
53.26029,24.4498,310.67,0.48,0.4,2026-07-15,00:58,N21,nominal,2.0NRT,289.97,1.78,N
53.27022,24.44021,298.37,0.48,0.4,2026-07-15,00:58,N21,nominal,2.0NRT,287.58,0.95,N
50.61453,36.60111,296.55,0.55,0.68,2026-07-15,00:58,N21,nominal,2.0NRT,285.71,0.62,N
52.84709,29.98939,329.16,0.52,0.5,2026-07-15,00:58,N21,nominal,2.0NRT,288.3,5.67,N
58.37994,33.98053,298.76,0.47,0.48,2026-07-15,00:58,N21,nominal,2.0NRT,284.67,1.06,N
59.38607,28.46321,312.07,0.46,0.39,2026-07-15,00:58,N21,nominal,2.0NRT,286.47,2.66,N
59.27368,27.88118,301.72,0.45,0.39,2026-07-15,00:58,N21,nominal,2.0NRT,284.55,0.81,N
60.28591,22.28856,301.73,0.38,0.36,2026-07-15,00:58,N21,nominal,2.0NRT,287.68,0.84,N
60.81073,5.03176,297.95,0.35,0.57,2026-07-15,00:58,N21,nominal,2.0NRT,287.2,1.08,N
55.06301,38.83886,298.49,0.45,0.63,2026-07-15,00:58,N21,nominal,2.0NRT,284.47,0.85,N
55.05811,38.83342,297.22,0.45,0.63,2026-07-15,00:58,N21,nominal,2.0NRT,284.5,0.49,N
55.50445,28.58571,299.64,0.39,0.44,2026-07-15,00:58,N21,nominal,2.0NRT,286.92,0.56,N
55.06032,38.84037,296.92,0.45,0.63,2026-07-15,00:58,N21,nominal,2.0NRT,284.53,1.4,N
55.56484,37.09866,309.02,0.38,0.58,2026-07-15,00:58,N21,nominal,2.0NRT,285.7,0.99,N
56.20182,32.7958,299.53,0.51,0.49,2026-07-15,00:58,N21,nominal,2.0NRT,284.42,1.14,N
54.24621,38.87423,301.74,0.49,0.65,2026-07-15,00:58,N21,nominal,2.0NRT,283.74,1.31,N
54.21551,38.92071,295.43,0.49,0.65,2026-07-15,00:58,N21,nominal,2.0NRT,283.55,1.5,N
54.21318,38.92722,302.83,0.49,0.65,2026-07-15,00:58,N21,nominal,2.0NRT,283.91,1.5,N
54.48222,36.80833,304.68,0.4,0.6,2026-07-15,00:58,N21,nominal,2.0NRT,285.66,1.14,N
54.16979,37.71619,323.38,0.45,0.63,2026-07-15,00:58,N21,nominal,2.0NRT,284.44,3.47,N
54.13309,37.55032,295.79,0.44,0.63,2026-07-15,00:58,N21,nominal,2.0NRT,283.59,0.43,N
58.6842,17.13168,310.18,0.42,0.38,2026-07-15,00:58,N21,nominal,2.0NRT,288.87,1.32,N
58.68081,17.13014,301.94,0.42,0.38,2026-07-15,00:58,N21,nominal,2.0NRT,288.94,1.32,N
