latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-33.99026,22.43891,305.28,0.49,0.4,2026-08-01,00:01,N,nominal,2.0NRT,281.04,1.44,N
-32.93911,18.75825,317.96,0.39,0.36,2026-08-01,00:01,N,nominal,2.0NRT,286.11,1.64,N
67.77784,101.81375,337.88,0.74,0.76,2026-08-01,01:05,N,nominal,2.0NRT,293.83,8.59,D
67.78567,101.79623,330.91,0.73,0.76,2026-08-01,01:05,N,nominal,2.0NRT,292,14.9,D
68.24965,101.57171,354.2,0.69,0.74,2026-08-01,01:05,N,nominal,2.0NRT,293.16,10.33,D
68.25022,101.55286,331.94,0.69,0.74,2026-08-01,01:05,N,nominal,2.0NRT,291.21,10.33,D
68.25941,101.47884,327.12,0.68,0.74,2026-08-01,01:05,N,nominal,2.0NRT,290.94,3.93,D
65.94102,117.94949,330.65,0.79,0.78,2026-08-01,01:05,N,nominal,2.0NRT,286.55,4.51,D
66.04491,118.00617,340.78,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,288.79,11.86,D
66.04059,117.98284,327.26,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,287.16,9.32,D
66.15907,117.97683,339.39,0.76,0.77,2026-08-01,01:05,N,nominal,2.0NRT,286.98,7.92,D
66.15231,117.97054,331.89,0.77,0.77,2026-08-01,01:05,N,nominal,2.0NRT,286.42,7.92,D
66.15432,117.96521,339.17,0.77,0.77,2026-08-01,01:05,N,nominal,2.0NRT,287.43,14.5,D
66.07121,117.40422,331.39,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,286.28,19.4,D
66.06413,117.39785,356.73,0.78,0.78,2026-08-01,01:05,N,low,2.0NRT,287.27,19.4,D
66.13018,117.38003,327.22,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,286.04,13.28,D
66.12316,117.37369,344.8,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,287.01,13.81,D
66.11578,117.36699,345.63,0.78,0.78,2026-08-01,01:05,N,nominal,2.0NRT,287.69,13.81,D
68.52138,110.53736,337.62,0.61,0.71,2026-08-01,01:05,N,nominal,2.0NRT,290.47,9.9,D
69.30794,110.94643,348.09,0.54,0.68,2026-08-01,01:05,N,nominal,2.0NRT,292.16,11.49,D
68.53681,110.43447,343.6,0.61,0.71,2026-08-01,01:05,N,nominal,2.0NRT,288.83,14.28,D
69.30991,110.92922,367,0.54,0.68,2026-08-01,01:05,N,high,2.0NRT,293.2,25.66,D
69.30501,110.92584,329.61,0.54,0.68,2026-08-01,01:05,N,nominal,2.0NRT,291.07,12.04,D
