latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.77662,-155.36687,355.61,0.54,0.68,2025-11-08,00:26,N,nominal,2.0NRT,297.83,14.65,D
19.78542,-155.3683,333.99,0.54,0.68,2025-11-08,00:26,N,nominal,2.0NRT,296.46,7.54,D
19.77719,-155.36076,367,0.54,0.68,2025-11-08,00:26,N,high,2.0NRT,298.25,14.65,D
19.405,-155.28871,329.81,0.54,0.68,2025-11-08,00:26,N,nominal,2.0NRT,292.06,7.35,D
19.77921,-155.36641,367,0.54,0.68,2025-11-08,00:26,N,high,2.0NRT,301.67,20.61,D
19.77974,-155.36024,367,0.54,0.68,2025-11-08,00:26,N,high,2.0NRT,297.52,20.61,D
66.54617,76.69481,356.4,0.67,0.74,2025-11-08,00:47,N,nominal,2.0NRT,245.99,15.03,N
67.005,76.27831,325.96,0.62,0.72,2025-11-08,00:47,N,nominal,2.0NRT,244.84,3.14,N
66.55199,76.68845,350.16,0.67,0.74,2025-11-08,00:47,N,nominal,2.0NRT,243.9,19.2,N
66.24345,76.81535,325.66,0.7,0.75,2025-11-08,00:47,N,nominal,2.0NRT,243.86,3.49,N
66.95108,75.54284,324.49,0.62,0.71,2025-11-08,00:47,N,nominal,2.0NRT,246.09,4.84,N
66.52428,77.10222,342.7,0.68,0.74,2025-11-08,00:47,N,nominal,2.0NRT,245.24,7.38,N
66.95779,75.54375,322.75,0.62,0.71,2025-11-08,00:47,N,nominal,2.0NRT,245.44,7.36,N
67.54771,83.20914,367,0.66,0.73,2025-11-08,00:47,N,high,2.0NRT,259.06,13.69,N
66.64508,77.45144,320.98,0.68,0.74,2025-11-08,00:47,N,nominal,2.0NRT,242.79,2.52,N
66.95641,75.53665,328.8,0.62,0.71,2025-11-08,00:47,N,nominal,2.0NRT,246.68,7.01,N
66.66938,80.45384,350.57,0.72,0.75,2025-11-08,00:47,N,nominal,2.0NRT,248.56,10.02,N
66.66758,80.44408,324.62,0.72,0.75,2025-11-08,00:47,N,nominal,2.0NRT,243.39,4.94,N
68.48804,80.18716,322.97,0.55,0.68,2025-11-08,00:47,N,nominal,2.0NRT,242.88,7.03,N
66.67001,80.46104,325.52,0.72,0.75,2025-11-08,00:47,N,nominal,2.0NRT,245.83,4.94,N
68.48725,80.17953,346.76,0.55,0.68,2025-11-08,00:47,N,nominal,2.0NRT,244.46,8.41,N
68.5853,58.05561,328.41,0.57,0.52,2025-11-08,00:49,N,nominal,2.0NRT,252.53,2.86,N
66.19576,70.98824,333.6,0.61,0.71,2025-11-08,00:49,N,nominal,2.0NRT,253,7.85,N
68.58705,58.05658,333.96,0.57,0.52,2025-11-08,00:49,N,nominal,2.0NRT,252.82,4.04,N
65.76981,24.1878,316.23,0.41,0.37,2025-11-08,00:52,N,nominal,2.0NRT,271.21,2.99,N
65.76865,24.19653,325.9,0.41,0.37,2025-11-08,00:52,N,nominal,2.0NRT,274.17,3.12,N
64.66206,21.27722,327.91,0.44,0.39,2025-11-08,00:52,N,nominal,2.0NRT,272.49,10.12,N
65.76534,24.19398,305.69,0.41,0.37,2025-11-08,00:52,N,nominal,2.0NRT,274.04,1.44,N
65.56226,22.21396,313.62,0.44,0.38,2025-11-08,00:52,N,nominal,2.0NRT,273.41,1.81,N
65.5657,22.21627,308.67,0.44,0.38,2025-11-08,00:52,N,nominal,2.0NRT,271.54,1.43,N
65.76317,24.18269,327.76,0.41,0.37,2025-11-08,00:52,N,nominal,2.0NRT,274.57,1.97,N
