latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.02681,-42.66616,311.91,1.02,1.01,2026-03-06,00:00,T,77,6.1NRT,296.54,8.05,N
-25.80136,-43.26809,308.95,1.08,1.04,2026-03-06,00:00,T,64,6.1NRT,295.63,6.79,N
-25.37734,-44.49463,308.57,1.2,1.09,2026-03-06,00:00,T,61,6.1NRT,295.44,8.17,N
-21.2888,-49.32378,302.71,2.23,1.45,2026-03-06,00:02,T,51,6.1NRT,291.06,15.38,N
-21.30169,-49.32248,320.85,2.23,1.45,2026-03-06,00:02,T,100,6.1NRT,291.24,59.58,N
-20.62155,-43.20649,308.67,1.01,1,2026-03-06,00:02,T,75,6.1NRT,290.7,8.46,N
-21.70865,-48.43906,303.51,1.95,1.36,2026-03-06,00:02,T,56,6.1NRT,290.93,12.35,N
-21.85409,-46.99044,309.2,1.54,1.22,2026-03-06,00:02,T,77,6.1NRT,290.33,15.73,N
-21.85249,-46.97586,304.43,1.54,1.22,2026-03-06,00:02,T,60,6.1NRT,290.4,9.87,N
-22.48147,-47.00966,318.94,1.57,1.24,2026-03-06,00:02,T,98,6.1NRT,292.01,30.13,N
-22.47976,-46.99467,316.96,1.57,1.23,2026-03-06,00:02,T,94,6.1NRT,292.35,26.72,N
-22.4829,-47.00387,327.9,1.57,1.24,2026-03-06,00:02,T,100,6.1NRT,292.4,48.6,N
-22.92879,-48.61035,304.56,2.08,1.4,2026-03-06,00:02,T,61,6.1NRT,291.85,16.52,N
-19.66867,-49.34622,301.21,2.13,1.42,2026-03-06,00:02,T,39,6.1NRT,290.67,9.46,N
-20.30308,-49.58637,306.58,2.27,1.46,2026-03-06,00:02,T,69,6.1NRT,291.39,21.88,N
-19.48271,-42.55107,302.2,1,1,2026-03-06,00:02,T,32,6.1NRT,286.09,4.31,N
-19.48139,-42.54169,301.49,1,1,2026-03-06,00:02,T,40,6.1NRT,284.84,4.05,N
-20.30461,-49.59299,302.9,2.27,1.46,2026-03-06,00:02,T,52,6.1NRT,291.17,13.35,N
-21.20074,-48.61575,310.94,1.97,1.37,2026-03-06,00:02,T,81,6.1NRT,291.22,24.87,N
-21.19265,-48.61104,305.55,1.97,1.37,2026-03-06,00:02,T,65,6.1NRT,290.85,15.05,N
30.99306,49.59467,302.3,1.09,1.04,2026-03-06,00:07,A,48,6.1NRT,281.09,9.47,N
30.90802,49.67496,301.12,1.09,1.04,2026-03-06,00:07,A,38,6.1NRT,280.94,8.74,N
31.09846,47.78537,300.48,1.34,1.15,2026-03-06,00:07,A,28,6.1NRT,277.55,12.36,N
31.09679,47.79894,314.87,1.33,1.14,2026-03-06,00:07,A,90,6.1NRT,280.13,26.89,N
30.84074,49.76877,301.83,1.08,1.04,2026-03-06,00:07,A,45,6.1NRT,279.6,9.16,N
31.00514,48.1353,330.8,1.28,1.12,2026-03-06,00:07,A,100,6.1NRT,279.12,48.64,N
31.00356,48.14823,333.47,1.27,1.12,2026-03-06,00:07,A,100,6.1NRT,280.72,53.79,N
30.72244,49.81905,306.55,1.07,1.03,2026-03-06,00:07,A,68,6.1NRT,280.17,11.97,N
30.72095,49.82991,312.83,1.07,1.03,2026-03-06,00:07,A,86,6.1NRT,281.43,16.64,N
30.86697,47.92722,320.67,1.3,1.13,2026-03-06,00:07,A,100,6.1NRT,282.17,33.92,N
30.76135,48.27301,308.88,1.24,1.11,2026-03-06,00:07,A,76,6.1NRT,279.55,16.32,N
30.75975,48.28559,350.57,1.24,1.11,2026-03-06,00:07,A,100,6.1NRT,284.77,92,N
30.75006,48.284,305.61,1.24,1.11,2026-03-06,00:07,A,65,6.1NRT,281.73,13.31,N
30.39438,49.86197,310.68,1.06,1.03,2026-03-06,00:07,A,81,6.1NRT,276.38,15.45,N
30.6109,47.32567,301.14,1.4,1.17,2026-03-06,00:07,A,38,6.1NRT,280.2,12.4,N
30.613,47.3336,304.24,1.4,1.17,2026-03-06,00:07,A,59,6.1NRT,280.54,15.54,N
