latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.93915,36.53161,303.55,1.19,1.09,2025-08-21,00:07,A,49,6.1NRT,290.46,7.92,N
-11.93737,36.52062,311.06,1.19,1.09,2025-08-21,00:07,A,82,6.1NRT,290.13,13.98,N
-11.8365,37.44551,308.4,1.08,1.04,2025-08-21,00:07,A,42,6.1NRT,290.77,9.39,N
-11.82738,37.44698,316.94,1.08,1.04,2025-08-21,00:07,A,94,6.1NRT,290.25,16.61,N
-11.88941,36.10247,300.21,1.26,1.12,2025-08-21,00:07,A,21,6.1NRT,288.46,8.08,N
-11.94687,36.51884,331.89,1.19,1.09,2025-08-21,00:07,A,100,6.1NRT,292.24,40.88,N
-11.9174,36.54133,306.44,1.19,1.09,2025-08-21,00:07,A,51,6.1NRT,290.39,10.33,N
-11.8289,37.45664,308.9,1.08,1.04,2025-08-21,00:07,A,62,6.1NRT,290.68,9.58,N
-11.94519,36.50842,332.28,1.2,1.09,2025-08-21,00:07,A,100,6.1NRT,292.4,41.31,N
-12.07317,37.71778,311.51,1.05,1.03,2025-08-21,00:07,A,83,6.1NRT,290.59,12.14,N
-12.07176,37.7087,305.64,1.06,1.03,2025-08-21,00:07,A,65,6.1NRT,290.23,7.88,N
-18.24998,31.36197,308.35,2.11,1.41,2025-08-21,00:09,A,74,6.1NRT,279.72,38.08,N
-23.98718,29.05906,337.8,2.35,1.48,2025-08-21,00:09,A,100,6.1NRT,285.44,147.94,N
-18.25077,31.35421,313.08,2.11,1.41,2025-08-21,00:09,A,86,6.1NRT,278.99,45.56,N
-24.00455,29.07856,301.43,2.34,1.48,2025-08-21,00:09,A,41,6.1NRT,283.14,24.84,N
-24.00021,29.05669,319.14,2.35,1.48,2025-08-21,00:09,A,98,6.1NRT,285.97,68.84,N
-23.99167,29.08154,322.76,2.34,1.48,2025-08-21,00:09,A,100,6.1NRT,283,80.6,N
-28.95415,31.67611,306.43,1.26,1.11,2025-08-21,00:11,A,68,6.1NRT,287.05,13.11,N
-28.28143,29.2478,313.43,1.83,1.32,2025-08-21,00:11,A,87,6.1NRT,281.37,35.83,N
-28.27565,29.25671,309.99,1.83,1.32,2025-08-21,00:11,A,79,6.1NRT,281.29,30.22,N
