latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.99949,48.13991,316.26,2.02,1.39,2026-04-16,00:01,A,93,6.1NRT,284.11,47.04,N
30.92237,48.86028,300.98,1.8,1.32,2026-04-16,00:01,A,36,6.1NRT,281.9,15.51,N
31.00496,48.14587,323.08,2.02,1.39,2026-04-16,00:01,A,100,6.1NRT,285.46,65.66,N
31.08892,47.79266,315.2,2.15,1.42,2026-04-16,00:01,A,91,6.1NRT,285.51,48.97,N
31.13548,49.33319,313.09,1.68,1.28,2026-04-16,00:01,A,86,6.1NRT,279.45,31.51,N
32.35627,47.7197,309.73,2.26,1.46,2026-04-16,00:01,A,78,6.1NRT,285.69,39.9,N
31.13737,49.31603,311.71,1.69,1.28,2026-04-16,00:01,A,83,6.1NRT,278.51,29.33,N
32.06346,49.09502,314.58,1.8,1.32,2026-04-16,00:01,A,90,6.1NRT,284.74,36.35,N
32.06148,49.11387,301.41,1.8,1.31,2026-04-16,00:01,A,41,6.1NRT,284.98,15.3,N
31.32368,49.28501,302.87,1.71,1.28,2026-04-16,00:01,A,52,6.1NRT,279.5,18.06,N
31.22026,48.95768,312.18,1.79,1.31,2026-04-16,00:01,A,84,6.1NRT,283.34,31,N
31.20877,48.95613,320.96,1.79,1.31,2026-04-16,00:01,A,100,6.1NRT,283.46,49.57,N
31.27988,48.11723,302,2.05,1.39,2026-04-16,00:01,A,46,6.1NRT,280.89,20.2,N
31.13645,49.32288,323.82,1.69,1.28,2026-04-16,00:01,A,100,6.1NRT,280.12,53.27,N
31.27707,48.10946,301.27,2.05,1.39,2026-04-16,00:01,A,39,6.1NRT,281.89,18.35,N
31.27495,48.13028,302.15,2.04,1.39,2026-04-16,00:01,A,47,6.1NRT,278.51,19.72,N
32.07129,49.10335,309.26,1.8,1.32,2026-04-16,00:01,A,77,6.1NRT,285.53,25.91,N
30.75207,48.29948,313.64,1.96,1.37,2026-04-16,00:01,A,88,6.1NRT,287.08,37.26,N
30.75407,48.27967,353.9,1.96,1.37,2026-04-16,00:01,A,100,6.1NRT,289.05,195.79,N
30.86876,47.92617,302.67,2.09,1.41,2026-04-16,00:01,A,51,6.1NRT,284.95,22.14,N
30.72401,49.83069,305.36,1.54,1.22,2026-04-16,00:01,A,64,6.1NRT,276.35,18.56,N
30.71789,49.82048,302.01,1.55,1.23,2026-04-16,00:01,A,46,6.1NRT,274.82,15.17,N
27.50523,52.63786,300,1.04,1.02,2026-04-16,00:03,A,2,6.1NRT,280.67,5.8,N
23.54621,53.33218,349.99,1,1,2026-04-16,00:03,A,100,6.1NRT,291.13,64.32,N
23.54766,53.32271,352.59,1,1,2026-04-16,00:03,A,100,6.1NRT,290.51,69.91,N
23.82321,53.62558,300.05,1.01,1,2026-04-16,00:03,A,13,6.1NRT,288.04,4.44,N
23.83048,53.6367,320.69,1.01,1,2026-04-16,00:03,A,100,6.1NRT,289.52,19.37,N
23.83195,53.62716,368.92,1.01,1,2026-04-16,00:03,A,100,6.1NRT,292.54,115.28,N
23.84891,53.65565,302.7,1.01,1,2026-04-16,00:03,A,49,6.1NRT,288.47,5.47,N
24.05634,54.3301,306.64,1.04,1.02,2026-04-16,00:03,A,69,6.1NRT,287.74,8.49,N
24.05791,54.32027,342.99,1.04,1.02,2026-04-16,00:03,A,100,6.1NRT,289.31,52.38,N
24.06676,54.32192,317.27,1.04,1.02,2026-04-16,00:03,A,95,6.1NRT,289.91,16.57,N
25.24452,48.11118,300.47,1.68,1.28,2026-04-16,00:03,A,16,6.1NRT,280.64,13.15,N
25.17767,52.88733,330.09,1,1,2026-04-16,00:03,A,100,6.1NRT,295.3,27.55,N
25.17908,52.87772,367.16,1,1,2026-04-16,00:03,A,100,6.1NRT,296.58,106.34,N
26.94746,49.60051,309.06,1.42,1.18,2026-04-16,00:03,A,76,6.1NRT,269.61,21.55,N
23.5346,53.29123,338.09,1,1,2026-04-16,00:03,A,100,6.1NRT,289.92,42.37,N
27.54173,52.58763,302.43,1.04,1.02,2026-04-16,00:03,A,49,6.1NRT,283.15,6.09,N
27.7655,52.1726,310.53,1.08,1.04,2026-04-16,00:03,A,80,6.1NRT,283.69,12.74,N
22.7853,54.73464,303.05,1.1,1.05,2026-04-16,00:03,A,53,6.1NRT,288.51,7.89,N
23.26997,54.25927,302.34,1.05,1.02,2026-04-16,00:03,A,48,6.1NRT,289.18,6.58,N
23.27729,54.27077,338.5,1.05,1.02,2026-04-16,00:03,A,100,6.1NRT,292.07,44.98,N
23.27885,54.26091,366.85,1.05,1.02,2026-04-16,00:03,A,100,6.1NRT,293.97,114.89,N
-18.60802,-58.61132,301.51,2.07,1.4,2026-04-16,00:35,T,42,6.1NRT,274.64,15.23,N
-18.49447,-51.61528,309.6,1.02,1.01,2026-04-16,00:35,T,78,6.1NRT,293.19,8.72,N
-20.40957,-49.75939,313.88,1.12,1.06,2026-04-16,00:35,T,88,6.1NRT,292.1,14.67,N
-20.68615,-49.40128,306.04,1.16,1.07,2026-04-16,00:35,T,67,6.1NRT,291.69,8.47,N
-20.17548,-46.60394,304.39,1.77,1.3,2026-04-16,00:35,T,49,6.1NRT,286.47,16.08,N
-20.17583,-46.59417,306.41,1.77,1.3,2026-04-16,00:35,T,68,6.1NRT,286.55,19.52,N
-20.53529,-49.49566,330.42,1.15,1.07,2026-04-16,00:35,T,100,6.1NRT,291.9,36.43,N
-27.53407,-54.86375,309.54,1.48,1.2,2026-04-16,00:35,T,78,6.1NRT,273.16,21.08,N
-21.71422,-48.4229,302.46,1.26,1.12,2026-04-16,00:35,T,29,6.1NRT,287.75,7.05,N
-21.71611,-48.4348,306.82,1.26,1.12,2026-04-16,00:35,T,69,6.1NRT,287.56,10.71,N
-21.70631,-48.43677,307.94,1.26,1.12,2026-04-16,00:35,T,73,6.1NRT,288.71,11.85,N
-11.97103,-44.04123,301.75,4.05,1.87,2026-04-16,00:37,T,44,6.1NRT,290.29,30.57,N
-11.96472,-44.00513,305.35,4.08,1.87,2026-04-16,00:37,T,64,6.1NRT,290.36,47.04,N
-11.96052,-44.03611,307.8,4.05,1.87,2026-04-16,00:37,T,73,6.1NRT,290.34,57.73,N
-11.95392,-44.00002,303.43,4.08,1.87,2026-04-16,00:37,T,55,6.1NRT,290.34,37.87,N
-6.57512,-51.10476,327.84,1.44,1.19,2026-04-16,00:39,T,100,6.1NRT,274.49,47.85,N
1.282,-60.31839,306.83,1.41,1.18,2026-04-16,00:41,T,69,6.1NRT,290.13,8.88,N
3.23746,-60.74245,307.24,1.42,1.18,2026-04-16,00:41,T,67,6.1NRT,294.93,6.3,N
8.27284,-63.67679,303.89,1.95,1.36,2026-04-16,00:41,T,19,6.1NRT,284.38,14.38,N
8.23827,-63.43243,305.07,1.87,1.34,2026-04-16,00:41,T,54,6.1NRT,289.24,9.54,N
7.70123,-61.73996,301.93,1.42,1.18,2026-04-16,00:41,T,45,6.1NRT,290.45,5.37,N
3.27485,-61.19722,307.28,1.53,1.22,2026-04-16,00:41,T,67,6.1NRT,293.28,9.07,N
3.24086,-61.20595,312.29,1.53,1.22,2026-04-16,00:41,T,83,6.1NRT,293.08,16.18,N
3.24281,-61.19264,308.42,1.53,1.22,2026-04-16,00:41,T,71,6.1NRT,292.89,10.87,N
3.30444,-60.77055,310.67,1.42,1.18,2026-04-16,00:41,T,78,6.1NRT,294.63,10.09,N
3.30624,-60.7582,309.13,1.42,1.18,2026-04-16,00:41,T,73,6.1NRT,294.56,8.2,N
3.237,-61.19956,314.12,1.53,1.22,2026-04-16,00:41,T,87,6.1NRT,293.08,18.31,N
2.42361,-61.35537,301.57,1.62,1.25,2026-04-16,00:41,T,41,6.1NRT,285.76,5.98,N
2.52358,-60.655,303.45,1.43,1.18,2026-04-16,00:41,T,14,6.1NRT,291.21,8.79,N
2.51321,-60.6535,312.93,1.43,1.18,2026-04-16,00:41,T,81,6.1NRT,290.98,19.75,N
2.23995,-61.27418,306.5,1.6,1.25,2026-04-16,00:41,T,68,6.1NRT,291.99,10.05,N
2.07885,-60.96132,307.55,1.53,1.22,2026-04-16,00:41,T,72,6.1NRT,291.66,10.41,N
2.06815,-60.95981,304.4,1.53,1.22,2026-04-16,00:41,T,60,6.1NRT,291.86,6.48,N
2.07323,-60.96785,305.2,1.53,1.22,2026-04-16,00:41,T,63,6.1NRT,291.52,7.36,N
2.07507,-60.95449,307.59,1.53,1.22,2026-04-16,00:41,T,72,6.1NRT,291.72,10.17,N
2.02767,-60.60485,308,1.44,1.19,2026-04-16,00:41,T,58,6.1NRT,292.62,9.39,N
2.02949,-60.59233,307.24,1.44,1.19,2026-04-16,00:41,T,48,6.1NRT,292.62,8.44,N
1.90721,-61.10411,300.68,1.58,1.24,2026-04-16,00:41,T,12,6.1NRT,284.34,5.77,N
1.94927,-60.37967,305.5,1.4,1.17,2026-04-16,00:41,T,62,6.1NRT,292,6.41,N
1.93901,-60.37826,306.73,1.4,1.17,2026-04-16,00:41,T,69,6.1NRT,292.03,7.8,N
1.81566,-60.9463,305.12,1.54,1.22,2026-04-16,00:41,T,63,6.1NRT,286.5,9.67,N
1.28027,-60.33072,307.19,1.42,1.18,2026-04-16,00:41,T,71,6.1NRT,289.94,8.81,N
1.28373,-60.3061,307.95,1.41,1.18,2026-04-16,00:41,T,73,6.1NRT,290,9.68,N
8.95516,-66.46474,319.48,3.18,1.69,2026-04-16,00:43,T,99,6.1NRT,291.74,77.56,N
8.88732,-67.14864,307.62,3.62,1.78,2026-04-16,00:43,T,72,6.1NRT,289.33,33.91,N
9.3795,-64.52824,301.07,2.18,1.43,2026-04-16,00:43,T,19,6.1NRT,279.9,13.96,N
9.38895,-64.54931,312.22,2.19,1.43,2026-04-16,00:43,T,77,6.1NRT,288.33,34.21,N
9.01861,-62.25471,305.39,1.48,1.2,2026-04-16,00:43,T,61,6.1NRT,286.13,10.92,N
8.95496,-66.45799,314.48,3.18,1.69,2026-04-16,00:43,T,89,6.1NRT,291.69,53.35,N
8.95052,-66.48563,312.08,3.19,1.69,2026-04-16,00:43,T,84,6.1NRT,291.48,44.32,N
50.94784,128.12158,314.53,1.13,1.06,2026-04-16,01:15,T,75,6.1NRT,284.21,15.48,D
50.95689,128.1255,311.57,1.13,1.06,2026-04-16,01:15,T,71,6.1NRT,284.48,12.33,D
51.34671,128.26003,300.26,1.12,1.06,2026-04-16,01:15,T,33,6.1NRT,285.42,5.52,D
49.63763,127.95547,301.47,1.17,1.08,2026-04-16,01:15,T,47,6.1NRT,286.85,5.58,D
49.66418,127.9171,309.31,1.16,1.07,2026-04-16,01:15,T,68,6.1NRT,286.22,12.06,D
50.03741,127.65823,302.82,1.13,1.06,2026-04-16,01:15,T,41,6.1NRT,287.39,5.96,D
50.02063,127.66068,307.63,1.13,1.06,2026-04-16,01:15,T,62,6.1NRT,286.95,9.91,D
50.25388,127.77663,309.94,1.13,1.06,2026-04-16,01:15,T,55,6.1NRT,288.18,10.71,D
50.25647,127.76163,342.78,1.13,1.06,2026-04-16,01:15,T,88,6.1NRT,288.24,57.04,D
50.26295,127.78043,313.39,1.13,1.06,2026-04-16,01:15,T,69,6.1NRT,286.64,13.8,D
