latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
34.90004,43.80234,303.72,1.97,1.37,2025-11-08,00:00,A,57,6.1NRT,286.79,20.37,N
35.52826,44.35312,300.59,1.85,1.33,2025-11-08,00:00,A,30,6.1NRT,285.26,14.55,N
35.62009,44.01329,309.04,1.95,1.36,2025-11-08,00:00,A,76,6.1NRT,284.14,31.31,N
35.68585,43.87907,336.78,2,1.38,2025-11-08,00:00,A,100,6.1NRT,284.45,114.32,N
33.72175,46.30048,319.5,1.33,1.14,2025-11-08,00:00,A,99,6.1NRT,281,31.69,N
34.88605,43.82164,306.01,1.96,1.37,2025-11-08,00:00,A,66,6.1NRT,287.01,23.6,N
34.88801,43.80062,313.81,1.97,1.37,2025-11-08,00:00,A,88,6.1NRT,286.68,39,N
27.00313,49.56348,300.79,1.03,1.01,2025-11-08,00:02,A,18,6.1NRT,288.01,5.43,N
25.42275,52.7323,310.2,1.51,1.21,2025-11-08,00:02,A,70,6.1NRT,299.07,11.13,N
25.5312,53.1554,316.58,1.61,1.25,2025-11-08,00:02,A,91,6.1NRT,299.62,21.72,N
26.84222,48.80552,324.48,1,1,2025-11-08,00:02,A,100,6.1NRT,284.53,26.2,N
30.89573,49.67614,312.61,1,1,2025-11-08,00:02,A,85,6.1NRT,285.53,14.33,N
31.3555,45.96803,300.75,1.29,1.13,2025-11-08,00:02,A,33,6.1NRT,284.79,10.47,N
31.08562,47.7831,302.74,1.07,1.03,2025-11-08,00:02,A,51,6.1NRT,282.48,9.3,N
31.08412,47.79395,325.95,1.07,1.03,2025-11-08,00:02,A,100,6.1NRT,286.58,30.34,N
30.78468,49.79378,301.07,1,1,2025-11-08,00:02,A,37,6.1NRT,288.24,5.8,N
30.91484,48.86029,308.46,1.01,1,2025-11-08,00:02,A,75,6.1NRT,282.5,12.22,N
30.77032,49.77011,300.78,1,1,2025-11-08,00:02,A,28,6.1NRT,285.85,5.73,N
30.71744,49.8219,321.05,1,1,2025-11-08,00:02,A,100,6.1NRT,287.23,21.05,N
30.7159,49.83199,300.87,1,1,2025-11-08,00:02,A,35,6.1NRT,286.24,5.81,N
31.02504,47.27827,339.55,1.11,1.05,2025-11-08,00:02,A,100,6.1NRT,285.99,53.25,N
31.02354,47.28957,345.61,1.11,1.05,2025-11-08,00:02,A,100,6.1NRT,290.6,65.9,N
30.86387,47.9181,321.19,1.06,1.03,2025-11-08,00:02,A,100,6.1NRT,286.63,23.87,N
30.86239,47.92879,327.82,1.05,1.03,2025-11-08,00:02,A,100,6.1NRT,286.39,31.74,N
30.85342,47.92716,300.23,1.05,1.03,2025-11-08,00:02,A,22,6.1NRT,282.79,7.84,N
30.87873,47.3274,307.92,1.1,1.05,2025-11-08,00:02,A,73,6.1NRT,285.06,13.74,N
30.87725,47.3386,313.32,1.1,1.05,2025-11-08,00:02,A,87,6.1NRT,283.86,18.42,N
30.74999,48.27623,325.69,1.03,1.02,2025-11-08,00:02,A,100,6.1NRT,286.78,28.42,N
30.74854,48.28666,326.58,1.03,1.01,2025-11-08,00:02,A,100,6.1NRT,285.55,29.52,N
30.38764,50.61839,317.04,1.03,1.02,2025-11-08,00:02,A,94,6.1NRT,282.44,19.02,N
30.82391,47.33408,323.1,1.1,1.05,2025-11-08,00:02,A,100,6.1NRT,287.01,28.58,N
30.25072,50.77661,301.25,1.04,1.02,2025-11-08,00:02,A,39,6.1NRT,283.72,7.66,N
30.38506,49.86514,310.83,1,1,2025-11-08,00:02,A,81,6.1NRT,283.06,12.96,N
30.6776,47.3302,303.15,1.1,1.05,2025-11-08,00:02,A,54,6.1NRT,284.84,9.77,N
30.56241,47.7678,304.67,1.06,1.03,2025-11-08,00:02,A,61,6.1NRT,286.7,8.6,N
30.60292,47.3285,309.92,1.1,1.05,2025-11-08,00:02,A,79,6.1NRT,285.65,14.18,N
30.51871,47.61066,310.01,1.07,1.03,2025-11-08,00:02,A,79,6.1NRT,284.41,14.76,N
30.55792,47.10858,313.69,1.12,1.05,2025-11-08,00:02,A,88,6.1NRT,286.58,18.14,N
30.47352,47.60262,319.76,1.07,1.03,2025-11-08,00:02,A,99,6.1NRT,285.75,23.49,N
30.49461,47.31969,305,1.1,1.04,2025-11-08,00:02,A,62,6.1NRT,286.87,10.44,N
30.40016,47.33134,304.27,1.09,1.04,2025-11-08,00:02,A,59,6.1NRT,285.5,9.86,N
30.39867,47.34236,304.97,1.09,1.04,2025-11-08,00:02,A,62,6.1NRT,286.26,10.36,N
30.35306,47.3344,302.41,1.09,1.04,2025-11-08,00:02,A,49,6.1NRT,285.74,8.3,N
30.35159,47.3454,304.27,1.09,1.04,2025-11-08,00:02,A,59,6.1NRT,285.67,9.45,N
30.27685,47.3594,309.06,1.09,1.04,2025-11-08,00:02,A,76,6.1NRT,284.74,13.36,N
30.20677,47.39724,303.16,1.08,1.04,2025-11-08,00:02,A,54,6.1NRT,283.89,9.1,N
30.16748,47.41265,305.82,1.08,1.04,2025-11-08,00:02,A,66,6.1NRT,284.24,10.93,N
29.18978,52.84549,301.14,1.32,1.14,2025-11-08,00:02,A,38,6.1NRT,281.29,12.48,N
28.29902,49.57505,310.1,1.01,1.01,2025-11-08,00:02,A,69,6.1NRT,296.78,6.97,N
27.75839,52.16265,307.88,1.27,1.12,2025-11-08,00:02,A,73,6.1NRT,292.29,11.11,N
27.75626,52.17478,322.91,1.28,1.12,2025-11-08,00:02,A,100,6.1NRT,294.16,29.43,N
27.71502,52.17931,343.35,1.28,1.12,2025-11-08,00:02,A,100,6.1NRT,300.01,66.01,N
27.71473,52.1724,332.86,1.28,1.12,2025-11-08,00:02,A,100,6.1NRT,300.41,41,N
27.71258,52.18484,325.1,1.28,1.12,2025-11-08,00:02,A,100,6.1NRT,298.8,27.42,N
27.49808,52.63892,312.85,1.37,1.16,2025-11-08,00:02,A,86,6.1NRT,294.13,17.67,N
