latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.56427,-44.41031,301.07,1.4,1.17,2026-08-24,00:05,T,37,6.1NRT,290.33,6.92,N
-19.14772,-47.68024,315.31,1.01,1,2026-08-24,00:05,T,91,6.1NRT,290.19,14.29,N
-19.0803,-47.14196,330.14,1.03,1.01,2026-08-24,00:05,T,100,6.1NRT,290.36,31.92,N
-19.07892,-47.1324,312.85,1.03,1.01,2026-08-24,00:05,T,86,6.1NRT,289.41,13.6,N
-19.97594,-50.38498,305.61,1.15,1.07,2026-08-24,00:05,T,65,6.1NRT,290.95,8.92,N
-19.98535,-50.3836,306.24,1.15,1.07,2026-08-24,00:05,T,67,6.1NRT,291.06,9.54,N
-19.81764,-43.59171,301.35,1.51,1.21,2026-08-24,00:05,T,40,6.1NRT,288.08,10.28,N
-20.64453,-45.85282,304.98,1.1,1.05,2026-08-24,00:05,T,42,6.1NRT,290.01,7.35,N
-20.64297,-45.8424,324.74,1.1,1.05,2026-08-24,00:05,T,100,6.1NRT,291.5,26.13,N
-20.65215,-45.84064,306.92,1.1,1.05,2026-08-24,00:05,T,32,6.1NRT,290.83,8.3,N
-21.68761,-49.69364,309.05,1.11,1.05,2026-08-24,00:05,T,76,6.1NRT,289.09,12.47,N
-22.99862,-49.372,334.72,1.1,1.05,2026-08-24,00:05,T,100,6.1NRT,288.51,43.04,N
-23.82487,-48.72159,307.63,1.06,1.03,2026-08-24,00:05,T,72,6.1NRT,285.47,11.36,N
-22.99995,-49.38253,328.77,1.11,1.05,2026-08-24,00:05,T,100,6.1NRT,287.73,33.92,N
-22.63904,-47.81251,301.57,1,1,2026-08-24,00:05,T,42,6.1NRT,286.73,6.45,N
-23.87323,-52.86168,304.39,1.84,1.33,2026-08-24,00:05,T,60,6.1NRT,285.16,19.85,N
-21.68631,-49.68317,302.56,1.11,1.05,2026-08-24,00:05,T,50,6.1NRT,287.61,7.98,N
-14.785,-48.77728,320.92,1,1,2026-08-24,00:07,T,100,6.1NRT,295.69,15.75,N
-14.79381,-48.77594,312.19,1,1,2026-08-24,00:07,T,16,6.1NRT,295.25,8.22,N
-14.80388,-48.78372,308.44,1,1,2026-08-24,00:07,T,25,6.1NRT,294.96,5.85,N
-14.80262,-48.77458,315.25,1,1,2026-08-24,00:07,T,91,6.1NRT,295.58,11.39,N
-15.33588,-52.76022,306.31,1.39,1.17,2026-08-24,00:07,T,68,6.1NRT,292.68,10.32,N
-15.34927,-52.78387,326.4,1.39,1.17,2026-08-24,00:07,T,100,6.1NRT,296.82,37.25,N
-15.34763,-52.7708,310.01,1.39,1.17,2026-08-24,00:07,T,75,6.1NRT,294.58,12.9,N
-15.49629,-53.9884,314.09,1.7,1.28,2026-08-24,00:07,T,68,6.1NRT,288.87,24.86,N
-15.50758,-53.98693,308.93,1.7,1.28,2026-08-24,00:07,T,42,6.1NRT,289.98,17.13,N
-15.03186,-48.69397,308.9,1,1,2026-08-24,00:07,T,76,6.1NRT,295.7,6.89,N
-15.0306,-48.6849,309.14,1,1,2026-08-24,00:07,T,77,6.1NRT,296.33,7.03,N
-15.75889,-50.04416,325.73,1.03,1.02,2026-08-24,00:07,T,100,6.1NRT,292.09,24.8,N
-15.76908,-50.05231,301.75,1.03,1.02,2026-08-24,00:07,T,39,6.1NRT,290.42,4.18,N
-15.76784,-50.0429,331.69,1.03,1.02,2026-08-24,00:07,T,100,6.1NRT,292.22,32.85,N
-15.54847,-47.15206,315.78,1.09,1.04,2026-08-24,00:07,T,92,6.1NRT,289.68,16.19,N
-16.06025,-50.44678,317.46,1.07,1.03,2026-08-24,00:07,T,86,6.1NRT,295.75,14.48,N
-16.05767,-50.42726,308.06,1.07,1.03,2026-08-24,00:07,T,35,6.1NRT,297.4,6.55,N
-16.06933,-50.44544,326.48,1.07,1.03,2026-08-24,00:07,T,100,6.1NRT,297.69,24.8,N
-16.14401,-50.24517,304.38,1.05,1.02,2026-08-24,00:07,T,60,6.1NRT,291.43,6.27,N
-16.40335,-51.83518,314.18,1.25,1.11,2026-08-24,00:07,T,89,6.1NRT,296.57,15.16,N
-16.40195,-51.82399,366.63,1.25,1.11,2026-08-24,00:07,T,100,6.1NRT,299.13,144.58,N
-16.41453,-51.84489,319.51,1.25,1.11,2026-08-24,00:07,T,99,6.1NRT,298.46,20.69,N
-16.41312,-51.83365,314.7,1.25,1.11,2026-08-24,00:07,T,90,6.1NRT,297.75,15.18,N
-16.41175,-51.82268,310.3,1.25,1.11,2026-08-24,00:07,T,72,6.1NRT,294.06,11.19,N
-17.40451,-59.4695,322.47,4.82,2,2026-08-24,00:07,T,100,6.1NRT,292.75,182.83,N
-17.40073,-59.42696,306.6,4.79,2,2026-08-24,00:07,T,69,6.1NRT,292.61,55.07,N
-17.42224,-59.46834,323.12,4.82,2,2026-08-24,00:07,T,100,6.1NRT,292.33,183.1,N
-17.40454,-59.46308,323.37,4.82,2,2026-08-24,00:07,T,100,6.1NRT,292.82,187.8,N
-17.42226,-59.46181,317.76,4.82,2,2026-08-24,00:07,T,96,6.1NRT,292.19,133.91,N
-16.4147,-49.92535,314.8,1.03,1.02,2026-08-24,00:07,T,90,6.1NRT,294.36,13.3,N
