latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.05569,-49.05891,323.72,1.08,1.04,2026-01-23,00:24,T,100,6.1NRT,288.95,25.85,N
-24.44135,-54.67553,304.5,2.57,1.54,2026-01-23,00:24,T,60,6.1NRT,291.14,24.15,N
-23.05701,-49.06926,301.49,1.08,1.04,2026-01-23,00:24,T,42,6.1NRT,287.99,6.32,N
-25.17121,-49.40635,306.97,1.17,1.08,2026-01-23,00:24,T,70,6.1NRT,286.63,11.64,N
-22.61427,-49.57354,301.49,1.12,1.06,2026-01-23,00:24,T,42,6.1NRT,284.5,6.35,N
-21.54011,-57.55517,308.68,3.9,1.84,2026-01-23,00:26,T,75,6.1NRT,295.06,45.98,N
-21.52952,-57.52797,311.75,3.87,1.83,2026-01-23,00:26,T,79,6.1NRT,294.53,60.28,N
-19.67837,-56.87931,305.21,3.28,1.71,2026-01-23,00:26,T,63,6.1NRT,293.67,32.56,N
-19.32897,-54.02515,304.54,1.96,1.37,2026-01-23,00:26,T,60,6.1NRT,292.88,15.54,N
-21.77813,-56.28047,306.24,3.14,1.68,2026-01-23,00:26,T,67,6.1NRT,293.2,34.63,N
-20.90538,-49.13311,307.25,1.05,1.02,2026-01-23,00:26,T,68,6.1NRT,290.3,8.4,N
-20.90665,-49.14297,361.35,1.05,1.02,2026-01-23,00:26,T,100,6.1NRT,292.1,96.99,N
-20.90793,-49.15285,306.44,1.05,1.02,2026-01-23,00:26,T,68,6.1NRT,290.24,7.28,N
-21.5373,-57.52058,308.68,3.87,1.83,2026-01-23,00:26,T,75,6.1NRT,294.45,47.7,N
-22.03702,-49.51192,304.48,1.1,1.05,2026-01-23,00:26,T,60,6.1NRT,290.05,6.84,N
-22.03571,-49.50136,306.27,1.1,1.05,2026-01-23,00:26,T,67,6.1NRT,289.98,8.11,N
-21.77844,-56.28702,307.79,3.14,1.68,2026-01-23,00:26,T,73,6.1NRT,293.19,38.17,N
-14.31658,-57.58831,303.55,3.16,1.68,2026-01-23,00:28,T,56,6.1NRT,291.8,24.23,N
-8.16057,-43.19753,302.52,2.65,1.56,2026-01-23,00:28,T,50,6.1NRT,290.38,20.26,N
-5.61713,-44.8447,317.64,2.18,1.43,2026-01-23,00:30,T,95,6.1NRT,289.68,43,N
-5.6307,-44.83652,309.85,2.18,1.43,2026-01-23,00:30,T,78,6.1NRT,290.37,25.38,N
-5.62101,-44.85722,307.79,2.17,1.43,2026-01-23,00:30,T,72,6.1NRT,288.65,20.06,N
-5.6336,-44.85553,303.85,2.17,1.43,2026-01-23,00:30,T,55,6.1NRT,289.37,13.09,N
-5.6181,-44.83826,316.43,2.18,1.43,2026-01-23,00:30,T,93,6.1NRT,290.11,40.69,N
-1.89104,-52.68955,308.64,1.02,1.01,2026-01-23,00:32,T,75,6.1NRT,284.43,7.69,N
-2.82256,-52.96012,304.26,1.05,1.02,2026-01-23,00:32,T,59,6.1NRT,287.93,4.85,N
