latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.06795,47.61428,317.87,1,1,2025-08-11,00:01,A,94,6.1NRT,302.04,10.79,N
31.30283,49.12098,318.99,1.06,1.03,2025-08-11,00:01,A,97,6.1NRT,301.59,14.06,N
31.0664,47.62442,322.3,1,1,2025-08-11,00:01,A,100,6.1NRT,302.64,15.14,N
31.76605,46.05443,315.63,1.05,1.02,2025-08-11,00:01,A,88,6.1NRT,295.68,11.2,N
31.03451,47.27837,352.38,1,1,2025-08-11,00:01,A,100,6.1NRT,304.25,61.48,N
31.76754,46.04374,324.72,1.05,1.02,2025-08-11,00:01,A,100,6.1NRT,299.02,20.39,N
31.40715,48.65565,312.89,1.03,1.01,2025-08-11,00:01,A,77,6.1NRT,302.35,6.73,N
31.57316,48.70877,325.72,1.03,1.02,2025-08-11,00:01,A,100,6.1NRT,302.98,20.81,N
31.57149,48.71927,321.56,1.03,1.02,2025-08-11,00:01,A,100,6.1NRT,303.88,16.3,N
31.66468,47.52112,319.05,1,1,2025-08-11,00:01,A,97,6.1NRT,304.23,10.93,N
31.033,47.28849,381.92,1,1,2025-08-11,00:01,A,100,6.1NRT,308.75,155.51,N
30.48436,50.48999,315.49,1.24,1.11,2025-08-11,00:01,A,90,6.1NRT,301.05,13.44,N
30.39925,50.61868,323,1.26,1.12,2025-08-11,00:01,A,100,6.1NRT,301.05,24.28,N
30.76184,48.27589,314.3,1.02,1.01,2025-08-11,00:01,A,83,6.1NRT,303.19,7.7,N
30.76021,48.2862,332.62,1.02,1.01,2025-08-11,00:01,A,100,6.1NRT,304.16,28.05,N
30.75141,48.28436,328.68,1.02,1.01,2025-08-11,00:01,A,100,6.1NRT,303.25,23.06,N
30.88889,47.33639,332.95,1,1,2025-08-11,00:01,A,100,6.1NRT,304.39,28.11,N
30.83266,47.32994,320.93,1,1,2025-08-11,00:01,A,100,6.1NRT,303.96,13.92,N
30.83114,47.34005,314.26,1,1,2025-08-11,00:01,A,83,6.1NRT,303.28,7.94,N
30.75423,47.66843,313.76,1,1,2025-08-11,00:01,A,81,6.1NRT,303.49,6.9,N
30.39755,49.86212,321.97,1.16,1.07,2025-08-11,00:01,A,100,6.1NRT,302.15,19.46,N
30.76745,47.33101,315.85,1,1,2025-08-11,00:01,A,88,6.1NRT,303.48,9.26,N
30.61217,47.32553,316.26,1,1,2025-08-11,00:01,A,89,6.1NRT,304.01,8.59,N
