latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28.90723,19.77887,305.42,0.59,0.53,2026-05-28,00:01,N,nominal,2.0NRT,290.28,12.1,N
28.71016,21.45332,326.25,0.46,0.47,2026-05-28,00:01,N,nominal,2.0NRT,291.68,2.6,N
28.71323,21.38042,325.84,0.47,0.48,2026-05-28,00:01,N,nominal,2.0NRT,290.68,1.87,N
28.68285,21.4593,322.89,0.46,0.47,2026-05-28,00:01,N,nominal,2.0NRT,290.84,1.21,N
28.67846,21.45869,307.93,0.46,0.47,2026-05-28,00:01,N,nominal,2.0NRT,290.17,1.21,N
27.58108,18.46625,323.97,0.34,0.56,2026-05-28,00:01,N,nominal,2.0NRT,287.98,1.92,N
27.58076,18.46975,298.98,0.34,0.56,2026-05-28,00:01,N,nominal,2.0NRT,287.5,0.94,N
23.68155,38.77648,317.82,0.46,0.64,2026-05-28,00:01,N,nominal,2.0NRT,295.29,1.7,N
28.20987,19.91257,312.43,0.57,0.52,2026-05-28,00:01,N,nominal,2.0NRT,288.56,1.67,N
28.16197,21.2251,305.87,0.47,0.48,2026-05-28,00:01,N,nominal,2.0NRT,289.83,0.75,N
24.02444,40.47662,308.55,0.57,0.69,2026-05-28,00:01,N,nominal,2.0NRT,293.94,1.43,N
27.59363,21.61842,307.55,0.44,0.46,2026-05-28,00:01,N,nominal,2.0NRT,291.92,1.58,N
27.59639,21.61649,312.52,0.44,0.46,2026-05-28,00:01,N,nominal,2.0NRT,292.19,1.18,N
22.67864,39.03002,306.62,0.5,0.66,2026-05-28,00:01,N,nominal,2.0NRT,294.62,1.06,N
22.55613,39.43443,307.67,0.53,0.67,2026-05-28,00:01,N,nominal,2.0NRT,295.92,2.35,N
20.71614,39.82487,306.87,0.62,0.71,2026-05-28,00:01,N,nominal,2.0NRT,295.68,1.87,N
29.78387,17.55554,296.01,0.41,0.6,2026-05-28,00:01,N,nominal,2.0NRT,284.9,0.44,N
28.57961,17.3318,319.11,0.41,0.61,2026-05-28,00:01,N,nominal,2.0NRT,286.75,3.83,N
27.98426,22.32333,312.64,0.41,0.45,2026-05-28,00:01,N,nominal,2.0NRT,290.74,1.98,N
