latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.93815,18.75847,316.54,0.41,0.37,2026-08-02,00:01,N20,nominal,2.0NRT,286.65,1.46,N
-32.96075,18.04568,296.78,0.39,0.36,2026-08-02,00:01,N20,nominal,2.0NRT,284.41,0.56,N
54.62539,160.31593,335.1,0.33,0.55,2026-08-02,00:58,N20,nominal,2.0NRT,289.05,1.46,D
64.84504,177.88638,333.38,0.51,0.41,2026-08-02,01:00,N20,nominal,2.0NRT,297.09,3.77,D
64.84777,177.87384,327.38,0.51,0.41,2026-08-02,01:00,N20,nominal,2.0NRT,296.04,3.77,D
64.85249,177.88268,332.3,0.51,0.41,2026-08-02,01:00,N20,nominal,2.0NRT,293.64,7.65,D
64.8515,177.87206,350.58,0.51,0.41,2026-08-02,01:00,N20,nominal,2.0NRT,297.39,7.65,D
64.85622,177.88089,334.93,0.51,0.41,2026-08-02,01:00,N20,nominal,2.0NRT,291.06,7.65,D
68.38474,156.35181,336.37,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,292.09,8.25,D
68.65617,155.55898,336.35,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,291.56,6.95,D
68.65401,155.54962,347.77,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,291.69,6.95,D
68.65186,155.5403,339.26,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,289.81,9.09,D
68.6432,155.50282,343.19,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,304.85,36.94,D
68.66134,155.56305,367,0.44,0.39,2026-08-02,01:02,N20,high,2.0NRT,339.5,303.72,D
68.65918,155.55371,352.21,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,295.51,48.83,D
68.65703,155.54434,347.35,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,304.17,48.83,D
68.65487,155.535,329.76,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,286.7,7.78,D
68.61366,155.35709,336.25,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,287.41,19.1,D
68.66348,155.57236,356.37,0.44,0.39,2026-08-02,01:02,N20,low,2.0NRT,286.25,303.72,D
68.66435,155.55779,367,0.44,0.39,2026-08-02,01:02,N20,high,2.0NRT,359.34,303.72,D
68.61885,155.36115,329.17,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,285.63,19.1,D
68.6145,155.34242,337.79,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,290.2,11.36,D
68.61232,155.33302,347.94,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,300.07,11.36,D
68.61012,155.32356,346.67,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,290.02,15.46,D
68.66737,155.55252,367,0.44,0.39,2026-08-02,01:02,N20,high,2.0NRT,325.04,167.82,D
68.66952,155.56187,350.18,0.44,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,286.55,167.82,D
68.61534,155.32771,334.3,0.45,0.39,2026-08-02,01:02,N20,nominal,2.0NRT,288.29,3.9,D
68.49723,157.19138,338.78,0.43,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,291.03,4.02,D
68.32729,156.48524,328.67,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,289.98,4.63,D
68.30544,156.4075,325.72,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,288.54,3.04,D
68.32426,156.49028,327.47,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,290.57,4.26,D
68.30449,156.42172,331.83,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,290.53,3.04,D
68.33166,156.54126,331.16,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,286.7,7.25,D
68.33375,156.55046,350.54,0.44,0.38,2026-08-02,01:02,N20,nominal,2.0NRT,288.9,7.25,D
