latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
67.55284,83.21558,330.1,0.61,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,243.55,6.77,N
68.41834,83.6299,322.99,0.54,0.68,2026-01-19,00:20,N20,nominal,2.0NRT,241.47,2.63,N
68.52368,79.95224,342.85,0.48,0.65,2026-01-19,00:20,N20,nominal,2.0NRT,243.02,5.81,N
68.52761,79.94694,328.49,0.48,0.65,2026-01-19,00:20,N20,nominal,2.0NRT,240.62,5,N
67.19894,81.98974,320.08,0.62,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,239.71,2.81,N
67.1979,81.98907,324.01,0.62,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,241.3,2.6,N
67.54675,83.20187,336.62,0.61,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,240.28,8.58,N
67.5493,83.21772,350.51,0.61,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,245.65,8.58,N
67.55431,83.21203,322.68,0.61,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,241.55,12.7,N
67.55023,83.19978,349.88,0.61,0.71,2026-01-19,00:20,N20,nominal,2.0NRT,242.35,6.77,N
66.8838,77.32964,335.58,0.57,0.69,2026-01-19,00:22,N20,nominal,2.0NRT,240.88,4.76,N
66.20029,70.98361,336.75,0.51,0.66,2026-01-19,00:22,N20,nominal,2.0NRT,245.25,4.73,N
66.88798,77.33311,322.89,0.57,0.69,2026-01-19,00:22,N20,nominal,2.0NRT,240.02,4.77,N
71.25825,72.05991,335.45,0.53,0.5,2026-01-19,00:22,N20,nominal,2.0NRT,247.4,3.99,N
66.66814,80.44851,367,0.64,0.72,2026-01-19,00:22,N20,high,2.0NRT,245.12,10.16,N
72.00781,71.97834,321.87,0.48,0.48,2026-01-19,00:22,N20,nominal,2.0NRT,247.63,2.84,N
64.84637,78.38846,321.05,0.79,0.78,2026-01-19,00:22,N20,nominal,2.0NRT,239.63,3.7,N
67.29052,75.11404,367,0.5,0.66,2026-01-19,00:22,N20,high,2.0NRT,245.15,11.07,N
67.28712,75.10618,352.45,0.5,0.66,2026-01-19,00:22,N20,nominal,2.0NRT,242.91,8.68,N
67.29103,75.10014,327.98,0.5,0.66,2026-01-19,00:22,N20,nominal,2.0NRT,239.77,7.27,N
66.25114,76.81648,344.64,0.61,0.71,2026-01-19,00:22,N20,nominal,2.0NRT,240.53,8.23,N
65.56477,22.22635,349.51,0.4,0.44,2026-01-19,00:26,N20,nominal,2.0NRT,268.12,18.88,N
66.31062,14.16988,301.26,0.34,0.56,2026-01-19,00:26,N20,nominal,2.0NRT,269.66,0.88,N
64.66508,21.28027,339.13,0.41,0.45,2026-01-19,00:26,N20,nominal,2.0NRT,269.3,4.61,N
52.15825,10.40412,329.14,0.38,0.59,2026-01-19,00:28,N20,nominal,2.0NRT,274.7,2.16,N
52.1584,10.39839,303.27,0.38,0.59,2026-01-19,00:28,N20,nominal,2.0NRT,271.86,2.49,N
52.16341,10.416,322.12,0.38,0.59,2026-01-19,00:28,N20,nominal,2.0NRT,275.09,2.6,N
52.20984,8.04468,306.02,0.49,0.65,2026-01-19,00:28,N20,nominal,2.0NRT,272.68,1.28,N
52.49297,4.60676,305.67,0.68,0.74,2026-01-19,00:28,N20,nominal,2.0NRT,273.7,2.34,N
53.13382,8.68996,310.45,0.46,0.64,2026-01-19,00:28,N20,nominal,2.0NRT,273.71,2.23,N
53.13389,8.68292,302.42,0.46,0.64,2026-01-19,00:28,N20,nominal,2.0NRT,273.19,2.23,N
52.84721,29.98938,328.36,0.43,0.38,2026-01-19,00:28,N20,nominal,2.0NRT,256.36,12.22,N
53.13396,8.67581,328.91,0.46,0.64,2026-01-19,00:28,N20,nominal,2.0NRT,274.42,2.28,N
53.13987,8.67604,297.47,0.46,0.64,2026-01-19,00:28,N20,nominal,2.0NRT,273.57,2.28,N
53.52168,9.9033,301.62,0.41,0.61,2026-01-19,00:28,N20,nominal,2.0NRT,271.59,2.33,N
53.5218,9.89692,330.31,0.41,0.61,2026-01-19,00:28,N20,nominal,2.0NRT,272.21,3.25,N
51.89167,29.34227,321.44,0.43,0.38,2026-01-19,00:28,N20,nominal,2.0NRT,255.72,2.26,N
52.15291,10.398,321.78,0.38,0.59,2026-01-19,00:28,N20,nominal,2.0NRT,274.05,2.49,N
52.15809,10.40985,298.15,0.38,0.59,2026-01-19,00:28,N20,nominal,2.0NRT,271.22,2.16,N
51.36474,6.70816,305.12,0.55,0.68,2026-01-19,00:30,N20,nominal,2.0NRT,274.29,3.29,N
