latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31.7621,35.28265,313.97,0.38,0.44,2026-09-17,00:01,N,nominal,2.0NRT,293.93,1.32,N
35.48572,44.15471,367,0.48,0.64,2026-09-17,00:01,N,high,2.0NRT,298.91,14.56,N
35.48717,44.14959,303.79,0.48,0.64,2026-09-17,00:01,N,nominal,2.0NRT,292.07,10.58,N
35.48895,44.15558,367,0.48,0.64,2026-09-17,00:01,N,high,2.0NRT,300.39,9.38,N
35.48323,44.15322,303.3,0.48,0.64,2026-09-17,00:01,N,nominal,2.0NRT,291.49,9.38,N
35.4059,44.22416,303.34,0.48,0.65,2026-09-17,00:01,N,nominal,2.0NRT,290.05,0.55,N
35.38867,44.21695,326.39,0.48,0.65,2026-09-17,00:01,N,nominal,2.0NRT,294.05,4.12,N
35.38721,44.22213,307.57,0.48,0.65,2026-09-17,00:01,N,nominal,2.0NRT,291.5,2.04,N
39.17064,22.8417,298.83,0.52,0.5,2026-09-17,00:01,N,nominal,2.0NRT,287.03,2.69,N
38.73659,26.94245,300.83,0.49,0.4,2026-09-17,00:01,N,nominal,2.0NRT,289.32,1.33,N
35.24839,44.43031,367,0.5,0.66,2026-09-17,00:01,N,high,2.0NRT,300.04,20.96,N
35.24688,44.43565,326.12,0.5,0.66,2026-09-17,00:01,N,nominal,2.0NRT,294.66,10.43,N
35.12167,44.82851,335.89,0.53,0.67,2026-09-17,00:01,N,nominal,2.0NRT,292.26,2.84,N
35.12328,44.82293,307.46,0.53,0.67,2026-09-17,00:01,N,nominal,2.0NRT,293.15,2.84,N
34.35225,47.36215,297.29,0.75,0.77,2026-09-17,00:01,N,nominal,2.0NRT,286.67,1.46,N
35.12318,44.57054,321.27,0.51,0.66,2026-09-17,00:01,N,nominal,2.0NRT,294.29,2.42,N
35.12368,44.57022,322.36,0.51,0.66,2026-09-17,00:01,N,nominal,2.0NRT,294.44,1.85,N
35.0232,43.50081,312.2,0.45,0.63,2026-09-17,00:01,N,nominal,2.0NRT,297.13,1.81,N
35.02185,43.50568,310.32,0.45,0.63,2026-09-17,00:01,N,nominal,2.0NRT,295.72,1.81,N
34.86436,44.02433,338.44,0.49,0.65,2026-09-17,00:01,N,nominal,2.0NRT,296.92,4.64,N
34.86579,44.01926,306.26,0.49,0.65,2026-09-17,00:01,N,nominal,2.0NRT,295.59,4.72,N
35.00076,43.49181,304.97,0.45,0.63,2026-09-17,00:01,N,nominal,2.0NRT,294.53,0.97,N
34.89996,43.80729,367,0.47,0.64,2026-09-17,00:01,N,high,2.0NRT,303.11,18.51,N
34.89854,43.81236,327.37,0.47,0.64,2026-09-17,00:01,N,nominal,2.0NRT,294.74,16.11,N
36.75186,36.20303,309.92,0.52,0.42,2026-09-17,00:01,N,nominal,2.0NRT,294.94,1.45,N
34.90138,43.80225,311.49,0.47,0.64,2026-09-17,00:01,N,nominal,2.0NRT,294.59,18.51,N
34.89423,43.80506,367,0.47,0.64,2026-09-17,00:01,N,high,2.0NRT,301.01,18.51,N
