latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.43743,35.21877,296.42,0.64,0.72,2026-05-02,01:20:00,N,nominal,2.0NRT,268.71,1.02,N,VIIRS
50.30562,29.54858,306.96,0.39,0.6,2026-05-02,01:20:00,N,nominal,2.0NRT,271.76,1.33,N,VIIRS
48.9765,24.71029,303.36,0.55,0.51,2026-05-02,01:20:00,N,nominal,2.0NRT,277.95,1.53,N,VIIRS
48.97386,24.7071,295.37,0.55,0.51,2026-05-02,01:20:00,N,nominal,2.0NRT,275.6,1.43,N,VIIRS
47.86604,39.46906,336.43,0.62,0.54,2026-05-02,09:26:00,N,nominal,2.0NRT,295.64,4.87,D,VIIRS
51.84604,34.12769,332.1,0.38,0.59,2026-05-02,09:28:00,N,nominal,2.0NRT,289.68,1.68,D,VIIRS
51.2673,34.21679,333.53,0.4,0.6,2026-05-02,09:28:00,N,nominal,2.0NRT,288.65,2.35,D,VIIRS
51.24059,34.33037,334.18,0.39,0.6,2026-05-02,09:28:00,N,nominal,2.0NRT,288.01,2.28,D,VIIRS
51.00728,33.82127,348.36,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,297.29,3.44,D,VIIRS
51.00907,33.82675,331.11,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,293.08,3.44,D,VIIRS
51.01015,33.82149,343.22,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,296.31,2.85,D,VIIRS
51.00505,33.82564,328.16,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,295.2,2.85,D,VIIRS
50.97541,33.77343,341.38,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,295.19,5.08,D,VIIRS
50.9703,33.7776,325.36,0.42,0.61,2026-05-02,09:28:00,N,nominal,2.0NRT,295.35,2.68,D,VIIRS
51.12648,35.06437,357.26,0.37,0.58,2026-05-02,09:28:00,N,low,2.0NRT,279,9.28,D,VIIRS
51.12497,35.05947,334.94,0.37,0.58,2026-05-02,09:28:00,N,nominal,2.0NRT,287.48,4.84,D,VIIRS
50.26727,36.53391,337.86,0.35,0.57,2026-05-02,09:28:00,N,nominal,2.0NRT,287.49,1.96,D,VIIRS
50.03972,36.38226,326.04,0.36,0.57,2026-05-02,09:28:00,N,nominal,2.0NRT,291.05,1.86,D,VIIRS
50.03713,36.3881,335.25,0.36,0.57,2026-05-02,09:28:00,N,nominal,2.0NRT,287.03,2.67,D,VIIRS
50.0229,32.42945,335.23,0.53,0.42,2026-05-02,11:08:00,N,nominal,2.0NRT,303.76,3.1,D,VIIRS
50.17307,32.84713,333.84,0.55,0.43,2026-05-02,11:08:00,N,nominal,2.0NRT,299.21,4.12,D,VIIRS
50.40972,33.33282,336.78,0.39,0.44,2026-05-02,11:08:00,N,nominal,2.0NRT,296.09,2.46,D,VIIRS
50.38515,32.92103,339.4,0.56,0.43,2026-05-02,11:08:00,N,nominal,2.0NRT,300.37,7.84,D,VIIRS
50.49709,33.96767,341.72,0.41,0.45,2026-05-02,11:08:00,N,nominal,2.0NRT,300.77,2.56,D,VIIRS
50.49953,33.89598,345.04,0.41,0.45,2026-05-02,11:08:00,N,nominal,2.0NRT,304.61,6.69,D,VIIRS
50.49904,33.89017,340.95,0.41,0.45,2026-05-02,11:08:00,N,nominal,2.0NRT,302.11,8.51,D,VIIRS
50.50365,33.89504,332.91,0.41,0.45,2026-05-02,11:08:00,N,nominal,2.0NRT,298.12,6.69,D,VIIRS
51.00163,35.17739,329.46,0.47,0.48,2026-05-02,11:08:00,N,nominal,2.0NRT,291.69,2.37,D,VIIRS
50.87936,33.45302,340.78,0.4,0.44,2026-05-02,11:08:00,N,nominal,2.0NRT,303.01,13.67,D,VIIRS
51.08718,34.95063,338.82,0.46,0.47,2026-05-02,11:08:00,N,nominal,2.0NRT,293.87,3.66,D,VIIRS
49.70537,23.40636,331.13,0.4,0.37,2026-05-02,11:08:00,N,nominal,2.0NRT,295.69,1.71,D,VIIRS
49.70592,23.40948,340.1,0.4,0.37,2026-05-02,11:08:00,N,nominal,2.0NRT,297.85,2.99,D,VIIRS
51.01598,32.90726,348.39,0.57,0.43,2026-05-02,11:08:00,N,nominal,2.0NRT,295.6,10.42,D,VIIRS
51.17602,34.83932,367,0.45,0.47,2026-05-02,11:08:00,N,high,2.0NRT,295.85,8.61,D,VIIRS
51.18953,34.90414,341.13,0.46,0.47,2026-05-02,11:08:00,N,nominal,2.0NRT,294.77,9.08,D,VIIRS
51.20387,34.45361,332.56,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,291.85,3.06,D,VIIRS
51.20596,34.45326,331.36,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,291.73,3.64,D,VIIRS
51.05875,31.55118,334.92,0.51,0.41,2026-05-02,11:08:00,N,nominal,2.0NRT,297.22,4.65,D,VIIRS
51.23339,30.86167,335.73,0.48,0.4,2026-05-02,11:08:00,N,nominal,2.0NRT,304.66,5.18,D,VIIRS
51.72802,34.28868,341.02,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,293.83,7.95,D,VIIRS
51.76847,34.08043,325.79,0.43,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,293.48,1.38,D,VIIRS
51.81775,34.27133,337.06,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,294.19,4.03,D,VIIRS
51.81557,34.27048,325.57,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,293.89,2.11,D,VIIRS
51.81983,34.26955,330.02,0.44,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,293.35,2.11,D,VIIRS
51.24896,27.4528,333.04,0.4,0.37,2026-05-02,11:08:00,N,nominal,2.0NRT,297.15,2.34,D,VIIRS
51.87508,32.56662,326.06,0.56,0.43,2026-05-02,11:08:00,N,nominal,2.0NRT,293.01,2.25,D,VIIRS
52.09471,34.0112,355.92,0.43,0.46,2026-05-02,11:08:00,N,nominal,2.0NRT,296.93,8.78,D,VIIRS
51.48519,25.89519,332.24,0.39,0.36,2026-05-02,11:08:00,N,nominal,2.0NRT,298.65,3.78,D,VIIRS
52.33924,33.29667,345.89,0.41,0.45,2026-05-02,11:08:00,N,nominal,2.0NRT,290.54,4.78,D,VIIRS
51.60023,26.14622,333.63,0.39,0.36,2026-05-02,11:08:00,N,nominal,2.0NRT,302.79,2.71,D,VIIRS
51.85164,24.97454,333.98,0.38,0.36,2026-05-02,11:08:00,N,nominal,2.0NRT,293.71,2.87,D,VIIRS
48.97532,24.71049,326.93,0.39,0.36,2026-05-02,11:08:00,N,nominal,2.0NRT,295.33,2.66,D,VIIRS
48.7053,37.11392,342.48,0.54,0.51,2026-05-02,11:08:00,N,nominal,2.0NRT,293.26,4.43,D,VIIRS
49.33848,33.72923,339.6,0.39,0.44,2026-05-02,11:08:00,N,nominal,2.0NRT,294.66,3.08,D,VIIRS
49.32438,32.32519,356.12,0.52,0.41,2026-05-02,11:08:00,N,nominal,2.0NRT,293.74,18.63,D,VIIRS
49.30983,29.0596,336.69,0.41,0.37,2026-05-02,11:08:00,N,nominal,2.0NRT,307.51,3.59,D,VIIRS
50.05271,36.36783,346.28,0.51,0.5,2026-05-02,11:08:00,N,nominal,2.0NRT,292.67,7.41,D,VIIRS
50.05153,36.36752,346.76,0.51,0.5,2026-05-02,11:08:00,N,nominal,2.0NRT,292.76,5.73,D,VIIRS
50.1352,36.22238,340.01,0.51,0.49,2026-05-02,11:08:00,N,nominal,2.0NRT,297.13,5.65,D,VIIRS
50.23866,36.48827,335.12,0.52,0.5,2026-05-02,11:08:00,N,nominal,2.0NRT,293.03,4.59,D,VIIRS
50.03863,33.44233,355.93,0.39,0.44,2026-05-02,11:08:00,N,nominal,2.0NRT,300.03,18.19,D,VIIRS
48.46711,38.75824,301.23,0.45,0.39,2026-05-02,23:20:00,N,nominal,2.0NRT,277.18,2.01,N,VIIRS
48.60562,39.15475,326.82,0.44,0.38,2026-05-02,23:20:00,N,nominal,2.0NRT,276.08,3.2,N,VIIRS
49.55247,26.24694,300.67,0.51,0.66,2026-05-02,23:20:00,N,nominal,2.0NRT,274.65,0.96,N,VIIRS
49.55031,26.24581,299.72,0.51,0.66,2026-05-02,23:20:00,N,nominal,2.0NRT,273.76,1.06,N,VIIRS
49.29538,35.52555,342.85,0.4,0.44,2026-05-02,23:20:00,N,nominal,2.0NRT,272.47,4.73,N,VIIRS
49.29429,35.52626,337.85,0.4,0.44,2026-05-02,23:20:00,N,nominal,2.0NRT,272.42,5.5,N,VIIRS
49.97162,35.25615,304.48,0.41,0.45,2026-05-02,23:20:00,N,nominal,2.0NRT,272.8,0.79,N,VIIRS
50.54214,26.25761,305.32,0.52,0.67,2026-05-02,23:20:00,N,nominal,2.0NRT,278.44,1.73,N,VIIRS
51.00564,35.19249,308.31,0.43,0.46,2026-05-02,23:20:00,N,nominal,2.0NRT,272.12,1.25,N,VIIRS
51.20576,34.49824,299.21,0.46,0.47,2026-05-02,23:20:00,N,nominal,2.0NRT,267.09,0.72,N,VIIRS
48.74973,26.60223,298.15,0.49,0.65,2026-05-02,23:22:00,N,nominal,2.0NRT,276.11,1.39,N,VIIRS
47.83237,38.4765,297.11,0.45,0.39,2026-05-02,23:22:00,N,nominal,2.0NRT,275.46,1.04,N,VIIRS
47.86574,35.1487,296.74,0.4,0.44,2026-05-02,23:22:00,N,nominal,2.0NRT,281.16,0.77,N,VIIRS
47.86214,35.14249,295.3,0.4,0.44,2026-05-02,23:22:00,N,nominal,2.0NRT,279.33,0.77,N,VIIRS
47.87945,33.39933,301.9,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,278.84,1.36,N,VIIRS
47.87224,33.43699,296.79,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,276.33,1.09,N,VIIRS
47.87178,33.4434,306.53,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,275.17,3.17,N,VIIRS
47.86829,33.42982,300.04,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,274.59,1.09,N,VIIRS
47.87383,33.43792,296.35,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,276.35,1.67,N,VIIRS
47.86891,33.443600000000004,313.43,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,274.67,1.67,N,VIIRS
47.8655,33.43002,301.33,0.47,0.48,2026-05-02,23:22:00,N,nominal,2.0NRT,274.67,0.96,N,VIIRS
47.38103,37.50356,324.24,0.48,0.4,2026-05-02,23:22:00,N,nominal,2.0NRT,273.84,3.31,N,VIIRS
47.3824,37.50367,326.58,0.48,0.4,2026-05-02,23:22:00,N,nominal,2.0NRT,274.19,2.52,N,VIIRS
45.26197,34.6695,304.04,0.39,0.44,2026-05-02,23:22:00,N,nominal,2.0NRT,266.88,1.48,N,VIIRS
48.446,37.07289,298.29,0.51,0.41,2026-05-02,23:22:00,N,nominal,2.0NRT,273.72,1.01,N,VIIRS
48.27388,37.17916,309.89,0.5,0.41,2026-05-02,23:22:00,N,nominal,2.0NRT,275.91,1.86,N,VIIRS
48.27401,37.17956,311.65,0.5,0.41,2026-05-02,23:22:00,N,nominal,2.0NRT,275.9,1.61,N,VIIRS
48.47191,34.62856,320.8,0.42,0.45,2026-05-02,23:22:00,N,nominal,2.0NRT,276.99,1.96,N,VIIRS
48.0568,37.95589,297.72,0.47,0.4,2026-05-02,23:22:00,N,nominal,2.0NRT,275.67,1.23,N,VIIRS
