latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.53534,35.12187,316.41,0.54,0.51,2025-08-20,00:28:00,N21,nominal,2.0NRT,285,2.65,N,VIIRS
48.97615,24.71117,326.31,0.39,0.36,2025-08-20,00:28:00,N21,nominal,2.0NRT,289.84,3.19,N,VIIRS
48.90483,26.13216,299.53,0.4,0.37,2025-08-20,00:28:00,N21,nominal,2.0NRT,283.47,0.83,N,VIIRS
46.69526,36.17451,302.19,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,282.44,0.56,N,VIIRS
49.09025,26.07915,300.15,0.4,0.37,2025-08-20,00:28:00,N21,nominal,2.0NRT,282.23,1.05,N,VIIRS
48.50788,37.69154,301.25,0.35,0.57,2025-08-20,00:28:00,N21,nominal,2.0NRT,284.82,0.69,N,VIIRS
48.60293,37.26437,299.39,0.33,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,281.4,1.06,N,VIIRS
48.55935,37.35723,315.78,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,281.43,1.05,N,VIIRS
48.62904,37.01704,295.7,0.32,0.55,2025-08-20,00:28:00,N21,nominal,2.0NRT,281.33,0.9,N,VIIRS
48.35891,37.2065,295.27,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,284.17,0.71,N,VIIRS
48.3554,37.1992,297.38,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,284.31,0.71,N,VIIRS
48.35731,37.19806,296.13,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,283.59,0.69,N,VIIRS
48.35018,37.20342,316.4,0.34,0.56,2025-08-20,00:28:00,N21,nominal,2.0NRT,285.39,2.52,N,VIIRS
48.05823,37.95292,299.22,0.37,0.58,2025-08-20,00:28:00,N21,nominal,2.0NRT,287.39,0.58,N,VIIRS
47.83409,38.47323,296.84,0.4,0.6,2025-08-20,00:28:00,N21,nominal,2.0NRT,286.14,1.4,N,VIIRS
