latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
46.82612,32.87033,321.38,2.15,1.43,2026-07-16,06:31:00,T,68,6.1NRT,300.47,29.76,D,MODIS
46.92257,35.27689,327.44,1.6,1.25,2026-07-16,06:31:00,T,78,6.1NRT,301.67,27.3,D,MODIS
47.57233,36.64264,317.58,1.4,1.17,2026-07-16,06:31:00,T,69,6.1NRT,300.72,10.51,D,MODIS
48.73081,22.48762,308.95,1.26,1.12,2026-07-16,08:09:00,T,66,6.1NRT,295.57,8.06,D,MODIS
49.79275,23.71564,305.59,1.35,1.15,2026-07-16,08:09:00,T,33,6.1NRT,293.6,6.12,D,MODIS
47.56265,36.63906,321.55,4.34,1.92,2026-07-16,11:28:00,A,76,6.1NRT,299.43,98.55,D,MODIS
47.55854,36.64455,320.13,4.34,1.92,2026-07-16,11:28:00,A,73,6.1NRT,299,81.77,D,MODIS
48.30541,39.61078,333.98,2.9,1.62,2026-07-16,11:28:00,A,86,6.1NRT,298.4,133.82,D,MODIS
48.54921,37.93477,312.19,3.45,1.75,2026-07-16,11:30:00,A,61,6.1NRT,294.24,37.37,D,MODIS
47.92583,37.31822,316.66,3.9,1.84,2026-07-16,11:30:00,A,70,6.1NRT,299.42,56.57,D,MODIS
48.01493,35.98183,309.6,4.5,1.95,2026-07-16,11:30:00,A,51,6.1NRT,294.37,36.12,D,MODIS
46.7087,32.71908,337.84,1.36,1.15,2026-07-16,13:04:00,A,86,6.1NRT,303.21,44.19,D,MODIS
47.56678,35.38917,326.76,1.91,1.35,2026-07-16,13:04:00,A,77,6.1NRT,302.59,36.83,D,MODIS
47.88084,36.65728,317.14,2.26,1.46,2026-07-16,13:04:00,A,52,6.1NRT,300.69,21.74,D,MODIS
47.38859,35.73603,317.3,1.98,1.37,2026-07-16,13:04:00,A,59,6.1NRT,301.26,17.98,D,MODIS
46.70693,32.70185,337.21,1.36,1.15,2026-07-16,13:04:00,A,85,6.1NRT,306.43,42.32,D,MODIS
47.77309,36.97928,316.37,2.35,1.48,2026-07-16,13:04:00,A,62,6.1NRT,301.08,21.23,D,MODIS
47.53279,36.07257,327.21,2.08,1.4,2026-07-16,13:04:00,A,78,6.1NRT,301.71,48.36,D,MODIS
47.55962,36.66083,317.81,2.24,1.45,2026-07-16,13:04:00,A,62,6.1NRT,298.78,21.79,D,MODIS
47.52716,36.05467,324,2.07,1.4,2026-07-16,13:04:00,A,74,6.1NRT,301.94,36.47,D,MODIS
47.52916,36.08125,321.99,2.08,1.4,2026-07-16,13:04:00,A,71,6.1NRT,301.58,30.83,D,MODIS
47.57204,35.38315,326.86,1.91,1.35,2026-07-16,13:04:00,A,77,6.1NRT,302.52,37.39,D,MODIS
46.15076,33.33215,345.02,1.43,1.18,2026-07-16,13:04:00,A,81,6.1NRT,301.08,70.6,D,MODIS
47.50754,35.39901,318.65,1.91,1.35,2026-07-16,13:04:00,A,53,6.1NRT,302.75,15.63,D,MODIS
47.96957,37.48437,315.32,2.52,1.53,2026-07-16,13:04:00,A,56,6.1NRT,297.73,24.56,D,MODIS
47.53093,36.04602,316.53,2.07,1.4,2026-07-16,13:04:00,A,53,6.1NRT,299.33,16.46,D,MODIS
47.97362,37.49186,315.72,2.52,1.53,2026-07-16,13:04:00,A,60,6.1NRT,296.34,25.81,D,MODIS
47.90154,36.7744,321.06,2.29,1.47,2026-07-16,13:04:00,A,72,6.1NRT,300.01,35.7,D,MODIS
47.87237,36.93066,325.87,2.34,1.48,2026-07-16,13:04:00,A,78,6.1NRT,299.7,56.22,D,MODIS
47.86221,36.93645,319.35,2.34,1.48,2026-07-16,13:04:00,A,68,6.1NRT,299.59,32.22,D,MODIS
51.57126,25.92606,313.48,1,1,2026-07-16,13:06:00,A,50,6.1NRT,300.69,4.42,D,MODIS
47.70461,35.41305,303.12,1.07,1.03,2026-07-16,17:39:00,T,19,6.1NRT,291.62,4.88,N,MODIS
45.39917,36.28944,310.89,1.07,1.03,2026-07-16,17:39:00,T,81,6.1NRT,294.31,9.44,N,MODIS
46.1513,33.34201,307.24,1.34,1.15,2026-07-16,17:39:00,T,70,6.1NRT,289.11,12.05,N,MODIS
46.14828,33.32551,307.98,1.34,1.15,2026-07-16,17:39:00,T,73,6.1NRT,289.98,12.31,N,MODIS
46.14967,33.33626,313.24,1.34,1.15,2026-07-16,17:39:00,T,80,6.1NRT,290.02,17.04,N,MODIS
49.08487,38.33231,304.24,1.02,1.01,2026-07-16,17:39:00,T,44,6.1NRT,290.09,7.16,N,MODIS
46.80621,32.98172,325.39,1.35,1.15,2026-07-16,17:39:00,T,100,6.1NRT,295.44,33.93,N,MODIS
46.8031,32.96499,306.05,1.35,1.15,2026-07-16,17:39:00,T,67,6.1NRT,294.64,8.34,N,MODIS
46.81604,32.97778,314.33,1.35,1.15,2026-07-16,17:39:00,T,89,6.1NRT,295.11,17.43,N,MODIS
47.33377,35.78328,302.46,1.06,1.03,2026-07-16,17:39:00,T,49,6.1NRT,291.52,4.92,N,MODIS
46.82145,32.84229,311.25,1.36,1.16,2026-07-16,17:39:00,T,82,6.1NRT,294.16,14.49,N,MODIS
47.78714,36.73538,300.82,1.01,1.01,2026-07-16,17:39:00,T,34,6.1NRT,290.24,4.02,N,MODIS
47.9251,37.29524,304.01,1,1,2026-07-16,17:39:00,T,58,6.1NRT,290.46,5.87,N,MODIS
47.92326,37.2823,302.26,1,1,2026-07-16,17:39:00,T,48,6.1NRT,290.66,4.9,N,MODIS
47.6979,35.42993,302.91,1.07,1.03,2026-07-16,17:39:00,T,52,6.1NRT,290.85,4.97,N,MODIS
48.30043,36.75299,305.08,1.01,1,2026-07-16,17:39:00,T,63,6.1NRT,289.68,6.57,N,MODIS
47.98162,37.18218,300.58,1,1,2026-07-16,17:39:00,T,30,6.1NRT,290.21,4.11,N,MODIS
47.69571,35.41625,306.05,1.07,1.03,2026-07-16,17:39:00,T,67,6.1NRT,290.85,7.08,N,MODIS
