latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.34294,36.20343,297.7,0.54,0.68,2026-06-21,01:02:00,N20,nominal,2.0NRT,281.25,0.79,N,VIIRS
50.34201,36.20352,302.35,0.54,0.68,2026-06-21,01:02:00,N20,nominal,2.0NRT,281.84,1.01,N,VIIRS
48.47418,34.63207,297.96,0.55,0.68,2026-06-21,01:02:00,N20,nominal,2.0NRT,286.23,1.03,N,VIIRS
48.47283,34.63196,297.02,0.55,0.68,2026-06-21,01:02:00,N20,nominal,2.0NRT,286.81,0.93,N,VIIRS
48.52264,34.63199,309,0.55,0.68,2026-06-21,01:02:00,N20,nominal,2.0NRT,285.83,1.78,N,VIIRS
49.67784,34.35736,298.86,0.49,0.65,2026-06-21,01:02:00,N20,nominal,2.0NRT,283,0.48,N,VIIRS
50.58769,33.38703,297.67,0.41,0.61,2026-06-21,01:02:00,N20,nominal,2.0NRT,277.32,0.5,N,VIIRS
49.2604,37.52625,295.7,0.67,0.74,2026-06-21,01:02:00,N20,nominal,2.0NRT,283.45,1.06,N,VIIRS
49.26406,37.52629,297.28,0.67,0.74,2026-06-21,01:02:00,N20,nominal,2.0NRT,282.86,0.93,N,VIIRS
51.13677,34.97454,301.39,0.46,0.63,2026-06-21,01:02:00,N20,nominal,2.0NRT,280.62,0.82,N,VIIRS
52.23519,32.81989,303.71,0.34,0.56,2026-06-21,01:02:00,N20,nominal,2.0NRT,278.9,1.13,N,VIIRS
52.23657,32.81533,303.53,0.34,0.56,2026-06-21,01:02:00,N20,nominal,2.0NRT,278.51,1.05,N,VIIRS
48.75024,26.60367,296.64,0.5,0.49,2026-06-21,01:05:00,N20,nominal,2.0NRT,286.4,1.46,N,VIIRS
48.48579,27.73229,298.88,0.56,0.52,2026-06-21,01:05:00,N20,nominal,2.0NRT,284.22,1.02,N,VIIRS
48.48325,27.72891,302.35,0.56,0.52,2026-06-21,01:05:00,N20,nominal,2.0NRT,284.32,0.71,N,VIIRS
49.22986,26.51846,299.21,0.48,0.48,2026-06-21,01:05:00,N20,nominal,2.0NRT,283.42,0.72,N,VIIRS
47.1478,33.76678,309.63,0.56,0.69,2026-06-21,01:05:00,N20,nominal,2.0NRT,284.77,1.46,N,VIIRS
47.15579,33.76427,299.09,0.56,0.69,2026-06-21,01:05:00,N20,nominal,2.0NRT,284.63,0.9,N,VIIRS
50.34627,24.72754,300.65,0.57,0.43,2026-06-21,01:05:00,N20,nominal,2.0NRT,286.03,1.25,N,VIIRS
47.86395,35.14812,303.41,0.61,0.71,2026-06-21,01:05:00,N20,nominal,2.0NRT,286.72,4.03,N,VIIRS
47.8755,35.15738,323.71,0.61,0.71,2026-06-21,01:05:00,N20,nominal,2.0NRT,281.34,3.4,N,VIIRS
50.54446,26.2592,323.53,0.43,0.46,2026-06-21,01:05:00,N20,nominal,2.0NRT,288.44,3.52,N,VIIRS
