latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.86905,33.44242,303.2,1.4,1.17,2025-09-08,01:37:00,A,37,6.1NRT,287.19,10.95,N,MODIS
47.875,33.45212,303.34,1.4,1.17,2025-09-08,01:37:00,A,32,6.1NRT,286.91,10.97,N,MODIS
45.31021,28.56751,316.22,1.04,1.02,2025-09-08,01:39:00,A,93,6.1NRT,283.99,18.08,N,MODIS
52.24089,32.9373,321.32,1.21,1.09,2025-09-08,08:01:00,T,81,6.1NRT,291.7,24.21,D,MODIS
45.18216,35.25855,329.01,2.36,1.48,2025-09-08,08:03:00,T,82,6.1NRT,294.75,75.81,D,MODIS
47.14655,30.09525,352.85,1.18,1.08,2025-09-08,08:03:00,T,96,6.1NRT,301.72,76.98,D,MODIS
45.30476,28.56668,328.43,1.12,1.05,2025-09-08,08:03:00,T,18,6.1NRT,299.7,22.24,D,MODIS
45.29565,28.56359,322.53,1.12,1.05,2025-09-08,08:03:00,T,50,6.1NRT,297.23,17.3,D,MODIS
47.28955,30.29064,354.92,1.2,1.09,2025-09-08,08:03:00,T,97,6.1NRT,303.26,85.02,D,MODIS
49.68182,36.37194,313.98,1.98,1.37,2025-09-08,08:03:00,T,63,6.1NRT,293.77,25.52,D,MODIS
49.67753,36.36454,315.75,1.98,1.37,2025-09-08,08:03:00,T,61,6.1NRT,293.81,28.24,D,MODIS
50.7026,30.18491,304.79,1.07,1.03,2025-09-08,08:03:00,T,38,6.1NRT,293.06,4.09,D,MODIS
50.7002,30.19936,312.02,1.07,1.03,2025-09-08,08:03:00,T,69,6.1NRT,293.7,9.05,D,MODIS
50.69537,30.22831,305,1.07,1.03,2025-09-08,08:03:00,T,15,6.1NRT,293.96,3.61,D,MODIS
48.78154,37.83847,312.47,2.5,1.52,2025-09-08,08:03:00,T,61,6.1NRT,294.99,22.75,D,MODIS
49.32955,26.23898,303.38,1.01,1.01,2025-09-08,08:03:00,T,40,6.1NRT,293.07,3.86,D,MODIS
47.42855,31.00648,317.3,1.27,1.12,2025-09-08,08:03:00,T,58,6.1NRT,303.73,9.56,D,MODIS
47.29229,30.27551,316.88,1.2,1.09,2025-09-08,08:03:00,T,61,6.1NRT,301.2,8.41,D,MODIS
47.14385,30.11032,320.05,1.19,1.08,2025-09-08,08:03:00,T,70,6.1NRT,300.32,11.69,D,MODIS
47.12583,30.01794,319.47,1.18,1.08,2025-09-08,08:03:00,T,70,6.1NRT,302.38,10.57,D,MODIS
46.49169,32.1106,317.28,1.49,1.2,2025-09-08,08:03:00,T,44,6.1NRT,300.47,12.09,D,MODIS
46.18982,32.88942,326.89,1.65,1.26,2025-09-08,08:03:00,T,77,6.1NRT,302.84,32.67,D,MODIS
46.18564,32.90969,326.54,1.66,1.27,2025-09-08,08:03:00,T,77,6.1NRT,302.02,31.78,D,MODIS
47.28669,30.28364,345.65,1.2,1.09,2025-09-08,08:03:00,T,93,6.1NRT,301.96,59.86,D,MODIS
47.284,30.29878,327.6,1.2,1.09,2025-09-08,08:03:00,T,79,6.1NRT,301.26,23.53,D,MODIS
48.77733,37.84279,350.6,1.96,1.37,2025-09-08,11:06:00,A,95,6.1NRT,294.97,154.1,D,MODIS
48.77039,37.84211,339.95,1.96,1.37,2025-09-08,11:06:00,A,90,6.1NRT,295.74,99.96,D,MODIS
48.22832,37.94276,341.53,2.02,1.38,2025-09-08,11:06:00,A,91,6.1NRT,300.35,110.72,D,MODIS
48.23425,37.96801,312.19,2.01,1.38,2025-09-08,11:06:00,A,15,6.1NRT,296.47,12.4,D,MODIS
48.2248,37.94896,344.39,2.02,1.38,2025-09-08,11:06:00,A,92,6.1NRT,299.61,125.92,D,MODIS
48.05099,37.48721,357.22,2.15,1.43,2025-09-08,11:06:00,A,86,6.1NRT,297.6,225.91,D,MODIS
48.05737,37.514,344.78,2.15,1.42,2025-09-08,11:06:00,A,93,6.1NRT,295.91,140.19,D,MODIS
47.36459,36.00818,336.52,2.7,1.57,2025-09-08,11:06:00,A,88,6.1NRT,292.71,157.8,D,MODIS
47.37231,36.00831,334.21,2.7,1.57,2025-09-08,11:06:00,A,87,6.1NRT,291.1,140.66,D,MODIS
49.31829,26.80895,310.89,1.31,1.14,2025-09-08,12:44:00,A,61,6.1NRT,295.74,10.83,D,MODIS
49.31646,26.79136,315.55,1.31,1.14,2025-09-08,12:44:00,A,70,6.1NRT,296.58,16.33,D,MODIS
48.79401,38.27623,305.78,1.79,1.31,2025-09-08,17:34:00,T,66,6.1NRT,287.93,19.63,N,MODIS
