latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
51.47338,31.24542,334.28,0.55,0.51,2026-04-17,01:00:00,N,nominal,2.0NRT,267.5,5.42,N,VIIRS
47.87298,33.41455,299.81,0.43,0.62,2026-04-17,01:00:00,N,nominal,2.0NRT,277.81,1.39,N,VIIRS
47.86615,33.43617,321.75,0.43,0.62,2026-04-17,01:00:00,N,nominal,2.0NRT,277.51,4.32,N,VIIRS
47.86784,33.4308,338.31,0.43,0.62,2026-04-17,01:00:00,N,nominal,2.0NRT,278.05,7.28,N,VIIRS
48.5206,34.62828,300.09,0.46,0.64,2026-04-17,01:00:00,N,nominal,2.0NRT,279.12,1.03,N,VIIRS
48.47429,34.63158,302.13,0.47,0.64,2026-04-17,01:00:00,N,nominal,2.0NRT,278.82,0.96,N,VIIRS
45.2462,28.78865,310.75,0.33,0.55,2026-04-17,01:02:00,N,nominal,2.0NRT,276.07,1.03,N,VIIRS
45.24427,28.78555,330.13,0.33,0.55,2026-04-17,01:02:00,N,nominal,2.0NRT,275.38,1.92,N,VIIRS
50.18011,36.7266,334.07,0.53,0.67,2026-04-17,09:07:00,N,nominal,2.0NRT,286.69,4.27,D,VIIRS
50.17598,36.72826,331.04,0.53,0.67,2026-04-17,09:07:00,N,nominal,2.0NRT,286.71,2.53,D,VIIRS
48.34695,37.60207,348.38,0.56,0.69,2026-04-17,09:07:00,N,nominal,2.0NRT,295.85,26.81,D,VIIRS
48.34945,37.60918,367,0.56,0.69,2026-04-17,09:07:00,N,high,2.0NRT,296.92,26.81,D,VIIRS
48.34769,37.60823,354.11,0.57,0.69,2026-04-17,09:07:00,N,nominal,2.0NRT,303.86,35.77,D,VIIRS
48.35012,37.61524,340.14,0.56,0.69,2026-04-17,09:07:00,N,nominal,2.0NRT,296.93,28.06,D,VIIRS
46.62914,32.50981,345.79,0.39,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,293.47,8.3,D,VIIRS
46.61855,32.50794,332.04,0.39,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,293.45,7.87,D,VIIRS
46.61601,32.51396,348.58,0.39,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,295.67,7.87,D,VIIRS
46.61675,32.51894,331.69,0.39,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,293.46,5.08,D,VIIRS
46.55202,32.46916,336.54,0.38,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,292.28,2.21,D,VIIRS
46.47163,32.09934,330.57,0.38,0.36,2026-04-17,10:45:00,N,low,2.0NRT,302.51,1.54,D,VIIRS
46.55364,32.64075,346.42,0.39,0.36,2026-04-17,10:45:00,N,nominal,2.0NRT,298.44,4.78,D,VIIRS
47.8897,35.84316,336.76,0.45,0.39,2026-04-17,10:47:00,N,nominal,2.0NRT,306.11,3.95,D,VIIRS
47.95775,36.40497,340.3,0.47,0.4,2026-04-17,10:47:00,N,nominal,2.0NRT,301.66,4.67,D,VIIRS
47.96378,36.32572,343.74,0.47,0.4,2026-04-17,10:47:00,N,nominal,2.0NRT,298.13,7.07,D,VIIRS
48.10822,35.80848,333.47,0.45,0.39,2026-04-17,10:47:00,N,nominal,2.0NRT,302.1,2.59,D,VIIRS
48.25962,36.88735,345.58,0.49,0.4,2026-04-17,10:47:00,N,nominal,2.0NRT,302.31,4.25,D,VIIRS
48.32594,37.50396,332.67,0.52,0.42,2026-04-17,10:47:00,N,nominal,2.0NRT,297.78,9.24,D,VIIRS
48.26801,36.85801,343,0.49,0.4,2026-04-17,10:47:00,N,nominal,2.0NRT,303.98,6.37,D,VIIRS
48.2373,35.79691,331.75,0.45,0.39,2026-04-17,10:47:00,N,nominal,2.0NRT,304.95,2.43,D,VIIRS
48.73694,36.95193,346.34,0.5,0.41,2026-04-17,10:47:00,N,nominal,2.0NRT,305.29,6.21,D,VIIRS
48.7407,36.9511,330.58,0.5,0.41,2026-04-17,10:47:00,N,nominal,2.0NRT,300.86,6.21,D,VIIRS
49.17057,38.01817,336.01,0.56,0.43,2026-04-17,10:47:00,N,nominal,2.0NRT,282.32,6.41,D,VIIRS
49.30962,36.8629,338.06,0.5,0.41,2026-04-17,10:47:00,N,nominal,2.0NRT,301.69,6.31,D,VIIRS
49.3134,36.86209,344.83,0.5,0.41,2026-04-17,10:47:00,N,nominal,2.0NRT,299.79,6.31,D,VIIRS
49.3123,36.86252,349.87,0.51,0.41,2026-04-17,10:47:00,N,nominal,2.0NRT,301.33,9.33,D,VIIRS
49.99871,37.69795,330.41,0.55,0.43,2026-04-17,10:47:00,N,nominal,2.0NRT,276.09,3.03,D,VIIRS
47.99368,23.74075,335.76,0.39,0.44,2026-04-17,10:47:00,N,nominal,2.0NRT,296.6,3.7,D,VIIRS
48.40774,23.50689,338.56,0.39,0.44,2026-04-17,10:47:00,N,nominal,2.0NRT,290.4,3.15,D,VIIRS
48.41288,23.51056,337.06,0.39,0.44,2026-04-17,10:47:00,N,nominal,2.0NRT,291.21,7.72,D,VIIRS
48.41166,23.50515,336.96,0.39,0.44,2026-04-17,10:47:00,N,nominal,2.0NRT,288.89,3.15,D,VIIRS
48.63338,22.2334,334.41,0.43,0.46,2026-04-17,10:47:00,N,nominal,2.0NRT,300.58,4.36,D,VIIRS
50.86942,31.79905,344.56,0.39,0.36,2026-04-17,10:47:00,N,nominal,2.0NRT,296.05,6.55,D,VIIRS
50.98371,30.88846,352.09,0.39,0.36,2026-04-17,10:47:00,N,nominal,2.0NRT,290.25,9.8,D,VIIRS
50.98134,30.84921,327.5,0.39,0.36,2026-04-17,10:47:00,N,nominal,2.0NRT,296.11,2.58,D,VIIRS
50.984610000000004,30.84799,325.14,0.39,0.36,2026-04-17,10:47:00,N,nominal,2.0NRT,297.84,2.58,D,VIIRS
50.98381,30.84256,331.9,0.39,0.36,2026-04-17,10:47:00,N,nominal,2.0NRT,294.03,2.58,D,VIIRS
49.83297,23.82566,325.27,0.53,0.42,2026-04-17,10:47:00,N,nominal,2.0NRT,293.21,3.24,D,VIIRS
52.3414,33.18667,335.62,0.42,0.38,2026-04-17,10:47:00,N,nominal,2.0NRT,289.58,4.61,D,VIIRS
49.48269,37.26771,335.87,0.52,0.42,2026-04-17,10:47:00,N,nominal,2.0NRT,297.49,4.36,D,VIIRS
49.48653,37.26685,348.17,0.52,0.42,2026-04-17,10:47:00,N,nominal,2.0NRT,298.81,12.23,D,VIIRS
47.71476,36.22289,348.28,0.46,0.39,2026-04-17,10:47:00,N,nominal,2.0NRT,303.89,6.57,D,VIIRS
47.66265,35.33043,333.76,0.43,0.38,2026-04-17,10:47:00,N,nominal,2.0NRT,298.38,3.31,D,VIIRS
47.6362,35.1124,337.81,0.43,0.38,2026-04-17,10:47:00,N,nominal,2.0NRT,310.23,5.71,D,VIIRS
48.29545,22.55554,367,0.5,0.66,2026-04-17,12:27:00,N,high,2.0NRT,297.61,15.34,D,VIIRS
48.29682,22.55678,367,0.5,0.66,2026-04-17,12:27:00,N,high,2.0NRT,297.14,18.39,D,VIIRS
48.46572,38.75615,295.7,0.45,0.47,2026-04-17,23:01:00,N,nominal,2.0NRT,280.78,1.01,N,VIIRS
44.58434,33.40989,329.83,0.37,0.58,2026-04-17,23:01:00,N,nominal,2.0NRT,276.09,18.83,N,VIIRS
44.58414,33.41471,367,0.37,0.58,2026-04-17,23:01:00,N,high,2.0NRT,288.84,18.83,N,VIIRS
44.58394,33.41953,327.19,0.37,0.58,2026-04-17,23:01:00,N,nominal,2.0NRT,271.7,11.71,N,VIIRS
47.8337,38.47133,301.64,0.46,0.47,2026-04-17,23:01:00,N,nominal,2.0NRT,279.99,1.32,N,VIIRS
