latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.45881,38.77282,301.06,0.47,0.48,2025-11-21,00:11:00,N,nominal,2.0NRT,278.4,0.88,N,VIIRS
48.49223,38.8062,295.71,0.48,0.48,2025-11-21,00:11:00,N,nominal,2.0NRT,278.5,1.05,N,VIIRS
47.86955,33.4458,352.82,0.48,0.65,2025-11-21,11:40:00,N,nominal,2.0NRT,284.48,6.72,D,VIIRS
48.53151,34.61765,309.58,0.39,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,282.57,1.2,N,VIIRS
48.48198,38.78907,295.38,0.47,0.4,2025-11-21,23:54:00,N,nominal,2.0NRT,274.73,0.51,N,VIIRS
48.52412,34.62033,303.39,0.39,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,281.66,1,N,VIIRS
48.33648,33.52009,314.19,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,280.24,1.19,N,VIIRS
47.87724,35.1909,316.94,0.4,0.37,2025-11-21,23:54:00,N,nominal,2.0NRT,282.06,2.01,N,VIIRS
47.87609,35.15725,309.89,0.39,0.37,2025-11-21,23:54:00,N,nominal,2.0NRT,281.87,0.85,N,VIIRS
47.86861,35.15988,315.07,0.39,0.37,2025-11-21,23:54:00,N,nominal,2.0NRT,284.42,1.42,N,VIIRS
47.8677,35.16507,305.29,0.39,0.37,2025-11-21,23:54:00,N,nominal,2.0NRT,281.97,1.42,N,VIIRS
47.88315,33.44487,296.21,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,282.26,0.36,N,VIIRS
47.86763,33.43407,302.38,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,281.97,0.84,N,VIIRS
47.86682,33.43914,307.75,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,281.51,0.84,N,VIIRS
47.87979,33.40089,312.27,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,283.67,1.37,N,VIIRS
47.86928,33.44535,321.13,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,284.46,1.44,N,VIIRS
47.86601,33.44421,298.82,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,281.02,1.44,N,VIIRS
47.87411,33.41494,305.98,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,284.14,0.93,N,VIIRS
47.87185,33.39024,296.05,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,283.7,0.88,N,VIIRS
47.86541,33.43079,309.3,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,281.79,0.89,N,VIIRS
47.17222,31.7589,297.95,0.39,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,283.26,0.67,N,VIIRS
47.84165,33.38501,317.49,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,283.61,1.63,N,VIIRS
47.86858,33.38909,309.52,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,282.02,0.88,N,VIIRS
47.87331,33.42001,301.03,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,284.5,0.93,N,VIIRS
47.87572,33.40481,308.17,0.38,0.36,2025-11-21,23:54:00,N,nominal,2.0NRT,282.91,1.5,N,VIIRS
48.29405,37.19906,306.78,0.43,0.38,2025-11-21,23:54:00,N,nominal,2.0NRT,278.95,1.39,N,VIIRS
48.40491,37.18074,301.38,0.43,0.38,2025-11-21,23:54:00,N,nominal,2.0NRT,279.15,0.65,N,VIIRS
48.2928,37.18635,297.9,0.43,0.38,2025-11-21,23:54:00,N,nominal,2.0NRT,279.13,0.63,N,VIIRS
