latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.71323,34.69948,302.43,1.21,1.09,2025-10-15,07:44:00,T,52,6.1NRT,285.04,8.09,D,MODIS
48.58651,34.87876,300.81,1.23,1.1,2025-10-15,07:44:00,T,37,6.1NRT,283.94,7.15,D,MODIS
48.67251,34.86876,308.17,1.22,1.1,2025-10-15,07:44:00,T,67,6.1NRT,286.11,11.57,D,MODIS
47.09169,34.24092,312.78,1.24,1.11,2025-10-15,07:46:00,T,73,6.1NRT,287.75,16.03,D,MODIS
47.016,34.13936,310.97,1.23,1.1,2025-10-15,07:46:00,T,71,6.1NRT,287.91,13.64,D,MODIS
46.3091,33.02825,300.86,1.15,1.07,2025-10-15,07:46:00,T,42,6.1NRT,287.57,4.51,D,MODIS
48.19571,34.89852,300.85,1.25,1.11,2025-10-15,07:46:00,T,42,6.1NRT,285.5,7.31,D,MODIS
47.09452,34.22536,303.3,1.24,1.1,2025-10-15,07:46:00,T,55,6.1NRT,288.08,7.25,D,MODIS
45.07518,35.38688,313.52,2.16,1.43,2025-10-15,18:51:00,T,87,6.1NRT,277.98,49.23,N,MODIS
45.07577,35.37992,302.9,2.16,1.43,2025-10-15,18:51:00,T,52,6.1NRT,277.14,30.04,N,MODIS
