latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.54124,26.25974,316.52,0.33,0.56,2025-10-15,01:17:00,N21,nominal,2.0NRT,278.26,1.91,N,VIIRS
48.56546,35.26894,334.82,0.4,0.6,2025-10-15,09:24:00,N21,nominal,2.0NRT,283.27,2.39,D,VIIRS
47.09798,33.40053,327.6,0.53,0.67,2025-10-15,09:24:00,N21,nominal,2.0NRT,287.65,7.68,D,VIIRS
47.0986,33.40281,341.15,0.53,0.67,2025-10-15,09:24:00,N21,nominal,2.0NRT,288.99,6.07,D,VIIRS
48.21407,38.24755,325.37,0.35,0.57,2025-10-15,11:04:00,N21,nominal,2.0NRT,285.28,4.11,D,VIIRS
47.86784,35.16351,326.11,0.5,0.49,2025-10-15,11:04:00,N21,nominal,2.0NRT,286.36,4.04,D,VIIRS
51.43634,25.08978,325.78,0.39,0.36,2025-10-15,11:06:00,N21,nominal,2.0NRT,280.65,2.2,D,VIIRS
48.47236,34.6273,325.83,0.55,0.43,2025-10-15,23:18:00,N21,nominal,2.0NRT,275.13,5.09,N,VIIRS
48.46665,38.76012,302.56,0.41,0.37,2025-10-15,23:18:00,N21,nominal,2.0NRT,278.43,3.88,N,VIIRS
48.46401,38.753660000000004,327.66,0.41,0.37,2025-10-15,23:18:00,N21,nominal,2.0NRT,279.49,3.88,N,VIIRS
48.53026,34.64581,328,0.55,0.43,2025-10-15,23:18:00,N21,nominal,2.0NRT,276.71,8.36,N,VIIRS
48.53031,34.64632,333.31,0.55,0.43,2025-10-15,23:18:00,N21,nominal,2.0NRT,275.89,5.91,N,VIIRS
48.52005,34.62886,296.87,0.55,0.43,2025-10-15,23:18:00,N21,nominal,2.0NRT,276.91,1.22,N,VIIRS
47.83354,38.47342,299.63,0.41,0.37,2025-10-15,23:18:00,N21,nominal,2.0NRT,275.74,1.03,N,VIIRS
47.83283,38.47883,306.08,0.41,0.37,2025-10-15,23:18:00,N21,nominal,2.0NRT,277.72,1.54,N,VIIRS
45.07138,35.39627,333.98,0.47,0.4,2025-10-15,23:20:00,N21,nominal,2.0NRT,284.12,15.6,N,VIIRS
45.06775,35.39546,336.88,0.47,0.4,2025-10-15,23:20:00,N21,nominal,2.0NRT,285.58,15.6,N,VIIRS
45.07486,33.64227,317.47,0.56,0.43,2025-10-15,23:20:00,N21,nominal,2.0NRT,274.63,2.64,N,VIIRS
45.07536,33.6414,299.03,0.56,0.43,2025-10-15,23:20:00,N21,nominal,2.0NRT,274.07,1.35,N,VIIRS
44.77112,33.85877,296.28,0.54,0.42,2025-10-15,23:20:00,N21,nominal,2.0NRT,275.34,1.29,N,VIIRS
