latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.09888,39.64256,307.59,1.02,1.01,2026-09-18,01:34:00,A,72,6.1NRT,281.05,12.12,N,MODIS
46.6646,35.74568,318.8,1.51,1.21,2026-09-18,07:14:00,T,72,6.1NRT,298.28,19.21,D,MODIS
46.65745,35.75714,321.4,1.52,1.22,2026-09-18,07:14:00,T,75,6.1NRT,297.93,25.43,D,MODIS
46.66115,35.73836,311.84,1.51,1.21,2026-09-18,07:14:00,T,58,6.1NRT,298.11,10.06,D,MODIS
46.66081,35.76442,315.02,1.52,1.22,2026-09-18,07:14:00,T,52,6.1NRT,297.84,13.09,D,MODIS
47.7903,29.2378,322.13,1.01,1,2026-09-18,07:14:00,T,80,6.1NRT,293.94,17.64,D,MODIS
47.04669,34.14521,322.64,1.26,1.12,2026-09-18,07:14:00,T,77,6.1NRT,299.88,18.78,D,MODIS
47.04956,34.12941,324.81,1.26,1.11,2026-09-18,07:14:00,T,79,6.1NRT,298.29,21.29,D,MODIS
46.71581,36.29773,321.17,1.61,1.25,2026-09-18,07:14:00,T,76,6.1NRT,296.94,28.18,D,MODIS
46.71985,36.27781,313.08,1.6,1.25,2026-09-18,07:14:00,T,63,6.1NRT,297,12.99,D,MODIS
46.92292,35.36512,335.78,1.43,1.18,2026-09-18,07:14:00,T,88,6.1NRT,300.19,51.73,D,MODIS
46.93304,35.3693,320.16,1.43,1.18,2026-09-18,07:14:00,T,74,6.1NRT,297.61,20.96,D,MODIS
46.92847,35.37299,340.16,1.43,1.18,2026-09-18,07:14:00,T,90,6.1NRT,299.17,65.32,D,MODIS
46.93198,35.35521,317.49,1.43,1.18,2026-09-18,07:14:00,T,65,6.1NRT,298.48,15.92,D,MODIS
47.30261,35.29866,318.72,1.4,1.17,2026-09-18,07:14:00,T,74,6.1NRT,299.48,19.22,D,MODIS
47.30596,35.28116,313.88,1.39,1.17,2026-09-18,07:14:00,T,66,6.1NRT,297.99,12.37,D,MODIS
47.23606,35.84194,310.54,1.48,1.2,2026-09-18,07:14:00,T,60,6.1NRT,298.54,8.37,D,MODIS
47.45773,37.41637,317.05,1.75,1.3,2026-09-18,07:14:00,T,74,6.1NRT,294.68,28.82,D,MODIS
47.4554,37.42111,315.33,1.75,1.3,2026-09-18,07:14:00,T,68,6.1NRT,294.62,24.03,D,MODIS
48.16171,36.06424,307.26,1.45,1.19,2026-09-18,07:14:00,T,50,6.1NRT,297.2,7.48,D,MODIS
48.61776,36.80088,305.24,1.53,1.22,2026-09-18,07:14:00,T,45,6.1NRT,294.21,6.94,D,MODIS
46.41342,35.09264,310.33,1.01,1,2026-09-18,12:42:00,A,24,6.1NRT,299.51,4.02,D,MODIS
47.04757,37.1637,315.06,1.04,1.02,2026-09-18,12:42:00,A,64,6.1NRT,299.13,8.73,D,MODIS
47.05637,37.16113,311.36,1.04,1.02,2026-09-18,12:42:00,A,48,6.1NRT,297.42,5.52,D,MODIS
