latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
50.38439,30.33693,321.72,1.01,1,2026-08-01,02:17:00,A,100,6.1NRT,289.72,21.74,N,MODIS
49.51997,27.35451,302.11,1.04,1.02,2026-08-01,02:17:00,A,47,6.1NRT,287.96,6.86,N,MODIS
50.38223,30.350460000000002,305,1.01,1,2026-08-01,02:17:00,A,62,6.1NRT,288.39,8.15,N,MODIS
52.15261,33.08154,300.9,1.08,1.04,2026-08-01,02:17:00,A,35,6.1NRT,283.92,7.68,D,MODIS
47.3831,35.17621,316.11,1.08,1.04,2026-08-01,07:07:00,T,60,6.1NRT,304.59,7.05,D,MODIS
47.42962,34.66004,338.26,1.05,1.02,2026-08-01,07:07:00,T,88,6.1NRT,306.06,35.43,D,MODIS
47.4275,34.67334,319.91,1.05,1.02,2026-08-01,07:07:00,T,68,6.1NRT,304.64,10.52,D,MODIS
47.31536,35.36354,331.01,1.09,1.04,2026-08-01,07:07:00,T,82,6.1NRT,305.27,23.2,D,MODIS
47.4208,34.65702,326.69,1.05,1.02,2026-08-01,07:07:00,T,78,6.1NRT,301.81,17.99,D,MODIS
47.30582,33.65317,319.77,1.01,1.01,2026-08-01,07:07:00,T,64,6.1NRT,306.34,8.76,D,MODIS
47.55067,37.14238,328.13,1.24,1.11,2026-08-01,07:07:00,T,81,6.1NRT,298.41,29.04,D,MODIS
47.70818,35.75909,319.47,1.11,1.05,2026-08-01,07:07:00,T,71,6.1NRT,305,11.24,D,MODIS
48.31758,30.41199,319.29,1.09,1.04,2026-08-01,07:07:00,T,71,6.1NRT,302.75,12.78,D,MODIS
50.37825,30.33714,313.59,1.15,1.07,2026-08-01,07:07:00,T,62,6.1NRT,300.93,7.17,D,MODIS
52.32857,33.30173,309.81,1.02,1.01,2026-08-01,07:07:00,T,63,6.1NRT,296.01,6.66,D,MODIS
49.92344,32.35318,312.38,1.02,1.01,2026-08-01,07:07:00,T,52,6.1NRT,301.03,5.5,D,MODIS
49.45697,35.08081,318.55,1.03,1.01,2026-08-01,07:07:00,T,74,6.1NRT,299.64,13.22,D,MODIS
