latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.45294,34.18127,338.77,0.44,0.46,2026-03-08,00:30:00,N20,nominal,2.0NRT,258.95,6.19,N,VIIRS
48.16755,37.44819,313.46,0.35,0.57,2026-03-08,00:30:00,N20,nominal,2.0NRT,269.19,1.33,N,VIIRS
47.83363,38.47528,309.77,0.39,0.6,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.05,1.16,N,VIIRS
47.83212,38.48026,295.64,0.39,0.6,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.45,1.16,N,VIIRS
48.04776,37.36204,320.99,0.35,0.57,2026-03-08,00:30:00,N20,nominal,2.0NRT,268.51,1.62,N,VIIRS
48.52177,34.62083,295.64,0.51,0.5,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.62,1.03,N,VIIRS
48.52005,34.62739,303.93,0.51,0.5,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.97,1.03,N,VIIRS
48.06417,23.5974,296.74,0.38,0.36,2026-03-08,00:30:00,N20,nominal,2.0NRT,270.12,0.78,N,VIIRS
47.87529,35.15988,295.87,0.57,0.52,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.21,1,N,VIIRS
47.86897,35.16426,310.23,0.57,0.52,2026-03-08,00:30:00,N20,nominal,2.0NRT,274.71,3.67,N,VIIRS
47.60651,34.76039,300.21,0.55,0.51,2026-03-08,00:30:00,N20,nominal,2.0NRT,268.98,1.29,N,VIIRS
47.86848,33.43407,316.41,0.48,0.48,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.32,1.52,N,VIIRS
47.86432,33.43177,296.86,0.48,0.48,2026-03-08,00:30:00,N20,nominal,2.0NRT,270.17,1.52,N,VIIRS
47.87368,33.37535,296.47,0.47,0.48,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.63,1.39,N,VIIRS
47.84272,33.38579,301.96,0.48,0.48,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.56,1.21,N,VIIRS
49.55711,23.60748,303.15,0.39,0.36,2026-03-08,00:30:00,N20,nominal,2.0NRT,265.75,1,N,VIIRS
46.56044,32.55568,297.74,0.47,0.48,2026-03-08,00:30:00,N20,nominal,2.0NRT,272.31,0.63,N,VIIRS
45.4227,36.19305,331.95,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,283.46,3.01,D,VIIRS
46.81717,35.38393,331.87,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,285.39,5.97,D,VIIRS
46.81622,35.37864,336.83,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,295.21,19.64,D,VIIRS
46.61532,32.67459,343.25,0.5,0.41,2026-03-08,10:15:00,N20,nominal,2.0NRT,285.16,10,D,VIIRS
47.83254,38.47872,325.44,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,285.58,2.19,D,VIIRS
47.51161,36.24229,338.72,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,293.34,3.25,D,VIIRS
47.42856,34.3217,326.04,0.43,0.38,2026-03-08,10:15:00,N20,nominal,2.0NRT,287.66,2.45,D,VIIRS
47.79942,36.07211,328.26,0.39,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,288.88,2.65,D,VIIRS
47.70515,35.48558,337.32,0.4,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,296.37,17.76,D,VIIRS
47.70423,35.48031,334.15,0.4,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,289.03,8.19,D,VIIRS
47.86921,35.16264,334.16,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,290.13,4.01,D,VIIRS
47.8782,35.19329,332.31,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,288.6,9.02,D,VIIRS
48.4604,38.77835,331.73,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,283.7,11.75,D,VIIRS
48.30513,37.1403,325.02,0.38,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,283.64,2.13,D,VIIRS
48.25987,36.72945,328.36,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,284.43,1.36,D,VIIRS
47.8665,33.4346,342.92,0.45,0.39,2026-03-08,10:15:00,N20,nominal,2.0NRT,291.22,7.18,D,VIIRS
48.77435,38.77873,330.97,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,286.36,2.32,D,VIIRS
48.78093,38.77657,325.28,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,286.3,3.93,D,VIIRS
48.79939,38.69661,339.22,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,289.32,6.36,D,VIIRS
48.85852,37.74681,328.27,0.38,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,283.59,5.22,D,VIIRS
48.55711,34.89436,327.48,0.41,0.37,2026-03-08,10:15:00,N20,low,2.0NRT,302.1,67.7,D,VIIRS
48.56042,34.89302,330.17,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,285.3,8.59,D,VIIRS
48.55946,34.88764,345.33,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,287.88,9.04,D,VIIRS
48.53099,34.64954,330.62,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,293.25,13.77,D,VIIRS
48.81547,35.28465,326.77,0.4,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,282.27,2.83,D,VIIRS
49.39212,35.54704,338.59,0.39,0.36,2026-03-08,10:15:00,N20,nominal,2.0NRT,284.14,3.6,D,VIIRS
49.6296,34.31444,326.94,0.41,0.37,2026-03-08,10:15:00,N20,nominal,2.0NRT,283.12,1.65,D,VIIRS
51.5389,24.18916,342.08,0.54,0.51,2026-03-08,10:17:00,N20,nominal,2.0NRT,286.62,7,D,VIIRS
51.5382,24.19095,339.42,0.54,0.51,2026-03-08,10:17:00,N20,nominal,2.0NRT,286.19,5.4,D,VIIRS
50.45075,34.18496,328.51,0.4,0.37,2026-03-08,10:17:00,N20,nominal,2.0NRT,279.81,6.77,D,VIIRS
48.39715,24.67905,333.76,0.32,0.55,2026-03-08,10:17:00,N20,nominal,2.0NRT,281.47,2.49,D,VIIRS
50.45405,34.18352,329.71,0.4,0.37,2026-03-08,10:17:00,N20,nominal,2.0NRT,283.23,6.77,D,VIIRS
45.44579,29.35617,349.01,0.52,0.67,2026-03-08,11:55:00,N20,nominal,2.0NRT,289.13,5.9,D,VIIRS
45.46964,28.96046,330.45,0.5,0.66,2026-03-08,11:55:00,N20,nominal,2.0NRT,286.79,7.81,D,VIIRS
45.47564,28.95382,333.1,0.5,0.66,2026-03-08,11:55:00,N20,nominal,2.0NRT,287.3,7.81,D,VIIRS
49.23779,24.40216,340.04,0.32,0.55,2026-03-08,11:57:00,N20,nominal,2.0NRT,289.46,6.77,D,VIIRS
49.2354,22.86984,329.48,0.55,0.51,2026-03-08,11:57:00,N20,nominal,2.0NRT,281.03,3.23,D,VIIRS
49.23682,22.87455,325.94,0.55,0.51,2026-03-08,11:57:00,N20,nominal,2.0NRT,280.45,5.06,D,VIIRS
49.53998,23.59582,344.65,0.59,0.53,2026-03-08,11:57:00,N20,nominal,2.0NRT,278.94,28.65,D,VIIRS
50.05107,24.08802,329.46,0.63,0.54,2026-03-08,11:57:00,N20,nominal,2.0NRT,288.13,7.45,D,VIIRS
50.20657,24.57255,341.27,0.33,0.55,2026-03-08,11:57:00,N20,nominal,2.0NRT,286.66,2.72,D,VIIRS
50.8055,27.23109,325.65,0.44,0.62,2026-03-08,11:57:00,N20,nominal,2.0NRT,283.5,2.96,D,VIIRS
47.68827,30.03909,329.45,0.57,0.69,2026-03-08,11:57:00,N20,nominal,2.0NRT,283.69,5.39,D,VIIRS
47.98079,29.26396,325.59,0.53,0.67,2026-03-08,11:57:00,N20,nominal,2.0NRT,283.78,2.53,D,VIIRS
47.97812,29.26261,330.16,0.53,0.67,2026-03-08,11:57:00,N20,nominal,2.0NRT,285.17,3.08,D,VIIRS
48.43014,29.18466,329.38,0.53,0.67,2026-03-08,11:57:00,N20,nominal,2.0NRT,283.25,2.43,D,VIIRS
48.92236,24.29912,326.76,0.63,0.54,2026-03-08,11:57:00,N20,nominal,2.0NRT,282.75,6,D,VIIRS
46.56579,32.64675,338.33,0.76,0.77,2026-03-08,11:57:00,N20,nominal,2.0NRT,281.11,7.41,D,VIIRS
47.83159,38.47552,301.31,0.45,0.63,2026-03-08,22:29:00,N20,nominal,2.0NRT,267.55,1.06,N,VIIRS
50.03657,34.05588,301.54,0.73,0.76,2026-03-08,22:29:00,N20,nominal,2.0NRT,263.66,1.4,N,VIIRS
47.83616,38.47519,300.89,0.45,0.63,2026-03-08,22:29:00,N20,nominal,2.0NRT,268.16,1.08,N,VIIRS
