latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
46.30841,31.8143,333.08,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,287.5,4.19,N,VIIRS
46.31122,31.78787,323.58,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,287.17,2.68,N,VIIRS
46.31359,31.80195,309.53,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,286.72,2.17,N,VIIRS
46.315,31.78872,311.12,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,286.94,2.03,N,VIIRS
46.31219,31.81516,321.97,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,286.51,1.9,N,VIIRS
46.31289,31.80855,324.03,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,286.74,2.17,N,VIIRS
46.3143,31.79534,324.85,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,287.59,2.03,N,VIIRS
46.71319,32.76838,317.17,0.47,0.4,2025-09-19,23:33:00,N,nominal,2.0NRT,284.29,2.23,N,VIIRS
46.88018,31.5744,297.69,0.52,0.42,2025-09-19,23:33:00,N,nominal,2.0NRT,284.52,0.41,N,VIIRS
47.84412,33.38181,295.55,0.46,0.39,2025-09-19,23:33:00,N,nominal,2.0NRT,284.86,0.95,N,VIIRS
47.86725,33.43882,308.05,0.46,0.39,2025-09-19,23:33:00,N,nominal,2.0NRT,282.04,1.16,N,VIIRS
47.86797,33.43262,295.72,0.46,0.39,2025-09-19,23:33:00,N,nominal,2.0NRT,282.6,0.84,N,VIIRS
48.31792,37.2569,296.17,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,280.92,0.41,N,VIIRS
48.35567,37.25864,297.27,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,283.22,0.78,N,VIIRS
48.36226,37.26085,295.42,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,282.09,0.6,N,VIIRS
48.22145,38.24548,316.89,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,284.95,1.72,N,VIIRS
48.22226,38.24037,295.01,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,284.41,1.18,N,VIIRS
48.50209,37.7567,302.04,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,281.36,0.88,N,VIIRS
48.51191,37.76013,315.42,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,281.71,1.49,N,VIIRS
48.58937,37.81125,296.05,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,277.03,0.28,N,VIIRS
48.59264,37.81239,296.83,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,276.51,0.28,N,VIIRS
48.46187,38.75368,303.38,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,282.87,0.71,N,VIIRS
48.4643,38.76001,301.16,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,282.67,0.71,N,VIIRS
48.46513,38.75487,301.12,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,284.82,0.71,N,VIIRS
48.46757,38.7612,310.75,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,284.94,1.59,N,VIIRS
48.48165,38.77306,301.64,0.38,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,283.39,0.76,N,VIIRS
48.89485,37.97635,308.06,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,273.98,1.16,N,VIIRS
48.94179,37.95597,334.49,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,274.49,6.2,N,VIIRS
49.11619,37.58949,298.26,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,279.92,0.35,N,VIIRS
46.30771,31.8209,333.79,0.5,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,287.7,4.19,N,VIIRS
49.42424,40.04346,303.39,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,266.03,1.03,N,VIIRS
49.42514,40.03816,309.01,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,267.69,1.03,N,VIIRS
47.80109,36.49135,301.56,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,279.39,0.53,N,VIIRS
48.19104,37.53806,306.32,0.39,0.36,2025-09-19,23:33:00,N,nominal,2.0NRT,280.92,0.84,N,VIIRS
46.29401,31.80432,299.16,0.51,0.41,2025-09-19,23:33:00,N,nominal,2.0NRT,286.01,0.53,N,VIIRS
