latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.22878,33.4016,296.49,0.62,0.54,2026-03-27,00:52:00,N,nominal,2.0NRT,273.84,0.98,N,VIIRS
51.32359,31.66277,296.36,0.49,0.49,2026-03-27,00:52:00,N,nominal,2.0NRT,273.42,0.74,N,VIIRS
51.45204,31.72455,298.08,0.49,0.49,2026-03-27,00:52:00,N,nominal,2.0NRT,273.83,1.63,N,VIIRS
49.68786,32.71896,311.04,0.61,0.53,2026-03-27,00:54:00,N,nominal,2.0NRT,274.19,3.88,N,VIIRS
50.3917,28.22165,299.52,0.39,0.44,2026-03-27,00:54:00,N,nominal,2.0NRT,270.6,0.49,N,VIIRS
52.02348,31.84712,351.42,0.76,0.77,2026-03-27,09:02:00,N,nominal,2.0NRT,288.36,9.26,D,VIIRS
51.43938,32.43827,328.87,0.77,0.77,2026-03-27,09:02:00,N,nominal,2.0NRT,289.32,17.04,D,VIIRS
51.42917,32.43493,367,0.77,0.77,2026-03-27,09:02:00,N,high,2.0NRT,290.78,23.98,D,VIIRS
51.43229,32.42873,344.6,0.77,0.77,2026-03-27,09:02:00,N,nominal,2.0NRT,288.2,9.27,D,VIIRS
51.43633,32.43854,335.64,0.77,0.77,2026-03-27,09:02:00,N,nominal,2.0NRT,288.92,9.27,D,VIIRS
51.42618,32.43521,350.4,0.77,0.77,2026-03-27,09:02:00,N,nominal,2.0NRT,291.11,9.27,D,VIIRS
44.88298,33.75138,334.37,0.39,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,298.87,3.07,D,VIIRS
46.55745,32.49614,331,0.39,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,291.17,9.02,D,VIIRS
47.76378,36.31422,329.97,0.42,0.38,2026-03-27,10:41:00,N,nominal,2.0NRT,301.17,2.35,D,VIIRS
47.89071,32.81533,331.6,0.38,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,296.76,3.79,D,VIIRS
47.96109,31.79549,330.18,0.39,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,288.36,2.4,D,VIIRS
48.3352,32.98708,340.12,0.38,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,302.52,5.62,D,VIIRS
48.70041,32.29559,329.23,0.38,0.36,2026-03-27,10:41:00,N,nominal,2.0NRT,297.56,1.4,D,VIIRS
48.22474,29.4585,327.01,0.43,0.38,2026-03-27,10:41:00,N,nominal,2.0NRT,300.66,2.7,D,VIIRS
49.11227,29.68764,338.6,0.41,0.37,2026-03-27,10:41:00,N,nominal,2.0NRT,295.95,3.92,D,VIIRS
49.11126,29.68214,326.37,0.41,0.37,2026-03-27,10:41:00,N,nominal,2.0NRT,288.41,1.42,D,VIIRS
48.10083,23.6312,328.49,0.46,0.47,2026-03-27,10:41:00,N,nominal,2.0NRT,275.44,3.49,D,VIIRS
