latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.86441,33.44555,300.7,2.83,1.61,2026-04-24,06:31:00,T,0,6.1NRT,270.55,32.17,D,MODIS
51.039790000000004,28.65574,302.79,1.05,1.02,2026-04-24,12:51:00,A,44,6.1NRT,289.55,5,D,MODIS
48.21906,26.18254,303.64,1.03,1.01,2026-04-24,12:51:00,A,57,6.1NRT,290.01,4.6,D,MODIS
48.36281,26.37468,308.21,1.02,1.01,2026-04-24,12:51:00,A,67,6.1NRT,290.62,6.94,D,MODIS
48.02371,23.37159,300.57,1.25,1.11,2026-04-24,12:51:00,A,12,6.1NRT,287.75,5.31,D,MODIS
48.03306,23.3671,306.59,1.25,1.11,2026-04-24,12:51:00,A,57,6.1NRT,289.88,10.15,D,MODIS
48.49242,25.84976,304.88,1.04,1.02,2026-04-24,12:51:00,A,51,6.1NRT,291.57,4.9,D,MODIS
48.26141,23.35919,326.93,1.24,1.11,2026-04-24,12:51:00,A,85,6.1NRT,291.59,33.52,D,MODIS
48.25846,23.34344,303.83,1.24,1.11,2026-04-24,12:51:00,A,57,6.1NRT,288.89,6.81,D,MODIS
48.94759,25.4812,304.27,1.05,1.02,2026-04-24,12:51:00,A,36,6.1NRT,292.07,3.41,D,MODIS
48.94532,25.46761,311.3,1.05,1.02,2026-04-24,12:51:00,A,71,6.1NRT,293.18,8.76,D,MODIS
49.23076,25.10349,304.08,1.06,1.03,2026-04-24,12:51:00,A,48,6.1NRT,291.99,5.64,D,MODIS
49.22843,25.08964,300.01,1.06,1.03,2026-04-24,12:51:00,A,9,6.1NRT,288.61,3.37,D,MODIS
48.89062,23.05809,312.69,1.24,1.11,2026-04-24,12:51:00,A,73,6.1NRT,288.8,15.59,D,MODIS
50.10327,28.5829,304.73,1.03,1.01,2026-04-24,12:51:00,A,57,6.1NRT,288.2,3.8,D,MODIS
50.26511,26.15575,300.12,1.01,1,2026-04-24,12:51:00,A,29,6.1NRT,279.36,5.73,D,MODIS
47.87197,33.42855,303.68,1.59,1.24,2026-04-24,17:39:00,T,56,6.1NRT,272.09,20.65,N,MODIS
