latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.54453,26.25867,306.59,0.38,0.59,2025-09-14,01:26:00,N,nominal,2.0NRT,275.65,1.09,N,VIIRS
49.9407,29.61523,314.63,0.53,0.67,2025-09-14,01:26:00,N,nominal,2.0NRT,280.8,3.32,N,VIIRS
49.93985,29.61217,332.64,0.53,0.67,2025-09-14,01:26:00,N,nominal,2.0NRT,280.26,3.48,N,VIIRS
48.97783,24.70831,300.95,0.37,0.58,2025-09-14,01:28:00,N,nominal,2.0NRT,281.46,1.33,N,VIIRS
46.88506,36.97455,349.08,0.32,0.54,2025-09-14,09:32:00,N,nominal,2.0NRT,298.7,6.74,D,VIIRS
46.74714,36.12994,345.3,0.35,0.57,2025-09-14,09:32:00,N,nominal,2.0NRT,299.78,3.43,D,VIIRS
48.16575,38.11353,340.7,0.52,0.5,2025-09-14,09:34:00,N,nominal,2.0NRT,303.05,6.07,D,VIIRS
49.01852,37.83912,347.35,0.51,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,309.32,49.96,D,VIIRS
49.02022,37.8457,354.34,0.51,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,307.08,49.96,D,VIIRS
49.02193,37.85233,344.71,0.51,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,300.8,18.84,D,VIIRS
48.99615,37.82924,330.12,0.51,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,300.03,5.66,D,VIIRS
46.85282,34.01456,367,0.43,0.62,2025-09-14,09:34:00,N,high,2.0NRT,299.67,7.23,D,VIIRS
48.07029,38.35899,336.07,0.51,0.5,2025-09-14,09:34:00,N,nominal,2.0NRT,302.15,5.95,D,VIIRS
46.8507,34.01299,343.93,0.43,0.62,2025-09-14,09:34:00,N,nominal,2.0NRT,297.23,5.55,D,VIIRS
46.85231,34.01828,343.24,0.43,0.62,2025-09-14,09:34:00,N,nominal,2.0NRT,297.92,7.43,D,VIIRS
48.06823,38.36888,345.75,0.51,0.5,2025-09-14,09:34:00,N,nominal,2.0NRT,301.64,8.8,D,VIIRS
49.30051,38.00933,333.05,0.49,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,300.37,2.86,D,VIIRS
49.34493,37.75708,340.33,0.5,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,298.38,7.21,D,VIIRS
49.29144,37.47367,349.02,0.52,0.5,2025-09-14,09:34:00,N,nominal,2.0NRT,300.44,5.77,D,VIIRS
49.29576,37.4711,338.39,0.52,0.5,2025-09-14,09:34:00,N,nominal,2.0NRT,298.91,5.77,D,VIIRS
49.6825,38.99408,337.88,0.44,0.46,2025-09-14,09:34:00,N,nominal,2.0NRT,300.71,3.47,D,VIIRS
48.77587,35.39183,355.21,0.33,0.55,2025-09-14,09:34:00,N,nominal,2.0NRT,308.56,16.75,D,VIIRS
48.77945,35.3907,367,0.33,0.55,2025-09-14,09:34:00,N,high,2.0NRT,306.98,14.55,D,VIIRS
48.77827,35.38658,339.6,0.33,0.55,2025-09-14,09:34:00,N,nominal,2.0NRT,297.16,14.55,D,VIIRS
49.73259,37.54251,338.23,0.5,0.49,2025-09-14,09:34:00,N,nominal,2.0NRT,299.24,3.41,D,VIIRS
47.53667,30.12029,349.91,0.59,0.7,2025-09-14,09:34:00,N,nominal,2.0NRT,299.19,10.4,D,VIIRS
49.61297,36.57481,346.76,0.55,0.51,2025-09-14,09:34:00,N,nominal,2.0NRT,300.53,51.47,D,VIIRS
49.61737,36.57197,347.18,0.55,0.51,2025-09-14,09:34:00,N,nominal,2.0NRT,304.55,246.21,D,VIIRS
