latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.59166,38.17656,326.67,2.87,1.62,2025-09-28,08:03:00,T,84,6.1NRT,293.67,104.15,D,MODIS
48.58254,38.21207,320.57,2.88,1.62,2025-09-28,08:03:00,T,79,6.1NRT,293.36,74.53,D,MODIS
47.17543,37.90089,305.12,3.09,1.67,2025-09-28,08:05:00,T,54,6.1NRT,293.26,18.43,D,MODIS
48.11919,37.70443,309,3.21,1.7,2025-09-28,10:56:00,A,64,6.1NRT,294.72,34.67,D,MODIS
48.11847,37.70093,310.11,3.21,1.7,2025-09-28,10:56:00,A,55,6.1NRT,294.82,35.38,D,MODIS
47.16084,37.43454,304.82,3.57,1.77,2025-09-28,10:56:00,A,39,6.1NRT,294.32,24.57,D,MODIS
47.16529,37.43948,305.11,3.57,1.77,2025-09-28,10:56:00,A,45,6.1NRT,293.99,26.96,D,MODIS
46.63687,31.77674,310.67,1.39,1.17,2025-09-28,12:32:00,A,0,6.1NRT,297.9,7.13,D,MODIS
46.51014,31.81651,308.98,1.39,1.17,2025-09-28,12:32:00,A,43,6.1NRT,294.64,9.93,D,MODIS
46.44053,32.12823,309.72,1.43,1.18,2025-09-28,12:32:00,A,57,6.1NRT,297.56,8.74,D,MODIS
46.23188,32.40739,312.95,1.47,1.2,2025-09-28,12:32:00,A,65,6.1NRT,298.77,11.33,D,MODIS
45.37755,34.45047,309.05,1.83,1.33,2025-09-28,12:32:00,A,68,6.1NRT,293.76,16.87,D,MODIS
45.37946,34.47337,307.66,1.84,1.33,2025-09-28,12:32:00,A,66,6.1NRT,293.28,14.87,D,MODIS
47.10887,31.6069,312.65,1.38,1.16,2025-09-28,12:32:00,A,63,6.1NRT,297.86,11.64,D,MODIS
46.98168,32.1666,325.44,1.46,1.19,2025-09-28,12:32:00,A,80,6.1NRT,299.19,31.34,D,MODIS
47.51422,37.97633,306.39,3.06,1.66,2025-09-28,12:32:00,A,51,6.1NRT,292.59,21.01,D,MODIS
47.51623,37.96824,307.74,3.06,1.66,2025-09-28,12:32:00,A,58,6.1NRT,292.87,25.44,D,MODIS
46.55837,35.53196,313.64,2.64,1.56,2025-09-28,17:34:00,T,88,6.1NRT,276.72,65.9,N,MODIS
46.55772,35.50322,304.94,2.65,1.56,2025-09-28,17:34:00,T,62,6.1NRT,276.81,45.81,N,MODIS
46.56543,35.5352,306.39,2.64,1.56,2025-09-28,17:34:00,T,68,6.1NRT,276.35,48.87,N,MODIS
