latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.34449,35.8714,313.86,1,1,2025-09-22,07:24:00,T,66,6.1NRT,299.91,5.67,D,MODIS
49.00021,37.23282,313.76,1.01,1,2025-09-22,07:24:00,T,63,6.1NRT,300.53,7.23,D,MODIS
49.00222,37.21951,321.68,1.01,1,2025-09-22,07:24:00,T,76,6.1NRT,301.2,14.31,D,MODIS
48.19075,37.75838,331.19,1.04,1.02,2025-09-22,07:24:00,T,80,6.1NRT,300.66,24.58,D,MODIS
47.86978,33.4349,309.92,1.08,1.04,2025-09-22,07:24:00,T,27,6.1NRT,298.09,5.71,D,MODIS
48.4643,38.77509,309.36,1.08,1.04,2025-09-22,07:24:00,T,26,6.1NRT,298.41,4.81,D,MODIS
49.95288,37.95343,323.09,1.02,1.01,2025-09-22,07:24:00,T,78,6.1NRT,299.16,17.23,D,MODIS
50.8824,35.02663,304.5,1.05,1.02,2025-09-22,07:24:00,T,40,6.1NRT,293.05,5.03,D,MODIS
49.06993,37.68657,313.61,1.02,1.01,2025-09-22,07:24:00,T,49,6.1NRT,299.73,7.5,D,MODIS
49.71707,37.6055,307.67,1.01,1,2025-09-22,07:24:00,T,36,6.1NRT,297.26,4,D,MODIS
49.71912,37.592,311.37,1.01,1,2025-09-22,07:24:00,T,60,6.1NRT,298.08,6.59,D,MODIS
47.15825,31.90288,320.6,1.19,1.08,2025-09-22,07:26:00,T,73,6.1NRT,299.34,15.38,D,MODIS
45.57743,34.24547,308.3,1.01,1,2025-09-22,07:26:00,T,53,6.1NRT,295.92,4.09,D,MODIS
48.50742,35.76198,318.16,1.02,1.01,2025-09-22,11:57:00,A,64,6.1NRT,305.84,6.21,D,MODIS
49.51904,37.76992,319.59,1.17,1.07,2025-09-22,11:57:00,A,67,6.1NRT,305.42,12.02,D,MODIS
48.50171,37.73932,319.62,1.13,1.06,2025-09-22,11:57:00,A,67,6.1NRT,302.57,10.93,D,MODIS
48.52842,37.96384,322.57,1.15,1.07,2025-09-22,11:57:00,A,68,6.1NRT,305.64,13.68,D,MODIS
47.8674,33.45322,325.88,1.02,1.01,2025-09-22,11:57:00,A,72,6.1NRT,303.49,17.14,D,MODIS
48.38281,37.30447,316.14,1.1,1.04,2025-09-22,11:57:00,A,57,6.1NRT,301,9.8,D,MODIS
48.37681,37.31166,313.81,1.1,1.04,2025-09-22,11:57:00,A,36,6.1NRT,300.93,6.42,D,MODIS
48.15401,36.1594,323.41,1.03,1.01,2025-09-22,11:57:00,A,73,6.1NRT,306.52,12.24,D,MODIS
48.2681,37.18652,317.1,1.09,1.04,2025-09-22,11:57:00,A,62,6.1NRT,299.84,11.21,D,MODIS
48.15578,36.60032,312.96,1.05,1.02,2025-09-22,11:57:00,A,35,6.1NRT,302.86,5.21,D,MODIS
48.37736,38.58899,316.19,1.21,1.09,2025-09-22,11:57:00,A,60,6.1NRT,303.83,9.69,D,MODIS
47.5657,36.33799,323.02,1.03,1.01,2025-09-22,11:57:00,A,66,6.1NRT,303.55,12.6,D,MODIS
47.52566,35.84664,322.64,1.01,1.01,2025-09-22,11:57:00,A,71,6.1NRT,308.48,10.65,D,MODIS
48.16807,39.77589,323.84,1.34,1.15,2025-09-22,11:57:00,A,74,6.1NRT,307.3,18.69,D,MODIS
48.16985,39.79324,334.76,1.35,1.15,2025-09-22,11:57:00,A,85,6.1NRT,306.3,40.02,D,MODIS
49.52084,37.7855,316.75,1.17,1.08,2025-09-22,11:57:00,A,60,6.1NRT,304.98,8.88,D,MODIS
49.51288,37.88448,318.22,1.18,1.08,2025-09-22,11:57:00,A,64,6.1NRT,305.47,10.1,D,MODIS
49.50347,37.88703,319.39,1.18,1.08,2025-09-22,11:57:00,A,67,6.1NRT,304.86,11.47,D,MODIS
49.46101,37.7697,325.26,1.16,1.07,2025-09-22,11:57:00,A,72,6.1NRT,307.01,19.17,D,MODIS
49.42116,37.64414,320.67,1.15,1.07,2025-09-22,11:57:00,A,69,6.1NRT,305.16,13.6,D,MODIS
49.44474,37.84537,318.49,1.17,1.08,2025-09-22,11:57:00,A,65,6.1NRT,304.97,10.61,D,MODIS
49.33743,37.18383,318.97,1.11,1.05,2025-09-22,11:57:00,A,66,6.1NRT,307.42,9.95,D,MODIS
49.27802,36.77741,324.29,1.08,1.04,2025-09-22,11:57:00,A,75,6.1NRT,305.62,15.84,D,MODIS
48.72876,33.16345,319.6,1.02,1.01,2025-09-22,11:57:00,A,71,6.1NRT,303.16,10.45,D,MODIS
49.3785,37.94455,321.92,1.18,1.08,2025-09-22,11:57:00,A,71,6.1NRT,303.66,14.96,D,MODIS
49.38028,37.96032,317.18,1.18,1.08,2025-09-22,11:57:00,A,61,6.1NRT,304.75,9.29,D,MODIS
48.26075,30.49065,313.58,1.21,1.09,2025-09-22,11:57:00,A,58,6.1NRT,303.4,6.62,D,MODIS
49.37538,37.9508,316.92,1.18,1.08,2025-09-22,11:57:00,A,15,6.1NRT,303.51,6.89,D,MODIS
46.06721,30.16416,314.11,1.38,1.16,2025-09-22,11:57:00,A,55,6.1NRT,303.52,7.78,D,MODIS
47.11456,35.50246,318.7,1,1,2025-09-22,11:57:00,A,60,6.1NRT,305.51,7.83,D,MODIS
47.52217,36.56272,338.09,1.04,1.02,2025-09-22,11:57:00,A,87,6.1NRT,304.22,33.54,D,MODIS
47.68105,37.72955,321.15,1.11,1.05,2025-09-22,11:57:00,A,69,6.1NRT,306.88,11.17,D,MODIS
47.56046,36.36703,322.09,1.03,1.01,2025-09-22,11:57:00,A,60,6.1NRT,303.45,12.01,D,MODIS
47.56748,36.35119,318.65,1.03,1.01,2025-09-22,11:57:00,A,44,6.1NRT,302.01,8.5,D,MODIS
49.2373,37.97864,314.14,1.18,1.08,2025-09-22,11:57:00,A,45,6.1NRT,303.59,6.22,D,MODIS
49.15763,37.54023,313.75,1.13,1.06,2025-09-22,11:57:00,A,36,6.1NRT,303.74,4.88,D,MODIS
49.1939,38.14181,325.84,1.19,1.09,2025-09-22,11:57:00,A,76,6.1NRT,305.23,20.2,D,MODIS
49.19572,38.1577,318.75,1.19,1.09,2025-09-22,11:57:00,A,60,6.1NRT,305.84,11.22,D,MODIS
49.18624,38.16022,315.47,1.19,1.09,2025-09-22,11:57:00,A,34,6.1NRT,304.41,7.61,D,MODIS
49.10856,37.57504,325.76,1.14,1.06,2025-09-22,11:57:00,A,76,6.1NRT,304.11,19.5,D,MODIS
49.11034,37.590089999999996,325.57,1.14,1.06,2025-09-22,11:57:00,A,76,6.1NRT,304.96,19.36,D,MODIS
44.98415,33.89165,340.69,1.05,1.03,2025-09-22,11:57:00,A,91,6.1NRT,305.06,39.6,D,MODIS
44.98626,33.90442,407.02,1.05,1.03,2025-09-22,11:57:00,A,100,6.1NRT,313.19,313.01,D,MODIS
44.98837,33.91722,325.44,1.05,1.02,2025-09-22,11:57:00,A,80,6.1NRT,303.94,16.58,D,MODIS
44.97743,33.9074,318.56,1.05,1.03,2025-09-22,11:57:00,A,73,6.1NRT,303.84,9.75,D,MODIS
44.97954,33.92019,316.36,1.05,1.02,2025-09-22,11:57:00,A,69,6.1NRT,303.61,7.53,D,MODIS
49.15829,38.08599,315.79,1.18,1.08,2025-09-22,11:57:00,A,53,6.1NRT,304.51,7.24,D,MODIS
49.16011,38.10196,384.53,1.19,1.08,2025-09-22,11:57:00,A,100,6.1NRT,311.76,211.71,D,MODIS
49.16188,38.11763,362.12,1.19,1.08,2025-09-22,11:57:00,A,100,6.1NRT,305.39,108,D,MODIS
49.15065,38.10447,315.77,1.19,1.08,2025-09-22,11:57:00,A,54,6.1NRT,304.5,7.92,D,MODIS
49.16188,38.38069,341.53,1.21,1.1,2025-09-22,11:57:00,A,90,6.1NRT,306.82,49.47,D,MODIS
49.00216,37.22722,344.42,1.11,1.05,2025-09-22,11:57:00,A,92,6.1NRT,307.86,50.65,D,MODIS
49.00396,37.24189,345.78,1.11,1.05,2025-09-22,11:57:00,A,93,6.1NRT,304.52,53.69,D,MODIS
49.27576,40.08905,321.32,1.44,1.19,2025-09-22,11:57:00,A,71,6.1NRT,304.11,17.64,D,MODIS
49.68127,37.66474,319.01,1.16,1.07,2025-09-22,11:57:00,A,67,6.1NRT,304.84,11.73,D,MODIS
