latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.46276,38.75989,296.58,0.52,0.67,2026-05-13,00:39:00,N21,nominal,2.0NRT,282.23,2.85,N,VIIRS
48.56875,37.60949,295.12,0.46,0.63,2026-05-13,00:39:00,N21,nominal,2.0NRT,279.46,0.51,N,VIIRS
48.51537,37.67368,298.35,0.46,0.64,2026-05-13,00:39:00,N21,nominal,2.0NRT,280.22,0.95,N,VIIRS
47.83287,38.4735,297.56,0.53,0.67,2026-05-13,00:39:00,N21,nominal,2.0NRT,282.56,2.55,N,VIIRS
50.36514,35.81029,303.28,0.34,0.56,2026-05-13,00:39:00,N21,nominal,2.0NRT,279.71,0.98,N,VIIRS
50.36708,35.81071,295.57,0.34,0.56,2026-05-13,00:39:00,N21,nominal,2.0NRT,280,0.55,N,VIIRS
50.0251,36.1811,333.2,0.36,0.57,2026-05-13,00:39:00,N21,nominal,2.0NRT,282.63,4.02,N,VIIRS
50.02407,36.18253,340.75,0.36,0.57,2026-05-13,00:39:00,N21,nominal,2.0NRT,283.39,3.68,N,VIIRS
47.8815,33.44508,296.35,0.32,0.55,2026-05-13,00:41:00,N21,nominal,2.0NRT,283.05,1.19,N,VIIRS
47.87219,33.43921,295.45,0.32,0.55,2026-05-13,00:41:00,N21,nominal,2.0NRT,282.71,1.42,N,VIIRS
47.86998,33.44716,310.82,0.32,0.55,2026-05-13,00:41:00,N21,nominal,2.0NRT,283.86,2.18,N,VIIRS
44.77055,33.86014,295.5,0.42,0.61,2026-05-13,00:41:00,N21,nominal,2.0NRT,278.15,0.99,N,VIIRS
48.87613,37.21328,354.1,0.79,0.78,2026-05-13,08:48:00,N21,nominal,2.0NRT,288.55,42.22,D,VIIRS
48.88012,37.22342,338.89,0.79,0.78,2026-05-13,08:48:00,N21,nominal,2.0NRT,287.52,37.94,D,VIIRS
50.34454,36.18304,331.54,0.4,0.37,2026-05-13,10:28:00,N21,nominal,2.0NRT,296.55,2.66,D,VIIRS
50.2651,36.37981,339.69,0.4,0.37,2026-05-13,10:28:00,N21,nominal,2.0NRT,297.38,4.31,D,VIIRS
50.3029,37.16454,330.23,0.42,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,301.05,2.82,D,VIIRS
50.24105,36.87186,332.66,0.41,0.37,2026-05-13,10:28:00,N21,low,2.0NRT,302.78,2.11,D,VIIRS
50.24326,36.88909,330.75,0.41,0.37,2026-05-13,10:28:00,N21,nominal,2.0NRT,301.71,1.14,D,VIIRS
50.22608,36.8647,331.4,0.41,0.37,2026-05-13,10:28:00,N21,low,2.0NRT,303.57,2.41,D,VIIRS
49.60569,37.6441,338.99,0.42,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,301.6,3.48,D,VIIRS
49.60641,37.64992,332.45,0.42,0.38,2026-05-13,10:28:00,N21,low,2.0NRT,303.66,3.48,D,VIIRS
49.57841,37.68215,336.97,0.42,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,302.87,3.8,D,VIIRS
49.44535,37.65692,345.15,0.42,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,306.52,13.01,D,VIIRS
48.96339,37.83399,331.6,0.42,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,295.87,6.86,D,VIIRS
48.93262,38.5942,340.39,0.44,0.38,2026-05-13,10:28:00,N21,nominal,2.0NRT,302.34,3.93,D,VIIRS
51.68516,33.71253,330.64,0.38,0.36,2026-05-13,10:28:00,N21,nominal,2.0NRT,284.76,6.95,D,VIIRS
51.11056,34.85065,336.3,0.39,0.36,2026-05-13,10:28:00,N21,nominal,2.0NRT,292.67,6.24,D,VIIRS
51.10885,34.85931,330.94,0.39,0.36,2026-05-13,10:28:00,N21,nominal,2.0NRT,294.24,3.11,D,VIIRS
51.01925,35.26799,330.4,0.39,0.36,2026-05-13,10:28:00,N21,nominal,2.0NRT,292.58,1.43,D,VIIRS
50.93317,35.31189,329.91,0.39,0.36,2026-05-13,10:28:00,N21,nominal,2.0NRT,295.66,2.88,D,VIIRS
50.74977,25.33268,325.59,0.49,0.65,2026-05-13,12:10:00,N21,nominal,2.0NRT,287.7,2.54,D,VIIRS
49.91706,24.13286,333.6,0.43,0.62,2026-05-13,12:10:00,N21,nominal,2.0NRT,291.91,4.54,D,VIIRS
46.81167,33.56268,295.97,0.56,0.68,2026-05-13,22:42:00,N21,nominal,2.0NRT,280.45,1.33,N,VIIRS
46.31993,34.08201,311.35,0.52,0.67,2026-05-13,22:42:00,N21,nominal,2.0NRT,280.59,2.16,N,VIIRS
46.31888,34.08561,302.27,0.52,0.67,2026-05-13,22:42:00,N21,nominal,2.0NRT,280.56,1.98,N,VIIRS
46.80904,33.5641,301.78,0.56,0.68,2026-05-13,22:42:00,N21,nominal,2.0NRT,280.65,1.31,N,VIIRS
