latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
50.16056,25.58551,303.59,1.16,1.07,2025-09-26,08:24:00,T,56,6.1NRT,284.13,9.11,D,MODIS
49.10419,35.38485,305,3.49,1.76,2025-09-26,08:24:00,T,49,6.1NRT,289.74,29.44,D,MODIS
49.11609,35.34182,317.01,3.47,1.75,2025-09-26,08:24:00,T,77,6.1NRT,290.05,83.27,D,MODIS
47.21696,31.34822,309.12,3.9,1.84,2025-09-26,11:17:00,A,64,6.1NRT,295.4,44,D,MODIS
47.20356,31.30215,308.09,3.92,1.84,2025-09-26,11:17:00,A,62,6.1NRT,295.21,39.03,D,MODIS
48.81613,35.72731,302.01,2.07,1.4,2025-09-26,11:17:00,A,20,6.1NRT,290.52,6.5,D,MODIS
47.2245,31.34638,308,3.9,1.84,2025-09-26,11:17:00,A,62,6.1NRT,295.46,37.81,D,MODIS
47.21135,31.30016,309.48,3.92,1.84,2025-09-26,11:17:00,A,65,6.1NRT,295.33,45.42,D,MODIS
51.63477,31.20321,310.2,2.75,1.59,2025-09-26,11:17:00,A,70,6.1NRT,289.06,43.81,D,MODIS
49.39549,34.73291,300.43,2.22,1.44,2025-09-26,11:17:00,A,12,6.1NRT,288.96,6.17,D,MODIS
47.16719,36.85568,305.86,2.03,1.39,2025-09-26,11:17:00,A,56,6.1NRT,293.39,13.7,D,MODIS
47.32159,34.42093,312.88,2.69,1.57,2025-09-26,11:17:00,A,71,6.1NRT,293.54,38.12,D,MODIS
48.46816,28.3753,305.09,1.83,1.32,2025-09-26,12:53:00,A,43,6.1NRT,294.92,10.59,D,MODIS
46.53934,32.63283,307.24,2.99,1.64,2025-09-26,12:53:00,A,43,6.1NRT,291.89,31.06,D,MODIS
45.33261,28.52427,326.62,1.69,1.28,2025-09-26,12:53:00,A,0,6.1NRT,296.06,45.29,D,MODIS
49.02589,30.60427,306.19,2.45,1.51,2025-09-26,12:53:00,A,63,6.1NRT,294.79,16.95,D,MODIS
48.47839,28.39031,307.71,1.83,1.33,2025-09-26,12:53:00,A,15,6.1NRT,293.4,13.14,D,MODIS
48.46674,28.39241,308.6,1.83,1.33,2025-09-26,12:53:00,A,28,6.1NRT,293.93,14.89,D,MODIS
47.74388,29.33748,304.24,2.02,1.38,2025-09-26,12:53:00,A,42,6.1NRT,294.08,6.34,D,MODIS
48.4701,28.39926,312.79,1.83,1.33,2025-09-26,12:53:00,A,73,6.1NRT,293.59,23.85,D,MODIS
