latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.77987,39.16086,303.8,0.42,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,273.07,1.71,N,VIIRS
48.78115,39.15546,307.68,0.42,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,273.23,1.71,N,VIIRS
48.78243,39.15001,323.25,0.42,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,273.64,5.06,N,VIIRS
48.78373,39.14455,337.66,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,274.1,5.06,N,VIIRS
48.78383,39.16298,297.64,0.42,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,273.37,1.27,N,VIIRS
48.78511,39.15759,304.76,0.42,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,272.75,1.27,N,VIIRS
48.78526,39.17579,298.64,0.43,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,272.85,1.66,N,VIIRS
48.81504,39.10627,299.64,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,270.93,1.19,N,VIIRS
48.70403,38.62661,301.22,0.41,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,266.21,1.16,N,VIIRS
48.8134,39.10535,296.65,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,270.27,0.76,N,VIIRS
49.39871,36.57671,322.7,0.49,0.41,2025-10-03,00:01:00,N21,nominal,2.0NRT,269.36,3.6,N,VIIRS
49.40389,36.60796,312.22,0.5,0.41,2025-10-03,00:01:00,N21,nominal,2.0NRT,265.55,9.29,N,VIIRS
49.40528,36.60143,337.09,0.49,0.41,2025-10-03,00:01:00,N21,nominal,2.0NRT,274.6,16.1,N,VIIRS
49.40745,36.60978,307.06,0.5,0.41,2025-10-03,00:01:00,N21,nominal,2.0NRT,264.78,9.29,N,VIIRS
49.40883,36.60326,315.35,0.49,0.41,2025-10-03,00:01:00,N21,nominal,2.0NRT,266.04,16.1,N,VIIRS
49.47014,36.46143,329.18,0.49,0.4,2025-10-03,00:01:00,N21,nominal,2.0NRT,272.44,11.58,N,VIIRS
49.67221,35.859610000000004,323.1,0.46,0.39,2025-10-03,00:01:00,N21,nominal,2.0NRT,252.56,4.32,N,VIIRS
48.48993,37.66423,322.36,0.56,0.43,2025-10-03,00:01:00,N21,nominal,2.0NRT,270.59,3.94,N,VIIRS
47.83181,38.47593,300.43,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,271.39,1.32,N,VIIRS
50.22479,33.39667,321.34,0.4,0.37,2025-10-03,00:01:00,N21,nominal,2.0NRT,251.7,3.69,N,VIIRS
49.10477,39.26868,304.7,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,266.4,1.46,N,VIIRS
49.30549,39.63491,312.76,0.43,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,267.08,2.87,N,VIIRS
49.30947,39.63708,295.22,0.43,0.46,2025-10-03,00:01:00,N21,nominal,2.0NRT,266.42,0.92,N,VIIRS
48.4817,38.77268,299.97,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,273.51,1.48,N,VIIRS
48.46733,38.75867,304.03,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,275.25,1.07,N,VIIRS
48.46341,38.75652,299.23,0.42,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,274.82,1.34,N,VIIRS
48.70382,38.62794,297.55,0.41,0.45,2025-10-03,00:01:00,N21,nominal,2.0NRT,266.19,1.02,N,VIIRS
44.77226,33.86028,308.46,0.48,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,281.75,1.74,N,VIIRS
47.87696,35.15922,303.3,0.47,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,260.92,0.85,N,VIIRS
47.87613,35.1588,342.74,0.47,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,263.13,6.56,N,VIIRS
47.87262,35.15718,308.12,0.47,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,263.75,6.56,N,VIIRS
47.86789,35.16167,300.25,0.47,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,268.32,1.09,N,VIIRS
47.85982,35.14473,295.79,0.47,0.4,2025-10-03,00:03:00,N21,nominal,2.0NRT,270.5,1.15,N,VIIRS
46.99057,37.33995,327.56,0.38,0.43,2025-10-03,09:49:00,N21,nominal,2.0NRT,292.16,2.17,D,VIIRS
48.49669,37.68694,330.51,0.52,0.41,2025-10-03,09:49:00,N21,nominal,2.0NRT,292.99,8.43,D,VIIRS
