latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.50198,37.23908,316.65,3.82,1.83,2025-09-06,08:22:00,T,74,6.1NRT,292.53,66.89,D,MODIS
49.49492,37.22714,316.24,3.82,1.83,2025-09-06,08:22:00,T,64,6.1NRT,293.57,61.48,D,MODIS
48.74008,37.07891,313.5,4,1.86,2025-09-06,08:22:00,T,66,6.1NRT,293.85,51.93,D,MODIS
51.16247,24.46609,315.98,1.02,1.01,2025-09-06,08:22:00,T,72,6.1NRT,299.66,9.43,D,MODIS
51.16029,24.48009,311.48,1.02,1.01,2025-09-06,08:22:00,T,58,6.1NRT,298.01,5.75,D,MODIS
49.30574,24.42663,308.41,1.05,1.02,2025-09-06,08:24:00,T,32,6.1NRT,294.83,5.34,D,MODIS
46.47285,31.93795,318.71,2.61,1.55,2025-09-06,08:24:00,T,0,6.1NRT,299.15,46.27,D,MODIS
44.86866,33.93771,319.67,2.18,1.43,2025-09-06,11:28:00,A,72,6.1NRT,301.31,29.55,D,MODIS
44.86935,33.93289,318.75,2.18,1.43,2025-09-06,11:28:00,A,70,6.1NRT,301.52,28.64,D,MODIS
46.3193,34.61867,320.37,1.82,1.32,2025-09-06,11:28:00,A,56,6.1NRT,306.24,17.31,D,MODIS
46.33042,34.61346,321.84,1.82,1.32,2025-09-06,11:28:00,A,64,6.1NRT,305.74,20.85,D,MODIS
46.69388,36.09892,330.75,1.5,1.21,2025-09-06,11:28:00,A,80,6.1NRT,305.55,36.59,D,MODIS
46.94175,37.1798,341.65,1.32,1.14,2025-09-06,11:28:00,A,78,6.1NRT,304.12,54.44,D,MODIS
46.93863,37.16363,336.57,1.32,1.14,2025-09-06,11:28:00,A,81,6.1NRT,304.88,42.46,D,MODIS
46.95146,37.17579,315.23,1.32,1.14,2025-09-06,11:28:00,A,18,6.1NRT,301.87,6.86,D,MODIS
46.94834,37.15958,323.99,1.32,1.14,2025-09-06,11:28:00,A,72,6.1NRT,302.23,19.55,D,MODIS
47.1109,37.23876,325.33,1.3,1.13,2025-09-06,11:28:00,A,72,6.1NRT,307.41,17.77,D,MODIS
