latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
50.37184,30.3081,300.62,3.53,1.77,2026-08-28,01:24:00,A,29,6.1NRT,279.85,42.52,N,MODIS
50.37042,30.35655,301.2,3.51,1.76,2026-08-28,01:24:00,A,36,6.1NRT,281.27,43.32,N,MODIS
50.37332,30.35257,302.5,3.51,1.76,2026-08-28,01:24:00,A,49,6.1NRT,281.43,52.06,N,MODIS
50.36887,30.31045,305.21,2.42,1.5,2026-08-28,03:02:00,A,58,6.1NRT,280.48,33.25,N,MODIS
50.36092,30.34124,304.69,2.43,1.5,2026-08-28,03:02:00,A,53,6.1NRT,281.06,32.07,N,MODIS
50.37093,30.30749,300.67,2.42,1.5,2026-08-28,03:02:00,A,32,6.1NRT,280.04,27.4,N,MODIS
50.36314,30.33832,308.74,2.43,1.5,2026-08-28,03:02:00,A,75,6.1NRT,281.72,44.99,N,MODIS
50.08568,37.24026,307.31,1.08,1.04,2026-08-28,06:40:00,T,64,6.1NRT,291.85,7.69,D,MODIS
50.17283,32.73767,305.84,1.62,1.25,2026-08-28,06:40:00,T,43,6.1NRT,294.13,10.34,D,MODIS
49.1923,25.78003,303.85,2.5,1.52,2026-08-28,08:20:00,T,37,6.1NRT,293.19,12.52,D,MODIS
45.76089,34.7342,339.11,1.17,1.08,2026-08-28,12:29:00,A,0,6.1NRT,293.21,45.2,D,MODIS
45.75831,34.71991,321.31,1.17,1.08,2026-08-28,12:29:00,A,50,6.1NRT,294.27,16.12,D,MODIS
50.08144,37.67443,314.71,1.02,1.01,2026-08-28,12:32:00,A,64,6.1NRT,297.96,8.55,D,MODIS
50.21703,37.44461,310.46,1.01,1.01,2026-08-28,12:32:00,A,62,6.1NRT,295.61,5.73,D,MODIS
50.21581,36.96928,322.16,1,1,2026-08-28,12:32:00,A,74,6.1NRT,293.56,15.95,D,MODIS
50.18118,36.17048,321.05,1,1,2026-08-28,12:32:00,A,76,6.1NRT,298.34,14.94,D,MODIS
50.17915,36.15707,315.35,1,1,2026-08-28,12:32:00,A,62,6.1NRT,296.35,9.93,D,MODIS
50.68456,35.44151,317.04,1.01,1,2026-08-28,12:32:00,A,75,6.1NRT,295.32,13.17,D,MODIS
51.01661,35.22776,302.36,1.01,1,2026-08-28,12:32:00,A,16,6.1NRT,287.83,3.16,D,MODIS
51.01446,35.21407,311.29,1.01,1,2026-08-28,12:32:00,A,63,6.1NRT,290.09,8.87,D,MODIS
51.14346,34.37535,309.84,1.03,1.01,2026-08-28,12:32:00,A,32,6.1NRT,293.24,7.16,D,MODIS
50.05663,28.41387,305.54,1.77,1.3,2026-08-28,12:32:00,A,51,6.1NRT,293.95,10.85,D,MODIS
51.08737,31.07258,318.75,1.28,1.12,2026-08-28,12:32:00,A,73,6.1NRT,292.83,20.95,D,MODIS
50.2352,25.41049,304.7,2.45,1.51,2026-08-28,12:32:00,A,42,6.1NRT,292.67,9.83,D,MODIS
50.72539,25.25087,304.6,2.4,1.49,2026-08-28,12:32:00,A,43,6.1NRT,293.61,8.41,D,MODIS
46.41484,33.84571,308.48,1.02,1.01,2026-08-28,17:49:00,T,75,6.1NRT,287.58,9.67,N,MODIS
46.26895,33.7381,302.75,1.02,1.01,2026-08-28,17:49:00,T,51,6.1NRT,286.83,6.08,N,MODIS
46.25782,33.73405,302.84,1.02,1.01,2026-08-28,17:49:00,T,31,6.1NRT,287.81,5.43,N,MODIS
50.43672,30.15547,307.5,1.12,1.06,2026-08-28,17:49:00,T,72,6.1NRT,286.83,11.43,N,MODIS
50.43925,30.17051,360.59,1.12,1.06,2026-08-28,17:49:00,T,100,6.1NRT,290.92,106.29,N,MODIS
50.37877,30.88377,315.25,1.08,1.04,2026-08-28,17:49:00,T,91,6.1NRT,287.78,17.49,N,MODIS
