latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.78216,36.95654,318.93,2.18,1.43,2026-07-20,07:29:00,T,69,6.1NRT,304.81,21.53,D,MODIS
49.21075,37.90674,312.48,2.2,1.44,2026-07-20,07:29:00,T,54,6.1NRT,300.1,17.91,D,MODIS
49.49576,38.96686,312.74,2.44,1.51,2026-07-20,07:29:00,T,58,6.1NRT,298.43,20.23,D,MODIS
46.51865,32.75227,325.55,1.44,1.19,2026-07-20,07:29:00,T,76,6.1NRT,303.36,18.19,D,MODIS
46.24397,34.63717,333.17,1.82,1.32,2026-07-20,07:29:00,T,83,6.1NRT,308.01,51.65,D,MODIS
46.24863,34.61505,323.28,1.82,1.32,2026-07-20,07:29:00,T,66,6.1NRT,307.43,22.02,D,MODIS
46.24053,34.64108,325.53,1.82,1.32,2026-07-20,07:29:00,T,62,6.1NRT,306.92,26.26,D,MODIS
46.24532,34.61901,325.43,1.82,1.32,2026-07-20,07:29:00,T,61,6.1NRT,307.38,25.59,D,MODIS
46.77171,32.74086,351.95,1.42,1.18,2026-07-20,07:29:00,T,96,6.1NRT,302.67,94.82,D,MODIS
46.77512,32.7233,320.01,1.42,1.18,2026-07-20,07:29:00,T,64,6.1NRT,302.45,12.27,D,MODIS
46.60877,33.67544,326.21,1.59,1.24,2026-07-20,07:29:00,T,75,6.1NRT,307.1,24.57,D,MODIS
46.93613,33.81959,326.16,1.59,1.24,2026-07-20,07:29:00,T,76,6.1NRT,306.5,25.47,D,MODIS
46.94013,33.79995,327.12,1.58,1.24,2026-07-20,07:29:00,T,77,6.1NRT,306.93,26.63,D,MODIS
46.94667,33.82406,327.7,1.59,1.24,2026-07-20,07:29:00,T,78,6.1NRT,307.55,29.7,D,MODIS
46.95065,33.80447,321.53,1.58,1.24,2026-07-20,07:29:00,T,52,6.1NRT,306.7,15.6,D,MODIS
46.91356,35.39658,321.78,1.91,1.35,2026-07-20,07:29:00,T,64,6.1NRT,300.63,28.86,D,MODIS
46.91866,35.37308,331.64,1.91,1.35,2026-07-20,07:29:00,T,82,6.1NRT,304.07,57.52,D,MODIS
47.04303,35.41183,320.35,1.9,1.35,2026-07-20,07:29:00,T,62,6.1NRT,304,19.8,D,MODIS
47.05552,36.30323,313.99,2.12,1.41,2026-07-20,07:29:00,T,47,6.1NRT,301.1,16.43,D,MODIS
47.0253,36.49345,333,2.17,1.43,2026-07-20,07:29:00,T,84,6.1NRT,303.41,73.17,D,MODIS
47.43678,36.54398,323.41,2.12,1.42,2026-07-20,07:29:00,T,75,6.1NRT,303.57,34.92,D,MODIS
47.44261,36.5181,322.5,2.12,1.41,2026-07-20,07:29:00,T,74,6.1NRT,307.43,31.7,D,MODIS
47.44446,36.52565,326.2,2.12,1.41,2026-07-20,07:29:00,T,70,6.1NRT,306.79,39.64,D,MODIS
47.6054,36.24265,315.92,2.02,1.39,2026-07-20,07:29:00,T,64,6.1NRT,302.35,16.95,D,MODIS
47.41827,37.8507,318.22,2.49,1.52,2026-07-20,07:29:00,T,47,6.1NRT,305.01,24.38,D,MODIS
47.60399,37.54479,314.86,2.37,1.49,2026-07-20,07:29:00,T,60,6.1NRT,301.32,24.33,D,MODIS
47.6015,37.55024,317.76,2.37,1.49,2026-07-20,07:29:00,T,67,6.1NRT,301.2,32.86,D,MODIS
48.34182,36.49332,319.08,1.98,1.37,2026-07-20,07:29:00,T,65,6.1NRT,302.91,24.06,D,MODIS
48.34738,36.46869,318.24,1.98,1.37,2026-07-20,07:29:00,T,62,6.1NRT,303.02,21.2,D,MODIS
45.56271,29.43928,323.55,1.1,1.05,2026-07-20,07:31:00,T,75,6.1NRT,299.69,14.19,D,MODIS
