latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.45973,38.77781,335.52,1.33,1.14,2025-08-13,01:11:00,A,100,6.1NRT,285.79,59.38,N,MODIS
48.32612,37.26179,312.58,1.17,1.08,2025-08-13,01:11:00,A,85,6.1NRT,283.71,18.39,N,MODIS
45.37704,29.11342,316.25,1.15,1.07,2025-08-13,01:13:00,A,93,6.1NRT,292.99,21.17,N,MODIS
45.37879,29.0991,333.98,1.16,1.07,2025-08-13,01:13:00,A,100,6.1NRT,292.28,45.75,N,MODIS
46.70289,32.89581,302.54,1,1,2025-08-13,01:13:00,A,50,6.1NRT,287.25,7.42,N,MODIS
46.84087,32.79313,326.48,1,1,2025-08-13,01:13:00,A,100,6.1NRT,286.55,27.54,N,MODIS
47.21955,34.65351,306.59,1.03,1.01,2025-08-13,01:13:00,A,69,6.1NRT,283.37,11.21,N,MODIS
48.54142,38.01818,319.35,1,1,2025-08-13,07:22:00,T,68,6.1NRT,302.22,9.24,D,MODIS
48.604730000000004,38.34597,316.27,1,1,2025-08-13,07:22:00,T,61,6.1NRT,300.41,6.99,D,MODIS
48.75705,38.25178,322.69,1,1,2025-08-13,07:22:00,T,74,6.1NRT,300.72,13.94,D,MODIS
49.24859,38.27286,351.71,1,1,2025-08-13,07:22:00,T,96,6.1NRT,301.54,59.84,D,MODIS
50.75806,32.1488,308.87,1.52,1.22,2025-08-13,07:22:00,T,23,6.1NRT,298.17,11.14,D,MODIS
50.76142,32.15547,310.02,1.52,1.22,2025-08-13,07:22:00,T,22,6.1NRT,298.61,11.99,D,MODIS
51.20344,32.00806,309.88,1.57,1.23,2025-08-13,07:22:00,T,39,6.1NRT,299.61,12.39,D,MODIS
46.41166,32.90156,333.6,1.24,1.11,2025-08-13,07:22:00,T,79,6.1NRT,306.86,31.88,D,MODIS
46.5074,32.56038,326.01,1.29,1.13,2025-08-13,07:22:00,T,63,6.1NRT,304.52,17.72,D,MODIS
46.64899,34.00027,324.9,1.14,1.06,2025-08-13,07:22:00,T,59,6.1NRT,309.64,7.79,D,MODIS
46.66378,33.86937,327.33,1.15,1.07,2025-08-13,07:22:00,T,67,6.1NRT,306.4,12.43,D,MODIS
46.75138,33.85976,325.25,1.15,1.07,2025-08-13,07:22:00,T,60,6.1NRT,309.86,9.49,D,MODIS
46.75594,33.86685,323.18,1.15,1.07,2025-08-13,07:22:00,T,39,6.1NRT,307.92,6.43,D,MODIS
46.75759,33.85215,337.38,1.15,1.07,2025-08-13,07:22:00,T,83,6.1NRT,310.12,28.78,D,MODIS
46.74386,34.05844,324.51,1.13,1.06,2025-08-13,07:22:00,T,57,6.1NRT,310.54,7.63,D,MODIS
47.06414,34.16942,332.09,1.13,1.06,2025-08-13,07:22:00,T,74,6.1NRT,306.52,22.21,D,MODIS
47.07343,34.17165,337.19,1.13,1.06,2025-08-13,07:22:00,T,83,6.1NRT,309.6,30.51,D,MODIS
47.24038,34.77415,323.36,1.09,1.04,2025-08-13,07:22:00,T,50,6.1NRT,305,8.65,D,MODIS
47.1717,35.4073,325.05,1.05,1.02,2025-08-13,07:22:00,T,68,6.1NRT,308.1,10.64,D,MODIS
47.32997,35.61494,328.41,1.04,1.02,2025-08-13,07:22:00,T,75,6.1NRT,308.53,15.37,D,MODIS
47.33887,35.61737,335.58,1.04,1.02,2025-08-13,07:22:00,T,84,6.1NRT,308.28,25.35,D,MODIS
47.25684,36.66029,321.08,1.01,1,2025-08-13,07:22:00,T,61,6.1NRT,307.13,7.76,D,MODIS
47.13519,37.95506,339.11,1,1,2025-08-13,07:22:00,T,87,6.1NRT,302.72,31.91,D,MODIS
47.69684,35.48701,318.45,1.06,1.03,2025-08-13,07:22:00,T,34,6.1NRT,302.21,8.03,D,MODIS
47.95647,33.39986,319.84,1.24,1.11,2025-08-13,07:22:00,T,64,6.1NRT,303.4,11.71,D,MODIS
47.48713,37.78318,316.27,1,1,2025-08-13,07:22:00,T,25,6.1NRT,303.32,4.18,D,MODIS
47.66065,36.74953,327.26,1.01,1,2025-08-13,07:22:00,T,77,6.1NRT,302.13,16.81,D,MODIS
47.66242,36.73655,325.99,1.01,1,2025-08-13,07:22:00,T,75,6.1NRT,303.31,14.9,D,MODIS
