latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
49.64954,31.72757,319.94,0.4,0.37,2026-05-17,00:01:00,N,nominal,2.0NRT,280.04,1.71,N,VIIRS
46.81268,35.28795,295.58,0.41,0.37,2026-05-17,00:01:00,N,nominal,2.0NRT,279.44,0.45,N,VIIRS
47.4955,34.64611,328.03,0.39,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,283.66,2.29,N,VIIRS
48.7464,26.60367,301.39,0.55,0.43,2026-05-17,00:01:00,N,nominal,2.0NRT,284.47,1.16,N,VIIRS
47.86697,33.43092,308.8,0.38,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,284.42,0.95,N,VIIRS
47.8686,33.44222,310.67,0.38,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,283.89,1.09,N,VIIRS
47.87105,33.44845,297.82,0.38,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,284.25,0.56,N,VIIRS
47.87268,33.43831,303.42,0.38,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,284.89,1.09,N,VIIRS
47.87919,33.39776,296.19,0.38,0.36,2026-05-17,00:01:00,N,nominal,2.0NRT,281,0.71,N,VIIRS
48.7489,26.60298,297.17,0.55,0.43,2026-05-17,00:01:00,N,nominal,2.0NRT,284.47,0.98,N,VIIRS
48.97496,24.70794,311.8,0.44,0.46,2026-05-17,00:01:00,N,nominal,2.0NRT,283.44,1.59,N,VIIRS
48.84254,29.42735,295.38,0.44,0.39,2026-05-17,00:01:00,N,nominal,2.0NRT,279.28,0.34,N,VIIRS
49.57884,27.92029,304.67,0.5,0.41,2026-05-17,00:01:00,N,nominal,2.0NRT,279.72,1.3,N,VIIRS
48.97441,24.70808,303.64,0.43,0.62,2026-05-17,01:41:00,N,nominal,2.0NRT,280.1,1.11,N,VIIRS
50.54383,26.25569,295.59,0.44,0.62,2026-05-17,01:41:00,N,nominal,2.0NRT,281.53,1.45,N,VIIRS
50.54193,26.26142,300.55,0.44,0.62,2026-05-17,01:41:00,N,nominal,2.0NRT,282.19,1,N,VIIRS
49.57625,27.91952,300.71,0.55,0.68,2026-05-17,01:41:00,N,nominal,2.0NRT,278.44,1.07,N,VIIRS
49.57827,27.92392,295.35,0.55,0.68,2026-05-17,01:41:00,N,nominal,2.0NRT,278.27,0.4,N,VIIRS
50.04527,28.15317,341.01,0.49,0.65,2026-05-17,09:45:00,N,nominal,2.0NRT,297.68,8.33,D,VIIRS
46.37992,32.34772,333.21,0.44,0.62,2026-05-17,09:45:00,N,nominal,2.0NRT,298.46,4.74,D,VIIRS
48.97959,29.52046,343.21,0.41,0.45,2026-05-17,11:25:00,N,nominal,2.0NRT,296.16,4.71,D,VIIRS
48.98713,35.35098,308.15,0.42,0.37,2026-05-17,23:39:00,N,nominal,2.0NRT,269.7,1.32,N,VIIRS
48.60775,34.77163,305.17,0.43,0.38,2026-05-17,23:39:00,N,nominal,2.0NRT,273.14,1.66,N,VIIRS
48.26286,36.73299,320.83,0.39,0.36,2026-05-17,23:39:00,N,nominal,2.0NRT,276.42,1.5,N,VIIRS
48.43644,34.98803,306.53,0.42,0.38,2026-05-17,23:39:00,N,nominal,2.0NRT,280.1,2.01,N,VIIRS
48.43301,34.98701,331.52,0.42,0.38,2026-05-17,23:39:00,N,nominal,2.0NRT,280.64,2.01,N,VIIRS
48.13491,36.2334,298.74,0.4,0.37,2026-05-17,23:39:00,N,nominal,2.0NRT,281.52,0.74,N,VIIRS
47.69247,35.311279999999996,312.24,0.41,0.37,2026-05-17,23:39:00,N,nominal,2.0NRT,282.26,1.13,N,VIIRS
